count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,rule1,rule2,rule3,rule4,rule5,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
29.0,0.0,0.0,0.0,0.0,0.012048192771084338,4.0,2.0,4.0,2.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,-0.09281249999999996,-2.969999999999999,-0.0508125,-1.626,-0.053624999999999985,-1.7159999999999995,-0.06334375,-2.027,0.1041875,3.334,0.1825,5.84,0.0639375,2.046,0.1603125,5.13,0.16771875000000003,5.367000000000001,0.107625,3.444,4.0,4.0,4.0,4.0,0.125,0.125,0.125,0.125,0.0,1.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,1.0,1.0
33.0,0.0,0.0,0.0,0.0,0.018604651162790697,3.0,8.0,3.0,1.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.024648648648648647,0.9119999999999999,-0.020108108108108112,-0.7440000000000002,0.022486486486486486,0.832,0.03608108108108109,1.3350000000000002,0.009135135135135137,0.338,0.10448648648648648,3.8659999999999997,0.0817837837837838,3.0260000000000007,0.10794594594594593,3.9939999999999998,0.1011081081081081,3.7409999999999997,0.020756756756756756,0.768,7.0,7.0,7.0,7.0,0.1891891891891892,0.1891891891891892,0.1891891891891892,0.1891891891891892,1.0,1.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0
35.0,0.0,0.0,0.0,0.0,0.021164021164021163,2.0,6.0,2.0,2.0,1.0,6.0,0.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0694102564102564,2.707,-0.05923076923076922,-2.3099999999999996,0.014025641025641012,0.5469999999999995,0.04805128205128206,1.8740000000000006,-0.03817948717948717,-1.4889999999999999,0.14515384615384616,5.6610000000000005,0.1270769230769231,4.956,0.1752051282051282,6.833,0.16799999999999998,6.552,0.06653846153846155,2.595,5.0,5.0,5.0,5.0,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0
35.0,0.0,0.0,0.0,0.0,0.010526315789473684,3.0,3.0,3.0,3.0,2.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,-0.01982051282051282,-0.773,-0.0593076923076923,-2.3129999999999997,-0.028025641025641024,-1.093,-0.004512820512820511,-0.17599999999999993,-0.03915384615384615,-1.527,0.13992307692307693,5.457,0.09038461538461538,3.525,0.1691025641025641,6.595,0.14661538461538462,5.718,0.056179487179487175,2.191,5.0,5.0,5.0,5.0,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0
34.0,0.0,0.0,0.0,0.0,0.019801980198019802,3.0,2.0,3.0,2.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,3.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.07292499999999999,2.917,-0.035175,-1.407,0.062625,2.505,0.069425,2.777,0.014175000000000002,0.5670000000000001,0.112975,4.519,0.09047500000000001,3.6190000000000007,0.092175,3.6870000000000003,0.101275,4.051,0.017825,0.713,4.0,4.0,4.0,4.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0
45.0,0.0,0.0,0.0,0.0,0.004201680672268907,3.0,4.0,3.0,5.0,3.0,6.0,0.0,11.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,0.021729166666666674,1.0430000000000004,-0.01935416666666667,-0.929,0.03741666666666667,1.796,0.03972916666666667,1.907,0.03097916666666667,1.487,0.07289583333333334,3.4990000000000006,0.09097916666666667,4.367,0.10087499999999999,4.842,0.0985625,4.731,0.03097916666666667,1.487,4.0,4.0,4.0,4.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.0,0.0,0.0,0.01910828025477707,2.0,3.0,2.0,2.0,2.0,3.0,0.0,6.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.06382857142857143,2.234,-0.03571428571428571,-1.25,0.019828571428571428,0.694,0.05014285714285714,1.755,0.026000000000000002,0.91,0.12000000000000001,4.2,0.09685714285714286,3.39,0.05474285714285714,1.916,0.09917142857142858,3.471,0.03005714285714286,1.052,5.0,5.0,5.0,5.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0
29.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,2.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08506666666666665,2.5519999999999996,-0.07443333333333334,-2.233,0.13506666666666664,4.052,0.12296666666666668,3.6890000000000005,-0.0027,-0.081,0.08506666666666665,2.5519999999999996,0.15136666666666665,4.5409999999999995,0.13506666666666664,4.052,0.12296666666666668,3.6890000000000005,0.0027,0.081,3.0,3.0,3.0,3.0,0.1,0.1,0.1,0.1,0.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0
36.0,0.0,0.0,0.0,0.0,0.024752475247524754,0.0,7.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,-0.018999999999999996,-0.7409999999999999,0.007717948717948719,0.30100000000000005,0.02756410256410257,1.0750000000000002,0.03284615384615385,1.2810000000000001,0.010487179487179489,0.40900000000000003,0.0947948717948718,3.697,0.11223076923076923,4.377,0.1594102564102564,6.217,0.12356410256410254,4.818999999999999,0.022333333333333334,0.871,6.0,6.0,6.0,6.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0
24.0,0.0,0.0,0.0,0.0,0.006993006993006993,3.0,1.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0662962962962963,1.79,-0.0005925925925925849,-0.015999999999999792,0.01762962962962963,0.476,0.0587037037037037,1.585,0.00044444444444444533,0.012000000000000025,0.14029629629629628,3.788,0.11251851851851853,3.0380000000000003,0.08814814814814814,2.38,0.11270370370370371,3.043,0.02014814814814815,0.544,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
24.0,0.0,0.0,0.0,0.0,0.007462686567164179,2.0,5.0,2.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.013439999999999999,-0.33599999999999997,-0.06784,-1.696,0.009479999999999999,0.237,-0.0037199999999999967,-0.09299999999999992,-0.050839999999999996,-1.271,0.11864,2.9659999999999997,0.08783999999999999,2.1959999999999997,0.12492,3.123,0.13612,3.403,0.09508,2.377,3.0,3.0,3.0,3.0,0.12,0.12,0.12,0.12,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
9.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1867,-1.867,-0.07909999999999999,-0.7909999999999999,-0.1648,-1.6480000000000001,-0.1226,-1.226,0.10790000000000002,1.0790000000000002,0.3235,3.235,0.1155,1.155,0.33280000000000004,3.3280000000000003,0.2902,2.902,0.1317,1.3170000000000002,2.0,2.0,2.0,2.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.256,-0.768,0.0,0.0,-0.19699999999999998,-0.591,-0.21233333333333335,-0.637,0.18433333333333335,0.553,0.256,0.768,0.0,0.0,0.19699999999999998,0.591,0.21233333333333335,0.637,0.18433333333333335,0.553,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19.0,0.0,0.0,0.0,0.0,0.018018018018018018,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.11989473684210526,2.278,-0.03278947368421053,-0.623,0.1485263157894737,2.822,0.13836842105263158,2.629,0.0,0.0,0.11989473684210526,2.278,0.1467894736842105,2.7889999999999997,0.1485263157894737,2.822,0.13836842105263158,2.629,0.0,0.0,2.0,2.0,2.0,2.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
32.0,0.0,0.0,0.0,0.0,0.005649717514124294,2.0,2.0,2.0,2.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.02311764705882353,0.786,-0.037147058823529415,-1.2630000000000001,0.03238235294117647,1.101,0.03555882352941177,1.209,0.011352941176470586,0.38599999999999995,0.08035294117647059,2.7319999999999998,0.07326470588235293,2.4909999999999997,0.0693235294117647,2.3569999999999998,0.07726470588235294,2.6270000000000002,0.022058823529411763,0.7499999999999999,3.0,3.0,3.0,3.0,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205,0.882,0.2265,0.906,0.0,0.0,0.149,0.596,0.0,0.0,0.2205,0.882,0.2265,0.906,0.0,0.0,0.149,0.596,0.0,0.0,2.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
15.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,2.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0611764705882353,1.04,-0.10035294117647059,-1.706,0.10264705882352941,1.7449999999999999,0.08452941176470588,1.437,-0.010588235294117647,-0.18,0.07823529411764707,1.33,0.10035294117647059,1.706,0.11276470588235295,1.917,0.10064705882352942,1.711,0.010588235294117647,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0
23.0,0.0,0.0,0.0,0.0,0.0078125,1.0,3.0,1.0,0.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,0.07807407407407407,2.108,-0.01648148148148148,-0.4449999999999999,0.06862962962962962,1.8529999999999998,0.07718518518518518,2.0839999999999996,-0.014777777777777779,-0.399,0.08881481481481482,2.398,0.09966666666666668,2.6910000000000003,0.075,2.025,0.08733333333333333,2.358,0.014777777777777779,0.399,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,1.0,1.0
24.0,0.0,0.0,0.0,1.0,0.0072992700729927005,4.0,3.0,4.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.032,0.9600000000000001,0.06773333333333334,2.032,0.062233333333333335,1.867,0.0544,1.632,0.0009,0.027,0.0806,2.418,0.06993333333333333,2.098,0.062233333333333335,1.867,0.0706,2.118,0.0009,0.027,7.0,7.0,7.0,7.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,1.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,1.0,1.0
37.0,0.0,0.0,0.0,0.0,0.004694835680751174,2.0,4.0,2.0,1.0,1.0,6.0,0.0,7.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,-0.06145238095238095,-2.581,-0.04130952380952381,-1.7349999999999999,-0.06635714285714285,-2.787,-0.0404047619047619,-1.6969999999999998,0.03476190476190476,1.46,0.12302380952380952,5.167,0.04130952380952381,1.7349999999999999,0.1523095238095238,6.397,0.11716666666666666,4.920999999999999,0.03476190476190476,1.46,3.0,3.0,3.0,3.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,0.0,1.0,1.0
26.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,4.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0245,0.686,-0.04282142857142857,-1.199,0.04782142857142856,1.3389999999999997,0.03553571428571429,0.9950000000000001,0.021500000000000002,0.6020000000000001,0.08471428571428571,2.372,0.07839285714285715,2.1950000000000003,0.08660714285714285,2.425,0.09046428571428573,2.5330000000000004,0.04421428571428571,1.238,3.0,3.0,3.0,3.0,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0
23.0,0.0,0.0,0.0,0.0,0.008547008547008548,1.0,3.0,1.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.006719999999999999,0.16799999999999998,0.03892,0.9730000000000001,0.0026799999999999992,0.06699999999999998,0.007120000000000004,0.1780000000000001,0.03724,0.931,0.08552,2.138,0.05508,1.377,0.07676,1.919,0.08487999999999998,2.1219999999999994,0.04308,1.077,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0
31.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0453939393939394,1.4980000000000002,-0.026818181818181817,-0.885,0.06781818181818182,2.238,0.06648484848484848,2.194,0.0,0.0,0.06296969696969697,2.078,0.0862121212121212,2.8449999999999998,0.08575757575757574,2.8299999999999996,0.07587878787878788,2.504,0.0,0.0,1.0,1.0,1.0,1.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.026749999999999996,-0.42799999999999994,0.015625,0.25,-0.061875,-0.99,-0.029062499999999998,-0.46499999999999997,-0.0141875,-0.227,0.061875,0.99,0.015625,0.25,0.061875,0.99,0.041687499999999995,0.6669999999999999,0.0141875,0.227,2.0,2.0,2.0,2.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
16.0,0.0,0.0,0.0,0.0,0.011235955056179775,3.0,3.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006578947368421052,-0.125,-0.04068421052631579,-0.773,0.02673684210526316,0.508,0.014315789473684212,0.272,0.026421052631578946,0.502,0.07426315789473685,1.411,0.05447368421052632,1.0350000000000001,0.08894736842105262,1.69,0.08136842105263158,1.546,0.031789473684210534,0.6040000000000001,5.0,5.0,5.0,5.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
23.0,0.0,0.0,0.0,0.0,0.0078125,1.0,0.0,1.0,1.0,2.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.056037037037037045,-1.5130000000000001,0.005740740740740742,0.15500000000000003,-0.05574074074074074,-1.505,-0.03574074074074073,-0.9649999999999999,0.06244444444444444,1.686,0.15018518518518517,4.055,0.06685185185185184,1.805,0.16625925925925925,4.489,0.14855555555555555,4.011,0.06244444444444444,1.686,4.0,4.0,4.0,4.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
18.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02585,0.517,-0.0455,-0.91,0.046150000000000004,0.923,0.04290000000000001,0.8580000000000001,0.0008500000000000001,0.017,0.02585,0.517,0.05740000000000001,1.1480000000000001,0.046150000000000004,0.923,0.04290000000000001,0.8580000000000001,0.0008500000000000001,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
26.0,2.0,0.0,0.0,0.0,0.12837837837837837,2.0,2.0,2.0,1.0,2.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,-0.05170967741935484,-1.603,0.031322580645161295,0.9710000000000001,-0.04651612903225806,-1.442,-0.037322580645161293,-1.157,-0.009483870967741934,-0.29399999999999993,0.11893548387096774,3.687,0.031322580645161295,0.9710000000000001,0.10477419354838709,3.2479999999999998,0.09648387096774194,2.991,0.04516129032258065,1.4000000000000001,3.0,3.0,3.0,3.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.0,0.0,0.0,0.006211180124223602,1.0,3.0,1.0,2.0,2.0,3.0,0.0,7.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.02236363636363636,0.7379999999999999,-0.024999999999999998,-0.825,0.024969696969696968,0.824,0.014727272727272728,0.486,0.028212121212121213,0.931,0.06654545454545453,2.1959999999999997,0.024999999999999998,0.825,0.06624242424242424,2.186,0.062000000000000006,2.0460000000000003,0.028212121212121213,0.931,2.0,2.0,2.0,2.0,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0
18.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.01235,0.247,0.0087,0.174,0.0028,0.056,0.0066,0.132,-0.00405,-0.081,0.01235,0.247,0.0087,0.174,0.0028,0.056,0.0066,0.132,0.00405,0.081,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,1.0
19.0,0.0,0.0,0.0,0.0,0.006896551724137931,2.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.016359999999999996,0.4089999999999999,-0.06188,-1.547,0.0208,0.52,0.01996,0.499,0.03924,0.981,0.095,2.375,0.06188,1.547,0.06968,1.742,0.0886,2.215,0.03924,0.981,4.0,4.0,4.0,4.0,0.16,0.16,0.16,0.16,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
13.0,0.0,0.0,0.0,0.0,0.011235955056179775,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.08764285714285713,1.2269999999999999,0.016642857142857143,0.23299999999999998,0.062285714285714285,0.872,0.0355,0.497,0.04335714285714286,0.607,0.08764285714285713,1.2269999999999999,0.016642857142857143,0.23299999999999998,0.06842857142857144,0.9580000000000001,0.0355,0.497,0.06007142857142857,0.841,1.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014,0.056,0.0,0.0,0.01,0.04,0.0065,0.026,0.00425,0.017,0.014,0.056,0.0,0.0,0.01,0.04,0.0065,0.026,0.00425,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
19.0,0.0,0.0,0.0,0.0,0.007692307692307693,2.0,4.0,2.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.020428571428571428,-0.429,0.039047619047619046,0.82,-0.06947619047619048,-1.459,-0.03990476190476191,-0.8380000000000001,0.06890476190476191,1.447,0.12128571428571429,2.547,0.039047619047619046,0.82,0.06947619047619048,1.459,0.09952380952380954,2.0900000000000003,0.06890476190476191,1.447,3.0,3.0,3.0,3.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
11.0,0.0,0.0,0.0,0.0,0.03389830508474576,2.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012357142857142858,-0.17300000000000001,-0.07607142857142857,-1.065,0.021071428571428567,0.29499999999999993,0.0032142857142857147,0.045000000000000005,0.07528571428571429,1.054,0.0862142857142857,1.2069999999999999,0.07607142857142857,1.065,0.11835714285714286,1.657,0.11292857142857142,1.581,0.07528571428571429,1.054,3.0,3.0,3.0,3.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
24.0,0.0,0.0,0.0,0.0,0.007194244604316547,1.0,3.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.11020000000000002,2.7550000000000003,-0.07328,-1.8319999999999999,0.10135999999999999,2.534,0.11752000000000001,2.938,-0.00908,-0.227,0.11020000000000002,2.7550000000000003,0.15,3.75,0.10135999999999999,2.534,0.11752000000000001,2.938,0.00908,0.227,4.0,4.0,4.0,4.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0
24.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.060153846153846155,1.564,0.008961538461538462,0.23299999999999998,0.025807692307692306,0.6709999999999999,0.049192307692307695,1.2790000000000001,-0.0030384615384615385,-0.079,0.060153846153846155,1.564,0.06465384615384615,1.6809999999999998,0.025807692307692306,0.6709999999999999,0.049192307692307695,1.2790000000000001,0.0030384615384615385,0.079,4.0,4.0,4.0,4.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.05263157894736842,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1312,-0.656,0.0196,0.098,-0.028199999999999996,-0.141,-0.0908,-0.454,0.13240000000000002,0.662,0.1312,0.656,0.0196,0.098,0.028199999999999996,0.141,0.0908,0.454,0.13240000000000002,0.662,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
21.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,1.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.07137500000000001,1.713,-0.05808333333333334,-1.3940000000000001,0.06816666666666667,1.6360000000000001,0.06879166666666668,1.6510000000000002,0.0,0.0,0.07137500000000001,1.713,0.06683333333333334,1.604,0.06816666666666667,1.6360000000000001,0.06879166666666668,1.6510000000000002,0.0,0.0,2.0,2.0,2.0,2.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0
19.0,0.0,0.0,0.0,0.0,0.019417475728155338,1.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.05221739130434783,1.201,-0.07669565217391304,-1.7639999999999998,0.07104347826086956,1.634,0.07021739130434783,1.6150000000000002,-0.0051739130434782605,-0.119,0.05221739130434783,1.201,0.0925217391304348,2.128,0.07504347826086956,1.726,0.07021739130434783,1.6150000000000002,0.0051739130434782605,0.119,3.0,3.0,3.0,3.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
