sentence,count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
Não tenho palavras para explicar o quanto eu amei a experiência de ler finale e todo hush hush. Vou guardar essa história comigo para sempre.,25.0,0.0,0.0,0.0,0.0,0.0141843971631205,1.0,1.0,1.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0844814814814814,2.281,-0.026,-0.702,0.0864074074074073,2.333,0.0918888888888889,2.4810000000000003,-0.0017037037037037,-0.046,0.0844814814814814,2.281,0.1064444444444444,2.874,0.0932222222222222,2.517,0.0918888888888889,2.4810000000000003,0.0017037037037037,0.046,2.0,2.0,2.0,2.0,0.074074074074074,0.074074074074074,0.074074074074074,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,1.0
"Acho que pelo andar da toda a história, a autora podia ter explorado um pouco mais determinados assuntos... simplesmente o final ficou muito resumido, como se ela quisesse acabar logo com a história.",33.0,0.0,0.0,0.0,0.0,0.0050251256281407,1.0,3.0,1.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,7.0,0.0,1.0,0.0,-0.0031081081081081,-0.1149999999999999,0.0155405405405405,0.575,-0.0208918918918918,-0.773,-0.0102972972972973,-0.3810000000000001,0.0073783783783783,0.273,0.0767297297297297,2.839,0.0191621621621621,0.7089999999999999,0.0754324324324324,2.7909999999999995,0.058027027027027,2.147,0.026081081081081,0.965,4.0,4.0,4.0,4.0,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0
"Entendo a crítica social e tal. Mas a história é muito entendiante não acontece nada muito interessante na história e, para piorar a escrita do autor é muito maçante.",29.0,0.0,0.0,0.0,0.0,0.0120481927710843,4.0,2.0,4.0,2.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,-0.0928124999999999,-2.969999999999999,-0.0508125,-1.626,-0.0536249999999999,-1.7159999999999995,-0.06334375,-2.027,0.1041875,3.334,0.1825,5.84,0.0639375,2.046,0.1603125,5.13,0.16771875,5.367000000000001,0.107625,3.444,4.0,4.0,4.0,4.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,1.0,1.0
"Gostei bastante desse livro do Dan Brown. Fui premiado, além de uma boa narrativa, com um debate muito interessante a respeito do crescimento populacional desacelerado e suas implicações para o futuro da humanidade.",33.0,0.0,0.0,0.0,0.0,0.0186046511627906,3.0,8.0,3.0,1.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0246486486486486,0.912,-0.0201081081081081,-0.7440000000000002,0.0224864864864864,0.832,0.036081081081081,1.3350000000000002,0.0091351351351351,0.338,0.1044864864864864,3.866,0.0817837837837838,3.0260000000000007,0.1079459459459459,3.994,0.1011081081081081,3.741,0.0207567567567567,0.768,7.0,7.0,7.0,7.0,0.1891891891891892,0.1891891891891892,0.1891891891891892,0.1891891891891892,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0
"O livro do começo ao fim carrega um mistério muito forte e quanto finalmente é revelado faz ficar de boca aberta. Essa é a melhor, na minha opinião, de todas as aventuras de Robert Langdon.",35.0,0.0,0.0,0.0,0.0,0.0211640211640211,2.0,6.0,2.0,2.0,1.0,6.0,0.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0694102564102564,2.707,-0.0592307692307692,-2.31,0.014025641025641,0.5469999999999995,0.048051282051282,1.8740000000000008,-0.0381794871794871,-1.489,0.1451538461538461,5.6610000000000005,0.1270769230769231,4.956,0.1752051282051282,6.833,0.1679999999999999,6.552,0.0665384615384615,2.595,5.0,5.0,5.0,5.0,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0
"O livro é cheio de mistério, ação e tensão, sendo finalizado por um final a altura da história, ainda deixando um gostinho de quero mais. Os karas são uma turma incansável e divertida de ler",35.0,0.0,0.0,0.0,0.0,0.0105263157894736,3.0,3.0,3.0,3.0,2.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,-0.0198205128205128,-0.773,-0.0593076923076923,-2.313,-0.028025641025641,-1.093,-0.0045128205128205,-0.1759999999999999,-0.0391538461538461,-1.527,0.1399230769230769,5.457,0.0903846153846153,3.525,0.1691025641025641,6.595,0.1466153846153846,5.718,0.0561794871794871,2.191,5.0,5.0,5.0,5.0,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0
"""O Símbolo Perdido"" foi uma leitura deliciosa, cheia de reviravoltas e que consegue deixar o leitor entretido o tempo todo. Vale muito a pena a leitura, mesmo que não seja incrível como seus anteriores.",34.0,0.0,0.0,0.0,0.0,0.0198019801980198,3.0,2.0,3.0,2.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,3.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0729249999999999,2.917,-0.035175,-1.407,0.062625,2.505,0.069425,2.777,0.014175,0.5670000000000001,0.112975,4.519,0.090475,3.6190000000000007,0.092175,3.687,0.101275,4.051,0.017825,0.713,4.0,4.0,4.0,4.0,0.1,0.1,0.1,0.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0
"Esse livro é surpreendente, é daqueles que quanto mais você lê mais vontade tem. É cheio de suspenses e surpresas e o mais legal é que a história é voltada a uma dura realidade que é a desvalorização dos índios e o desprezo pela natureza.",45.0,0.0,0.0,0.0,0.0,0.0042016806722689,3.0,4.0,3.0,5.0,3.0,6.0,0.0,11.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0217291666666666,1.0430000000000004,-0.0193541666666666,-0.929,0.0374166666666666,1.796,0.0397291666666666,1.907,0.0309791666666666,1.487,0.0728958333333333,3.499000000000001,0.0909791666666666,4.367,0.1008749999999999,4.842,0.0985625,4.731,0.0309791666666666,1.487,4.0,4.0,4.0,4.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0
"Não desmerecendo o livro, foi o que menos gostei da coleção dos Karas. A leitura é fácil, tem ação e aventura, mas nada dele me chamou a atenção em especial.",30.0,0.0,0.0,0.0,0.0,0.019108280254777,2.0,3.0,2.0,2.0,2.0,3.0,0.0,6.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0638285714285714,2.234,-0.0357142857142857,-1.25,0.0198285714285714,0.694,0.0501428571428571,1.755,0.026,0.91,0.12,4.2,0.0968571428571428,3.39,0.0547428571428571,1.916,0.0991714285714285,3.471,0.0300571428571428,1.052,5.0,5.0,5.0,5.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0
É aquele livro com uma leitura levinha e bem fluida em que você se senta no sofá e já lê tudo de uma vez de tão bom que é.,29.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,2.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0850666666666666,2.552,-0.0744333333333333,-2.233,0.1350666666666666,4.052,0.1229666666666666,3.689000000000001,-0.0027,-0.081,0.0850666666666666,2.552,0.1513666666666666,4.541,0.1350666666666666,4.052,0.1229666666666666,3.689000000000001,0.0027,0.081,3.0,3.0,3.0,3.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0
"Eu gostei muito desse livro principalmente porque ele traz um pouco da história de Gallifrey, personalidades e lendas. Aqui dá pra saber um pouco mais da cultura e a forma de agir dos Senhores do Tempo.",36.0,0.0,0.0,0.0,0.0,0.0247524752475247,0.0,7.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,-0.0189999999999999,-0.7409999999999999,0.0077179487179487,0.301,0.0275641025641025,1.0750000000000002,0.0328461538461538,1.281,0.0104871794871794,0.409,0.0947948717948718,3.697,0.1122307692307692,4.377,0.1594102564102564,6.217,0.1235641025641025,4.818999999999999,0.0223333333333333,0.871,6.0,6.0,6.0,6.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0
"Curti bastante a história, me surpreendi em alguns momentos, dei boas risadas e agora estou mais ansiosa para começar a ver essa série direito.",24.0,0.0,0.0,0.0,0.0,0.0069930069930069,3.0,1.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0662962962962963,1.79,-0.0005925925925925,-0.0159999999999997,0.0176296296296296,0.476,0.0587037037037037,1.585,0.0004444444444444,0.012,0.1402962962962962,3.788,0.1125185185185185,3.0380000000000003,0.0881481481481481,2.38,0.1127037037037037,3.043,0.0201481481481481,0.544,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
E estou dentro dessa fatia de fãs filmes de terror e gostei muito da autora ter juntado sobrenatural com serial killer e lenda urbana.,24.0,0.0,0.0,0.0,0.0,0.0074626865671641,2.0,5.0,2.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0134399999999999,-0.3359999999999999,-0.06784,-1.696,0.0094799999999999,0.237,-0.0037199999999999,-0.0929999999999999,-0.0508399999999999,-1.271,0.11864,2.966,0.0878399999999999,2.196,0.12492,3.123,0.13612,3.403,0.09508,2.377,3.0,3.0,3.0,3.0,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
Só senti falta de um final para alguns personagens.,9.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1867,-1.867,-0.0790999999999999,-0.7909999999999999,-0.1648,-1.648,-0.1226,-1.226,0.1079,1.0790000000000002,0.3235,3.235,0.1155,1.155,0.3328,3.3280000000000003,0.2902,2.902,0.1317,1.3170000000000002,2.0,2.0,2.0,2.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0
Muito bom.,2.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.256,-0.768,0.0,0.0,-0.1969999999999999,-0.591,-0.2123333333333333,-0.637,0.1843333333333333,0.553,0.256,0.768,0.0,0.0,0.1969999999999999,0.591,0.2123333333333333,0.637,0.1843333333333333,0.553,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ransom Riggs é definitivamente o autor que poderia escrever uma lista de compras que eu compraria e leria feliz,19.0,0.0,0.0,0.0,0.0,0.018018018018018,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1198947368421052,2.278,-0.0327894736842105,-0.623,0.1485263157894737,2.822,0.1383684210526315,2.629,0.0,0.0,0.1198947368421052,2.278,0.1467894736842105,2.789,0.1485263157894737,2.822,0.1383684210526315,2.629,0.0,0.0,2.0,2.0,2.0,2.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
"É nítido o quanto ele cresceu desde o primeiro livro até esse. Mesmo eu amando os três anteriores, tinha a sensação de que ele não sabia exatamente onde a história iria terminar",32.0,0.0,0.0,0.0,0.0,0.0056497175141242,2.0,2.0,2.0,2.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0231176470588235,0.786,-0.0371470588235294,-1.263,0.0323823529411764,1.101,0.0355588235294117,1.209,0.0113529411764705,0.3859999999999999,0.0803529411764705,2.732,0.0732647058823529,2.491,0.0693235294117647,2.357,0.0772647058823529,2.627,0.0220588235294117,0.7499999999999999,3.0,3.0,3.0,3.0,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0
É super legal.,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205,0.882,0.2265,0.906,0.0,0.0,0.149,0.596,0.0,0.0,0.2205,0.882,0.2265,0.906,0.0,0.0,0.149,0.596,0.0,0.0,2.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
Sou uma fã de carteirinha desse autor. Tenho e já li todos os livros dele.,15.0,0.0,0.0,0.0,0.0,0.027027027027027,0.0,2.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0611764705882353,1.04,-0.1003529411764705,-1.706,0.1026470588235294,1.745,0.0845294117647058,1.437,-0.0105882352941176,-0.18,0.078235294117647,1.33,0.1003529411764705,1.706,0.1127647058823529,1.917,0.1006470588235294,1.711,0.0105882352941176,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0
"Particularmente, como fã do autor, não achei essa a sua melhor história, mas tem todos os méritos e com certeza deixa sua marca.",23.0,0.0,0.0,0.0,0.0,0.0078125,1.0,3.0,1.0,0.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,0.078074074074074,2.108,-0.0164814814814814,-0.4449999999999999,0.0686296296296296,1.853,0.0771851851851851,2.084,-0.0147777777777777,-0.399,0.0888148148148148,2.398,0.0996666666666666,2.6910000000000003,0.075,2.025,0.0873333333333333,2.358,0.0147777777777777,0.399,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,1.0,1.0
"A história é bonita, bem escrita...bem elaborada, triste na maior parte das vezes, mas no contexto geral, não me encantou nem me comoveu.",24.0,0.0,0.0,0.0,1.0,0.0072992700729927,4.0,3.0,4.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.032,0.96,0.0677333333333333,2.032,0.0622333333333333,1.867,0.0544,1.632,0.0009,0.027,0.0806,2.418,0.0699333333333333,2.098,0.0622333333333333,1.867,0.0706,2.118,0.0009,0.027,7.0,7.0,7.0,7.0,0.2333333333333333,0.2333333333333333,0.2333333333333333,0.2333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,1.0,1.0
"Enfim, a autora, que na minha visão tinha a intenção de comover com sua historinha, não alcança o objetivo e nos deixa apenas com mais um livro superficial, com um incrível potencial que não soube ser aproveitado.",37.0,0.0,0.0,0.0,0.0,0.0046948356807511,2.0,4.0,2.0,1.0,1.0,6.0,0.0,7.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,-0.0614523809523809,-2.581,-0.0413095238095238,-1.735,-0.0663571428571428,-2.787,-0.0404047619047619,-1.6969999999999998,0.0347619047619047,1.46,0.1230238095238095,5.167,0.0413095238095238,1.735,0.1523095238095238,6.397,0.1171666666666666,4.920999999999999,0.0347619047619047,1.46,3.0,3.0,3.0,3.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,0.0,1.0,1.0
"Gostei menos do que achei que ia gostar quando comecei a leitura, senti falta de saber mais sobre a historia da Mãe, sobre os sentimentos dela",26.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,4.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0245,0.686,-0.0428214285714285,-1.199,0.0478214285714285,1.3389999999999995,0.0355357142857142,0.995,0.0215,0.6020000000000001,0.0847142857142857,2.372,0.0783928571428571,2.1950000000000003,0.0866071428571428,2.425,0.0904642857142857,2.5330000000000004,0.0442142857142857,1.238,3.0,3.0,3.0,3.0,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.1071428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0
"A vida fora do quarto parece mais do mesmo, acho que poderia ser mais resumido ou objetivo e não ser metade do livro.",23.0,0.0,0.0,0.0,0.0,0.0085470085470085,1.0,3.0,1.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0067199999999999,0.1679999999999999,0.03892,0.973,0.0026799999999999,0.0669999999999999,0.00712,0.1780000000000001,0.03724,0.931,0.08552,2.138,0.05508,1.377,0.07676,1.919,0.0848799999999999,2.1219999999999994,0.04308,1.077,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0
"O que mais me prendeu à leitura foi a crítica velada que Adams faz à sociedade em que vivia e que se aplica tão bem hoje, mais de 40 anos depois.",31.0,0.0,0.0,0.0,0.0,0.0137931034482758,0.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0453939393939394,1.4980000000000002,-0.0268181818181818,-0.885,0.0678181818181818,2.238,0.0664848484848484,2.194,0.0,0.0,0.0629696969696969,2.078,0.0862121212121212,2.845,0.0857575757575757,2.83,0.0758787878787878,2.504,0.0,0.0,1.0,1.0,1.0,1.0,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0
É um livro que quero ter na minha estante para meus filhos ler no futuro.,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.0267499999999999,-0.4279999999999999,0.015625,0.25,-0.061875,-0.99,-0.0290624999999999,-0.4649999999999999,-0.0141875,-0.227,0.061875,0.99,0.015625,0.25,0.061875,0.99,0.0416874999999999,0.6669999999999999,0.0141875,0.227,2.0,2.0,2.0,2.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
"Vale pelo super humor, o livro é muito divertido e irônico, e até atemporal nas críticas.",16.0,0.0,0.0,0.0,0.0,0.0112359550561797,3.0,3.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006578947368421,-0.125,-0.0406842105263157,-0.773,0.0267368421052631,0.508,0.0143157894736842,0.272,0.0264210526315789,0.502,0.0742631578947368,1.411,0.0544736842105263,1.035,0.0889473684210526,1.69,0.0813684210526315,1.546,0.0317894736842105,0.6040000000000001,5.0,5.0,5.0,5.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
"O começo pode ser um pouco cansativo, mas depois se torna uma maravilha, e a leitura flui muito bem, recomendo muito esse livro.",23.0,0.0,0.0,0.0,0.0,0.0078125,1.0,0.0,1.0,1.0,2.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.056037037037037,-1.513,0.0057407407407407,0.155,-0.0557407407407407,-1.505,-0.0357407407407407,-0.965,0.0624444444444444,1.686,0.1501851851851851,4.055,0.0668518518518518,1.805,0.1662592592592592,4.489,0.1485555555555555,4.011,0.0624444444444444,1.686,4.0,4.0,4.0,4.0,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
"Se Lewis Carroll tivesse escrito as histórias de Alice na atualidade, seria o Guia do mochileiro das galáxias.",18.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02585,0.517,-0.0455,-0.91,0.04615,0.923,0.0429,0.8580000000000001,0.00085,0.017,0.02585,0.517,0.0574,1.148,0.04615,0.923,0.0429,0.8580000000000001,0.00085,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
"Achei MUITO fraco. Sei que muitos idolatram a obra, porém na minha opinião, a história é EXTREMAMENTE cansativa e o final, aquém do que eu esperava.",26.0,2.0,0.0,0.0,0.0,0.1283783783783783,2.0,2.0,2.0,1.0,2.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,-0.0517096774193548,-1.603,0.0313225806451612,0.971,-0.046516129032258,-1.442,-0.0373225806451612,-1.157,-0.0094838709677419,-0.2939999999999999,0.1189354838709677,3.687,0.0313225806451612,0.971,0.104774193548387,3.248,0.0964838709677419,2.991,0.0451612903225806,1.4,3.0,3.0,3.0,3.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
"Há vários contextos, pontos e perspectivas a se analisar no livro, e só isso já vale a leitura que parece ser do tipo que sempre será diferente a cada releitura.",30.0,0.0,0.0,0.0,0.0,0.0062111801242236,1.0,3.0,1.0,2.0,2.0,3.0,0.0,7.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0223636363636363,0.7379999999999999,-0.0249999999999999,-0.825,0.0249696969696969,0.824,0.0147272727272727,0.486,0.0282121212121212,0.931,0.0665454545454545,2.196,0.0249999999999999,0.825,0.0662424242424242,2.186,0.062,2.0460000000000003,0.0282121212121212,0.931,2.0,2.0,2.0,2.0,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0
"Porém não achei o livro tudo isso, e talvez no futuro eu possa dar outra chance a ele.",18.0,0.0,0.0,0.0,0.0,0.0116279069767441,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.01235,0.247,0.0087,0.174,0.0028,0.056,0.0066,0.132,-0.00405,-0.081,0.01235,0.247,0.0087,0.174,0.0028,0.056,0.0066,0.132,0.00405,0.081,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,1.0
"Resolvi ler esse livro após muitas indicações porém, infelizmente, foi uma leitura que considero nada empolgante, enfadonha, resumindo, detestei.",19.0,0.0,0.0,0.0,0.0,0.0068965517241379,2.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0163599999999999,0.4089999999999999,-0.06188,-1.547,0.0208,0.52,0.01996,0.499,0.03924,0.981,0.095,2.375,0.06188,1.547,0.06968,1.742,0.0886,2.215,0.03924,0.981,4.0,4.0,4.0,4.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
Não consegui ver nessa obra aquela história magnífica que muitos rendem inúmeros elogios.,13.0,0.0,0.0,0.0,0.0,0.0112359550561797,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0876428571428571,1.227,0.0166428571428571,0.2329999999999999,0.0622857142857142,0.872,0.0355,0.497,0.0433571428571428,0.607,0.0876428571428571,1.227,0.0166428571428571,0.2329999999999999,0.0684285714285714,0.958,0.0355,0.497,0.0600714285714285,0.841,1.0,1.0,1.0,1.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0
