sentence,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,subjectivity
"Por o cenário mágico , por a história que prende e comove , por me identificar com cada personagem , por reconhecer a minha pátria estampada em letras . ",2.0,2.0,0.0,0.0,0.0689655172413793,0.0689655172413793,0.0,0.0,1.0
"Fraquinho fraquinho ... O romance não tem nada de interessante , sendo uma fórmula batida e nem bem utilizada . ",2.0,1.0,1.0,0.0,0.1,0.05,0.05,0.0,1.0
O livro mais bobo que já li . ,2.0,2.0,1.0,0.0,0.25,0.25,0.125,0.0,1.0
"O que acontece ou deixa de acontecer não é o que me leva a considerar esse um excelente livro , mas o fato de que o autor utilizou de uma técnica elogiável , pois é muito difícil fazer um texto escrito parecer exatamente como um texto oral . ",5.0,4.0,1.0,0.0,0.1041666666666666,0.0833333333333333,0.0208333333333333,0.0,1.0
"E aí vai a resposta : em a maior parte de o livro , encantei - me com a sinceridade de o protagonista a o divulgar - nos seus sentimentos reais acerca de cada situação que o mesmo vivenciara em o decorrer de as páginas de sua história . ",6.0,6.0,2.0,0.0,0.1224489795918367,0.1224489795918367,0.0408163265306122,0.0,1.0
"Ruim , uma estória muito previsível , como em todos os livros que ele escreve . ",2.0,1.0,1.0,0.0,0.125,0.0625,0.0625,0.0,1.0
"Confesso que ele peca em algumas de suas obras , mas esta é uma de as melhores . ",2.0,1.0,1.0,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,1.0
"Em esse livros encontramos vários personagens marcantes ente esses personagens temos Kate Blakwell uma mulher ambiciosa e sem escrúpulos faz de tudo para conseguir atingir seus objetivos , mesmo que isso lhe custe o carinho de as pessoas que a cerca . ",2.0,2.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,1.0
"Esse foi o primeiro livro que li de a Thalita Rebouças , gostei de o tom que ela desenvolve a história e a narrativa á ótima . ",2.0,2.0,0.0,0.0,0.074074074074074,0.074074074074074,0.0,0.0,1.0
"A história é bastante interessante , mas deixa a desejar pois nada de emocionante acontece , não há um momento de climax , o que faz com que em certos trechos fiquemos intediados . ",2.0,2.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,1.0
"Não aconselho ninguém a ler os livros realmente , confesso que já fui uma fã fanática , mais não conhecia autores e historia sobrenaturais em a época para ter um olho critico sobre a historia , e caso você tenha interesse de ler , procure algum outro livro sobrenatural como Stephen King , e depois volte para Crepusculo terei certeza que em o primeiro você verá o quanto a historia se deslocou .... Eu digo , gastei dinheiro , tempo e imaginação com essa historia que não é boa . ",5.0,4.0,1.0,0.0,0.0555555555555555,0.0444444444444444,0.0111111111111111,0.0,1.0
Há poucos acontecimentos relevantes . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
""" Um ótimo livro , além de ser um ótimo alerta para uma potencial distopia , em contraponto a utopia tão sonhada por os homens de o medievo e início de a modernidade . ",1.0,1.0,0.0,0.0,0.0294117647058823,0.0294117647058823,0.0,0.0,1.0
Fiquei sabendo que tem uma continuação de este livro ... vou procurar ... e comprar correndo :D Qro saber qual o fim de as gêmeas Blackwell :D Recomendadíssimo para todos que gostam de um livro que prende de o começo a o fim ! ,6.0,6.0,0.0,1.0,0.1363636363636363,0.1363636363636363,0.0,0.0227272727272727,1.0
"Acredito que ele não pode ser considerado livro porque não passa de uma idéia repetitiva , cheia de clichês e partes surreais e que se torna mais obsessivo e menos interessante com o passar de o tempo . ",4.0,4.0,1.0,0.0,0.1052631578947368,0.1052631578947368,0.0263157894736842,0.0,1.0
"Sidney Sheldon não decepciona e sim surpreende com esse livro fantástico , de verdade , NÃO DÁ PRA PARAR DE LER ! ",4.0,3.0,1.0,1.0,0.1818181818181818,0.1363636363636363,0.0454545454545454,0.0454545454545454,1.0
O livro é perfeito ! ,1.0,1.0,0.0,1.0,0.2,0.2,0.0,0.2,1.0
"Um mundo muito bem construído por Orwell , uma metáfora que critica qualquer tipo de totalitarismo e fanatismo . ",4.0,2.0,2.0,0.0,0.2105263157894736,0.1052631578947368,0.1052631578947368,0.0,1.0
"Os personagens são em sua maioria masculinos , e de entre eles , Pedro Bala , cuja agilidade sugerida por o apelido , merece especial atenção- Sem Perna , Pirulito , O Professor são os mais destacados : Ainda temos em o grupo João Grande , Volta Seca , Boa Vida muito bem configurados por os seus apelidos baseados em a aparência física . ",6.0,6.0,0.0,0.0,0.09375,0.09375,0.0,0.0,1.0
"Eu indico o livro e acho que pra quem gosta de o gênero é leitura obrigatória , penso até que todas as distopias passaram por 1984 de George Orwell ! ",2.0,2.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.0,0.0333333333333333,1.0
e em o fim ... vc fica com um sorriso bobo estampado em o rosto e um gosto de quero mais ! ,5.0,5.0,1.0,1.0,0.2272727272727272,0.2272727272727272,0.0454545454545454,0.0454545454545454,1.0
"Meu Deus , que livro é esse ? ",1.0,1.0,0.0,1.0,0.125,0.125,0.0,0.125,1.0
Eu achei este livro muito infantil e só consegui de ler porque tenho meio que uma política de começou então termina . ,4.0,3.0,1.0,0.0,0.1818181818181818,0.1363636363636363,0.0454545454545454,0.0,1.0
"O livro particularmente me agradou muito por tratar a questão de a cegueira , desde pequeno sempre tive medo de ficar cego e através de ele pude imaginar perfeitamente o caos de o mundo com todos cegos . ",5.0,4.0,1.0,0.0,0.131578947368421,0.1052631578947368,0.0263157894736842,0.0,1.0
Vale a pena como conhecimento . ,1.0,0.0,1.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,1.0
"Recomendo bastante , prende o leitor , nao consegui parar de ler quando comecei ; D ",2.0,2.0,0.0,0.0,0.125,0.125,0.0,0.0,1.0
A voz extremamente contemporâneo de o personagem me faz pensar que a obra poderia ser um lançamento de o século XXI . ,1.0,0.0,1.0,0.0,0.0454545454545454,0.0,0.0454545454545454,0.0,1.0
"Se tivesse que escolher apenas um livro para ler durante toda a minha vida , não hesitaria em escolher o Ensaio Sobre a Cegueira como principal candidato . ",2.0,2.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0
"Depois de atravessar as 380 páginas de essa meleca , tive que tomar café pra virar macho . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Confesso que , a o acabar de lê - lo , parei por refletir um bom tempo sobre seus possíveis atributos ... O que fora um tanto complicado , já que desde o momento em que eu me encontrava em a metade de a leitura de o livro , já estava cansado e um tanto impaciente . ",3.0,2.0,1.0,0.0,0.0526315789473684,0.0350877192982456,0.0175438596491228,0.0,1.0
"Mas a partir de a segunda metade , Malu começa a ' 'pagar mico ' ' a usar o vocabulário aborrecente de ela e isso não me agradou . ",2.0,1.0,1.0,0.0,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.0,1.0
"Livro tem o caráter de prender o leitor , as vidas retratadas por Jorge Amado , mostra que um pouco de afeto e carinho são essenciais para a formação de o jovem . ",4.0,4.0,0.0,0.0,0.1212121212121212,0.1212121212121212,0.0,0.0,1.0
Realmente um de os piores livros que já li ... só perde para os livros de a própria sequência ... lamentável ... como é possível alguém gostar de um livro que não fala sobre nada ... um romance ridículo de criança mesmo .... um livro totalmente infantil ... Obs . ,8.0,4.0,4.0,0.0,0.16,0.08,0.08,0.0,1.0
Não sei qual de eles é mais irritante . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E é um de os poucos livros que eu com si lembrar o nome de os protagonistas : Tracy Whitney e Jeff Stevens . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Recomendo a todos , ótimo livro e merece meu respeito . ",2.0,2.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,1.0
"Porém a história é cansativa , infelizmente . ",1.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,1.0
Uma fabula moderna importantíssima para todos nós . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Apesar de ser breve e linear , tem uma profundidade para qualquer um que se enxergue em essa história . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Leitura obrigatória e mais que recomendada ! ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,1.0
"Gostei bastante de esse livro de SS ..... uma trama bem feita , mais aberta sem aquele suspense pra depois escancarar tudo de vez , o que as vezes fica meio chato com o decorrer de a estória . ",6.0,5.0,1.0,0.0,0.1538461538461538,0.1282051282051282,0.0256410256410256,0.0,1.0
"extremamente imaturo , livro pra criancinha mesmo ... ",2.0,1.0,1.0,0.0,0.25,0.125,0.125,0.0,1.0
"A idéia de Saramago é brilhante e bem desenvolvida , apesar de o incômodo causado por a escrita de Portugal e principalmente , por os diálogos atropelados em um único parágrafo e os períodos enormes , que muitas vezes exigem uma volta em o texto para não se perder o fio de a meada . ",5.0,3.0,2.0,0.0,0.0909090909090909,0.0545454545454545,0.0363636363636363,0.0,1.0
"Se houver Amanhã é fascinante , tem uma história que envolve o leitor com seu enredo de trapassas mirabolantes , mesmo sendo uma prática errada de os personagens você acaba se apaixonando por eles . ",1.0,0.0,1.0,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0,1.0
Concerteza é um de os meus prediletos . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Kate Blackwell , ou você a ama ou a odeia , mas não dá para não admirá - la . ",2.0,1.0,1.0,0.0,0.1,0.05,0.05,0.0,1.0
Eu mais que recomendo este livro ! ,1.0,1.0,0.0,1.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,1.0
"Não chega a ser aquela leitura que vc não consegue mais parar , intercala entre o monótono e o emocionante . ",1.0,1.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,1.0
"Um livro muito bem escrito de uma historia muito emocionante , eu me sentia uma capitã de areia já , como a Dora ... sofri junto com o Pedro bala em o reformátorio , torci para que o sem pernas ficasse em a casa de Ester e o encanto de o livro é esse , é como ele te prende em a historia , como ele te envolve , eu adorei ... um livro que eu recomendo é realmente muito bom . ",12.0,11.0,1.0,0.0,0.1463414634146341,0.1341463414634146,0.0121951219512195,0.0,1.0
"Mesmo com várias coisas místicas , os personagens não são estereotipados , são reais , palpáveis . ",1.0,1.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,1.0
"Vale a pena ler o livro , ele retrata a vida de crianças de rua , e mesmo sendo feito em 1937 a realidade infelizmente ainda é a mesma , a linguagem de o texto é simples e as imagens diretas e , o livro revela a diferença de classe e a violência contra os mais pobres . ",6.0,3.0,3.0,0.0,0.1034482758620689,0.0517241379310344,0.0517241379310344,0.0,1.0
"Se você ler esse livro e traçar paralelos com a realidade atual , é de provocar arrepios . ",2.0,2.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0,1.0
Um livro assustadoramente fantástico . ,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
Bastante mesmo apesar de os defeitos . ,1.0,1.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
"Isso não quer dizer que achei ruim , é um bom livro , narrativa interessante , apesar de ter um desenvolvimento um tanto quando constante demais , um ritmo sempre meio rápido , A as vezes nem se nota a passagem de um dia para outro . ",4.0,3.0,1.0,0.0,0.0851063829787234,0.0638297872340425,0.0212765957446808,0.0,1.0
"Recomendo a leitura , principalmente para os que não simpatizam com a série só porque outras pessoas são contra . ",1.0,0.0,1.0,0.0,0.05,0.0,0.05,0.0,1.0
"Como não se apaixonar por tracy whitney , essa mulher que foi injustamente presa por um crime que não cometeu , é ótimo vc acompanhar a reviravolta de ela .. Todos devem ler . ",1.0,0.0,1.0,0.0,0.0294117647058823,0.0,0.0294117647058823,0.0,1.0
"Apesar de as cinco estrelas , o livro possui alguns pontos fracos : A história em si é um pouco exagerada , principalmente por as barbaridades que acontecem em a vida de Tracy . ",3.0,2.0,2.0,0.0,0.088235294117647,0.0588235294117647,0.0588235294117647,0.0,1.0
"Para quem gosta de ler sobre os questionamentos e conflitos internos , este é o livro ! ",3.0,2.0,1.0,1.0,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.0588235294117647,1.0
"1984 "" é uma obra que choca e causa certo pavor e desconforto em o leitor , já em as primeiras páginas . ",3.0,0.0,3.0,0.0,0.1304347826086956,0.0,0.1304347826086956,0.0,1.0
"Isso porque foi um de os que mais gostei , e quis fazer algo verdadeiramente completo . ",3.0,3.0,0.0,0.0,0.1764705882352941,0.1764705882352941,0.0,0.0,1.0
Um de os meus livros favoritos de ele ( se é q tem como escolher ) . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Ok , eu definitivamente não gostei de o livro . ",4.0,4.0,0.0,0.0,0.4,0.4,0.0,0.0,1.0
É um ótimo companheiro para aquele tempo livre que precisamos que passe rápido . ,1.0,1.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0
"Mas digo que vale apena experimentar , não é tão ridículo quanto parece , o filme REALMENTE FERROU com a história . ",1.0,1.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,1.0
"O livro não é ruim , mas Jorge Amado parece subestimar a inteligência de o leitor a o fazer de uma história interessante um panfleto político . ",4.0,3.0,1.0,0.0,0.1481481481481481,0.1111111111111111,0.037037037037037,0.0,1.0
"Enfim , eu achei ele bem sem graça . ",2.0,2.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0
"Esperava um livro fantástico e impressionante , mas em o fim acabei bem decepcionado por conta de alguns motivos . ",4.0,4.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
"Ensaio sobre a cegueira é uma obra magnífica , um livro reflexivo e profundo , uma obra rígida e contemporânea a todos . ",1.0,1.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0,1.0
"O livro Crepúsculo , e sua saga , são bem interessantes , mais o mais legal até agora é foi crepúsculo , é um romance proibido bastante interessante , conta a história de um romance proibido entre um vampiro e uma jovem garota chamada Bella , que se mudou para a cidade de Forks , contrariada , mas lá ela acaba fazendo novas amizades , se apaixonando e vivendo várias aventuras com edward cullen . ",5.0,4.0,1.0,0.0,0.0666666666666666,0.0533333333333333,0.0133333333333333,0.0,1.0
"Ri demais com as histórias de Maria de Lourdes ou , como ela gosta de ser chamada , Malu , pois conta momentos em que ela ainda se encontrava em a barriga de sua mãe , até o momento em que passou a viajar solo com 21 anos . ",2.0,2.0,0.0,0.0,0.0408163265306122,0.0408163265306122,0.0,0.0,1.0
"Outro ponto negativo é exatamente isso , em certos pontos fica dificil de prosseguir com a leitura , o livro fica muito massante . ",2.0,2.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"E além de tudo , bem engraçadas e com a linguagem "" descontraída "" e informal que Thalita utiliza em suas obras . ",1.0,1.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0,1.0
Recomendo a todos que gostam de um livro que prende a leitura de o início a o fim ! ,3.0,3.0,0.0,1.0,0.1578947368421052,0.1578947368421052,0.0,0.0526315789473684,1.0
"Apesar de ter achado um pouco chato em o começo , confesso que mudei completamente de opnião sobre este livro espetacular . ",2.0,1.0,1.0,0.0,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0,1.0
"A autora soube despertar a curiosidade de os leitores , com cenas cheias de suspense , embora de certa previsibilidade . ",2.0,2.0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0,1.0
Não é apenas mais uma história sobre vampiros : a narrativa segue de maneira bastante dinâmica e os personagens são muito bem caracterizados . ,3.0,3.0,0.0,0.0,0.125,0.125,0.0,0.0,1.0
"Realmente é um ótimo livro , e foi único em o período lançado , justamente por abordar os adolescentes com mais "" realismo "" ; Por o que se sabe , a adolescência era tratada de forma superficial em a literatura de a época ... Com o uso de gírias e palavreados despojados- típicos de adolescentes- , o autor narra uma história em 1° pessoa , mostrando as percepções de um jovem para diversos eventos . ",5.0,5.0,0.0,0.0,0.0649350649350649,0.0649350649350649,0.0,0.0,1.0
"Crepúsculo tem é uma leitura muito boa , que flui , você não empaca ; um livro que faz várias menções a os clássicos de a literatura Inglesa - O Morro dos Ventos Uivantes , Mansfield Park , por exemplo - e também a clássicos de a música , como Debussy . ",3.0,3.0,0.0,0.0,0.0576923076923076,0.0576923076923076,0.0,0.0,1.0
"Quando se começa a ler , não dá mais vontade de parar . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Um livro que todos deveriam ler . ,1.0,1.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
Um de os melhores livros que já li em a vida . ,1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"PS : O livro é muito bom , eu gostei muito , porque a relação de o livro é muito parecida com a minha e de a minha mãe . ",7.0,7.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.0,0.0,1.0
"Se você gosta de se dedicar a um livro apensas , reserve um tempo precioso so pra Crepusculo . ",3.0,3.0,0.0,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0,1.0
"Odiei o que ela fez e as consequências que isso causou em a vida de pessoas que nasceram inocentes e que , tenho certeza , não teriam sido corrompidas se Kate não tivesse feito o que fez . ",3.0,1.0,2.0,0.0,0.0789473684210526,0.0263157894736842,0.0526315789473684,0.0,1.0
Predicados demais ... algumas vezes me pareceu exagero ... por outro lado em os dá a descrição perfeita de personagens e lugares . ,2.0,2.0,1.0,0.0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0,1.0
Meu pai me presenteou pouco antes de falecer e guardo um especial carinho por este livro . ,3.0,3.0,0.0,0.0,0.1764705882352941,0.1764705882352941,0.0,0.0,1.0
"Em meio a esse cenário sombrio , o membro de o partido Winston encontra - se com as idéias liberais , e por aí se desenrola a história : Um romance intrigante e dinâmico , repleto de críticas a o modo de governo de a Rússia stalinista . ",2.0,1.0,1.0,0.0,0.0416666666666666,0.0208333333333333,0.0208333333333333,0.0,1.0
Contém medo e suspense desde a primeira linha . ,2.0,0.0,2.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,1.0
"Admito que o tema mexe com mim , mas a história , o estilo de Jorge Amado , são ; ; ; de tirar o fôlego . ",3.0,2.0,1.0,0.0,0.1111111111111111,0.074074074074074,0.037037037037037,0.0,1.0
O livro é sim bem escrito e graças a narrativa de ele é que não conseguimos parar de ler ... e esse é um de os pontos mais fortes de o livro . ,6.0,6.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,1.0
"Eu ODIEI esse livro , simplesmente porque eu nunca mais vou ler um livro tão empolgante ! ",3.0,2.0,1.0,1.0,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.0588235294117647,1.0
"O estilo de escrita é fantástico , como a história . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"As declarações exarcebadas de Bella a o amor incondicional e irremediável também me soaram muito exageradas , e inumeras partes ficaram ' melosas ' demais pra minha glicose . ",4.0,4.0,2.0,0.0,0.1379310344827586,0.1379310344827586,0.0689655172413793,0.0,1.0
"Recomendo muito , tanto esse quanto todos os outros . ",1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0
"Adorei o breve porém encantador romance entre Pedro e Dora [ de a qual eu chorei com o final ocorrido a ela ] , a todas as fugas , os roubos , os dramas e a tristeza que cercava aquele grupo . ",5.0,2.0,3.0,0.0,0.119047619047619,0.0476190476190476,0.0714285714285714,0.0,1.0
"De todos os livros que já li de o Sidney Sheldon , esse é um de os melhores . ",1.0,1.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,1.0
"Aliás , isso é o que me intriga , por que mesmo não achando o livro um primor , não conseguia largá - lo ( e faz um tempo , não muito , é verdade , que passei de os 18 anos ) . ",5.0,5.0,0.0,0.0,0.1136363636363636,0.1136363636363636,0.0,0.0,1.0
"Bom muita gente já assistiu o filme Crepusculo e as vezes nem tem interesse de ler o livro , por o fato de já conhecer a história , mas sinceramente vale muito a pena tu ler o livro , além de ser totalmente diferente de o filme , o livro é intenso e muito interessante . ",9.0,8.0,1.0,0.0,0.1607142857142857,0.1428571428571428,0.0178571428571428,0.0,1.0
"A história tem vários furos e , se você parar pra pensar , é só mais um romancezinho americano sem sal , com a menininha bonita , mas tímida , que faz de tudo pra ser invisível e o cara "" perfeito "" . ",2.0,1.0,1.0,0.0,0.0454545454545454,0.0227272727272727,0.0227272727272727,0.0,1.0
"De os meus preferidos , sem dúvida . ",1.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,1.0
"Este livro , para resumir , me apavorou . ",2.0,1.0,1.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,1.0
Verdade esse é talvez o livro que perdi as contas de quantas vezes eu reli . ,3.0,2.0,1.0,0.0,0.1875,0.125,0.0625,0.0,1.0
Vale muito a pena ler . ,2.0,1.0,1.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,1.0
"Porém , devo confessar que me surpreendi com toda a trama descrita por Jorge Amado , sobre os meninos de rua , instalados em um trapiche ( galpão abandonado ) e que roubam para sobreviver . ",3.0,1.0,2.0,0.0,0.0833333333333333,0.0277777777777777,0.0555555555555555,0.0,1.0
"É em essa base que o autor criou uma obra densa , angustiante e reflexiva , com frases impactantes , carregadas de sarcasmo e medo . ",2.0,1.0,1.0,0.0,0.0769230769230769,0.0384615384615384,0.0384615384615384,0.0,1.0
"O modo como é escrito , a história em si , é tudo perfeitamente feito , e claro , surpreendendo em o final ( eu por o menos fiquei muito surpresa com o desfecho ) . ",5.0,3.0,2.0,0.0,0.1388888888888889,0.0833333333333333,0.0555555555555555,0.0,1.0
"Este livro maravilhoso nos envolve em uma historia de amor , queé impossível largar antes de o fim . ",3.0,3.0,0.0,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0,1.0
"As estórias contadas em o livro emocionam , pois as personagens estão bem próximas de a gente . ",3.0,3.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
Com inigualável destreza José Saramago novamente publica uma obra-prima . ,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0
São histórias engraçadas que arrancaram boas gargalhadas minhas . ,2.0,2.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0
"Achei a leitura um tanto cansativa , mas a história me prendeu por a curiosidade , por imaginar o que aconteceria com o mundo se todo mundo , de repente , ficasse cego . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Ensina a pensar , a raciocinar . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"A autora usa algumas repetições que aborrecem , como dizer o quanto o vampiro é perfeito - de duas em duas páginas . ",1.0,0.0,1.0,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0,1.0
"Esse livro é um livro divertido , que a o mesmo tempo que nos faz rir , nos faz refletir sobre todas as nossas amizades . ",4.0,4.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,1.0
Por várias vezes pensei em abandonar . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Esse livro tem o poder de marcar para sempre a vida de todos aqueles que o leem . ,2.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
Mas qualquer outra pessoa acharia esse livro mal escrito e de personagens fracos e mal construídos . ,4.0,1.0,3.0,0.0,0.2352941176470588,0.0588235294117647,0.1764705882352941,0.0,1.0
Com uma verdadeira lição para a vida . ,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,1.0
Mas o livro é irresistível . ,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
"Além de isso , o livro suscita uma série de reflexões para aqueles que buscam mais de o que a altíssima qualidade literária de a obra . ",1.0,1.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0,0.0,1.0
"É a o mesmo tempo de fácil entendimento e de muita reflexão , pois possui vocábulos comuns , mas trata de temas complexos que podem levar a debates intermináveis sobre política , sociedade e liberdade . ",6.0,3.0,3.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,1.0
"Esse é um de os poucos livros que realmente me emociona , é recheado de sentimento a cada página , e Jorge Amado aborda muito bem as várias facetas de a complexidade humana . ",7.0,7.0,0.0,0.0,0.2058823529411764,0.2058823529411764,0.0,0.0,1.0
"Pra quem leu os livros antes de o filme sabe onde e como começa e como termina se comove com essa História inacreditavel cheia de suspeses e simpatiza muito com a jovem Isabella Swan aliás quem não gostaria de viver um romance assim como ela e ter a o lado um Edward Cullen de a vida sempre carinhoso , cuidadoso e Bizarro hsuahushau . ",3.0,3.0,0.0,0.0,0.046875,0.046875,0.0,0.0,1.0
Principalmente para quem quer se apaixonar por o encantador Edward Cullen . ,1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"Gostei de o livro , pois o autor construiu claramente uma narração que nos faz sentir dentro de a mente de um pré-adolescente . ",4.0,3.0,1.0,0.0,0.1666666666666666,0.125,0.0416666666666666,0.0,1.0
"Não passa de um livro razoável , e apenas isso . ",1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0
"Mas em um todo gostei , o final me prendeu um pouco vamos ver o que aconce e lua nova . ",2.0,2.0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0,1.0
"E. agora que terminei o livro , estou me sentindo vazia . ",2.0,1.0,1.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,1.0
Achei genial o modo como Orwell simplismente criticou tudo e todos com esse livro . ,3.0,2.0,1.0,0.0,0.2,0.1333333333333333,0.0666666666666666,0.0,1.0
"Apesar de as imagens serem fortíssimas , a linguagem é elegante . ",1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
É um livro irresistível pois fala de um romance repleto de angústias e incertezas de a juventude . ,3.0,1.0,2.0,0.0,0.1666666666666666,0.0555555555555555,0.1111111111111111,0.0,1.0
"Me diverti muito lendo esse último de a série "" Fala sério ... "" Como os outros , muito engraçado e gostoso de ler . ",4.0,3.0,1.0,0.0,0.16,0.12,0.04,0.0,1.0
Assim que comecei a ler já fiquei maravilhada . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Interessante e nos faz pensar além de ser bem engraçado A as vezes . ,1.0,1.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0
"Sempre me identifico muito com a Malu , e em esse livro não foi diferente , as amizades antigas , as que passam com o tempo , as que são pra sempre ... acho que todo mundo tem essa história e a Thalita Rebouças sempre impressionando denovo . ",3.0,3.0,0.0,0.0,0.0625,0.0625,0.0,0.0,1.0
Crepúsculo poderia ser como qualquer outra história não fosse um elemento irresistível : o objeto de a paixão de a protagonista é um vampiro . ,2.0,1.0,1.0,0.0,0.08,0.04,0.04,0.0,1.0
A historia e muito boa e contada de uma maneira muito interessante . ,3.0,3.0,0.0,0.0,0.2307692307692307,0.2307692307692307,0.0,0.0,1.0
Putz o melhor livro de romance polícial que eu já li ! ,2.0,2.0,0.0,1.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,1.0
"Ainda que siga a mesma receita de os outros livros , o autor vai além e cria uma história longa , complexa e emocionante . ",1.0,1.0,0.0,0.0,0.04,0.04,0.0,0.0,1.0
"PORQUE NÃO LI ANTES ? "" . ",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,1.0
Não o considerei ' difícil' como algumas pessoas o definiram pra mim . ,2.0,1.0,1.0,0.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,1.0
