sentence,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,subjectivity
"Bem localizado no centro da cidade baixa, proximo de supermercado, shopping e lojas... Apesar da estrutura estar em obras, ofereceu bom atendimento.. possui ponto de taxi próximo e a estrutura física do hotel está em reforma.... só não tinha elevador, pois está em manutenção.",5.0,3.0,2.0,0.0,0.0961538461538461,0.0576923076923076,0.0384615384615384,0.0,1.0
"apesar dos contra tempos, apresenta custo beneficio ótimo.. .",1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0
"O valor da diária é bem barato, logo é ideal para quem precisa se hospedar com uma verba muito curta.",5.0,5.0,0.0,0.0,0.2272727272727272,0.2272727272727272,0.0,0.0,0.0
Minha experiência no hotel foi muio ruim.,1.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,1.0
"Além da péssima infraestrutura que inclui banheiro sem box ou cortina, fios expostos, móveis corroídos por cupim, roupa de cama manchada e por aí vai.... O quarto também estava sujo e tinha baratinhas.",1.0,0.0,1.0,0.0,0.0263157894736842,0.0,0.0263157894736842,0.0,1.0
O recepcionista foi arrogante ao ouvir minhas reclamações.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Não recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Preço bom, boa localização....hotel em obras...funcionarios atenciosos...estrutura de manutenção precaria....tivemos problemas com chuveiro, falta de telefone em um dos quartos ear condicionado quebrado,.........",6.0,4.0,2.0,0.0,0.1714285714285714,0.1142857142857142,0.0571428571428571,0.0,1.0
a localização achei muito boa... bem localizado no centro comercial da cidade... pode fazer umas comprinhas e encontrar produtos bem em conta além de ir andando para o evento.. possui restaurante próximo e a estrutura física do hotel está em reforma... os funcionários bem receptivos.... só não tinha elevador.,6.0,5.0,1.0,0.0,0.109090909090909,0.0909090909090909,0.0181818181818181,0.0,1.0
estava em manutenção....,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
"Se você precisa de um lugar perto da rodoviária, para passar pouquíssimo tempo, ainda assim eu indicaria outro hotel.",1.0,1.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,1.0
"Óbvio que eu não esperava um 5 estrelas (pelo site e pelo preço da tarifa dá pra saber), mas mesmo assim achei que a estrutura seria melhor e que seria mais limpo.Quarto antigo, banheiro péssimo.",4.0,4.0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0,1.0
Eu acho que os únicos pontos positivos foram a proximidade com a rodoviária e um bom atendimento na recepção.,1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,1.0
"Primeiro ponto: A localização é muito boa, facilitando o acesso aos demais pontos da cidade Segundo ponto: A receptividade por parte dos funcionários também é boa Terceiro ponto: A estrutura do prédio é consideravelmente boa, um ponto negativo é em relação ao prédio ao lado, pois o mesmo transfere um mal cheiro no corredor para acesso aos quartos Quarto ponto: A internet poderia ser melhor, nem sempre consegui acesso.",10.0,9.0,2.0,0.0,0.1282051282051282,0.1153846153846153,0.0256410256410256,0.0,1.0
"Não se deixe enganar pela fachada/recepção!Hotel velho e mal conservado, porta do banheiro destruída, chuveiro elétrico (no meu quanto queimou quando liguei).",3.0,0.0,3.0,1.0,0.1034482758620689,0.0,0.1034482758620689,0.0344827586206896,1.0
"Pagamento de diária adiantado, peça para ver o quarto antes de fechar!A cama até que é boa (box), café da manhã razoável.",2.0,1.0,1.0,1.0,0.074074074074074,0.037037037037037,0.037037037037037,0.037037037037037,1.0
"Hotel imundo quarto ridiculamente pequeno e imundo² os pedreiros eram barulhentos e faziam algazarra o tempo inteiro LIXO EM BAIXO DA CAMA (RESTOS DE PÃO E BISCOITO) Banheiro imundo, vista ridícula... Talvez a única coisa que salve são os recepcionistas.",3.0,1.0,2.0,0.0,0.0666666666666666,0.0222222222222222,0.0444444444444444,0.0,1.0
"Para um estabelecimento pífio desse laia, os preços cobrados se tornam uma fortuna, um barato que sai caro.. deveria ser cobrado no máximo R$ 10,00 pois até Motéis Baratos são mais confortáveis, menos sujos e menos feios.",5.0,3.0,2.0,0.0,0.119047619047619,0.0714285714285714,0.0476190476190476,0.0,1.0
"Não fiquei nem 3 horas hospedado naquela espelunca, graças a deus achei um hotel descente.",1.0,1.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,1.0
"bonito, confortável e com um preço HONESTO.",1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
Pagar 89/109 reais numa porcaria daquela?,2.0,1.0,1.0,1.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0
"Economize o seu dinheiro e vá para um motel, durma no carro ou mesmo, se estiver duro, durma na praça, pois, com certeza a relação custo-benefício será mais honesta e fidedigna.",3.0,2.0,1.0,0.0,0.081081081081081,0.054054054054054,0.027027027027027,0.0,1.0
É absurda a diferença entre a propaganda do hotel no site e na vida real.,2.0,1.0,1.0,0.0,0.125,0.0625,0.0625,0.0,1.0
Fiz a reserva animada com o preço honesto diante das promessas visuais e descritivas.,2.0,2.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0,1.0
"Chegando ao hotel, o primeiro susto: pensei estar diante de uma obra para reforma, mas não!",1.0,0.0,1.0,1.0,0.05,0.0,0.05,0.05,1.0
Tratava-se do ambiente rotineiro do hotel.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"No quarto, lençol manchado e rasgado, pão e biscoito no chão, além do mau cheiro.",1.0,0.0,1.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,1.0
"Ao desistir da reserva, solicitei o estorno do cartão que foi prontamente atendido (imagino que não tenha sido a primeira hóspede a solicitar) e, neste momento, chega uma funcionária na recepção dizendo que havia um homem dormindo em um determinado quarto.",3.0,2.0,1.0,0.0,0.0638297872340425,0.0425531914893617,0.0212765957446808,0.0,1.0
"Eis que a recepcionista diz que é para manda-lo sair, pois neste quarto não havia hóspede.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Precisa dizer mais?,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.0
Lamentável.....simplesmente horrível este hotel!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,1.0
"Após passar uma semana em lua de mel em um hotel excelente, eu e minha esposa, chegamos em Poa com a intenção de permanecer em um hotel com um custo razoável, e pelas fotos do site e pelo preço, resolvemos nos hospedar no mesmo.",2.0,2.0,0.0,0.0,0.0408163265306122,0.0408163265306122,0.0,0.0,1.0
"Ao chegar, já a primeira impressão, na recepção, foi ruim, pois além de estar em reforma a aparência era ruim.",3.0,1.0,2.0,0.0,0.12,0.04,0.08,0.0,1.0
"Ao chegar no quarto a sensação foi de espanto total, o quarto era mto velho, cheio de mofo, as cortinas rasgadas e imundas, a fiação aparecendo no teto, o banheiro podre, inclusive com uma esponja usada pendurada no registro.",2.0,1.0,1.0,0.0,0.0434782608695652,0.0217391304347826,0.0217391304347826,0.0,1.0
Chegamos e saímos para o shopping para não precisar permanecer no hotel.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Voltamos somente para dormir, tomamos banho com muito cuidado pois tudo era mto insalúbre e a noite malemal dormimos, pois o lugar era macabro e mto sujo.",3.0,2.0,1.0,0.0,0.1,0.0666666666666666,0.0333333333333333,0.0,0.0
Na manhã seguinte não quisemos nem experimentar o cafe da manha e estávamos com mta coceira em todo o corpo.,1.0,1.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0
"Como postado em outro comentário, o local deveria realmente ser interditado....quem puder não fique lá....pois não irá se arrepender...é o típico barato que sai caro!",2.0,2.0,0.0,1.0,0.0606060606060606,0.0606060606060606,0.0,0.0303030303030303,0.0
"Com base em minha pesquisa antes mesmo de conhecer o hotel supracitado, vi em consideração principalmente o aspécto do preço, já que minha permanência seria praticamente para dormir, pois trabalhei durante a semana toda no congresso.",2.0,2.0,0.0,0.0,0.05,0.05,0.0,0.0,1.0
"O fato de ser barato não quer dizer que deva ser ruim, de forma alguma, mas realmente me senti bastante confortável na dormida e no café que o mesmo oferecia, além da simpatia dos recepcionistas principalmente do Sr. Victor Cãncaro, se não me falha a memória.",7.0,5.0,2.0,0.0,0.1372549019607843,0.0980392156862745,0.0392156862745098,0.0,0.0
"Tenho mais duas viagens marcadas para o mês o ano seguinte em Janeiro e em Julho, fato esse que levarei pelo menos mais 5 pessoas.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVonsiderem-me hospedado!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0
Grato.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Barreto.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O hotel é o pior que já fiquei nos últimos anos.,1.0,0.0,1.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,1.0
"Se tivesse uma avaliação pior que horrível eu atribuiri.O hotel é muito sujo,só fiquei no hotel porque cheguei em porto alegre as 23:00 e não consegui nenhum outro hotel para mudar.",7.0,4.0,3.0,0.0,0.1944444444444444,0.1111111111111111,0.0833333333333333,0.0,1.0
"Achei uma barata morta no box do banheiro, e por sinal estava a muito tempo lá, já estava até grudada no chão e a marca dela no piso.",2.0,1.0,1.0,0.0,0.064516129032258,0.032258064516129,0.032258064516129,0.0,0.0
"O carpet era nojeto,empoeirado, fedorento, encardido, etc.O hotel passa por reformas e tem fios soltos pelo corredor.",1.0,1.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,1.0
"Fui acordado com pedreiros cantando boate azul na porta do que eles chama de apto, dormi de roupa porque fiquei com nojo dos lençois, o coberto parecia mais bacheiro de cavalo, duro de peira e impossível de usar.",1.0,0.0,1.0,0.0,0.0238095238095238,0.0,0.0238095238095238,0.0,0.0
Acho aconselhável que a vigilância sanitária faça uma vistoria nesse hotel.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
O conselho que dou não se hospedem nesse chiqueiro!!,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1818181818181818,0.0
!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Minha experiência foi desagradavel.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A começar pelo recepcionista que cobrou o valor de uma diaria de um quarto como valor de diária de apto.,2.0,2.0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0,1.0
No minimo deve ter embolsado o valor que sobrou pois tirou o troco certo da gaveta mas me deu a menos e não guardou o restante deixiu encima do balcão.,2.0,2.0,0.0,0.0,0.064516129032258,0.064516129032258,0.0,0.0,0.0
"Um quarto horrivel, um banheiro mau feito, uma cama desconfortavel, barulhos á noite toda.",1.0,0.0,1.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,1.0
Isto que só fiquei por uma noite.,1.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.0
Fotos que não mostram á realidade.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nunca mais me hospedo lá.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isto tudo aconteceu neste feriado de 20 de setembro de 2012.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fora que o hotel está sendo reformado e tem entulhos por todos os lados.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
O quarto é minusculo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Muito apertado e sem iluminação.,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0
O elevador parece que vai cair.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Minha experiência foi bem agradável no hotel, fiquei em um apartamento muito limpo, tudo novinho e reformado.",2.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0
"Achei o hotel na internet, fiquei na dúvida, mas de fato foi remodelado e tem um ótimo preço, tornado-se uma excelente opção de custo x beneficio.",4.0,3.0,1.0,0.0,0.1333333333333333,0.1,0.0333333333333333,0.0,1.0
"Fiz uma reserva neste hotel e qdo cheguei lá descobri q quase todos os quartos estavam reservados para uma construtora ou seja mais de 100 homens e só eu de mulher, meu namorado ficou louco de raiva por causa disso então eles me mudaram para um outro hotel da mesma rede",3.0,0.0,3.0,0.0,0.0576923076923076,0.0,0.0576923076923076,0.0,1.0
"Chegamos neste hotel por volta das 23 hs e apesar de termos avisado da chegada neste horario, disseram que não havia mais quartos.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"|Na verdade como os proprios atendentes disseram, mais de 50% dos quartos estão inabitaveis, pois é mofo e bolor por todo hotel.",1.0,1.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,1.0
"Num país sério ou numa cidade onde existisse um pouco de consideração com o ser huamano, este local já deveria estar interditado ha tempos.",2.0,2.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0
"Não tivemos como arrumarmos outro hotel naquela hora e resolvemos ficar por lá num dos quartos que na cabeça deles estava habitavel, mas nos arrependemos até a morte, pois seria melhor dormirmos na rua que naquela pocilga.",2.0,1.0,1.0,0.0,0.05,0.025,0.025,0.0,1.0
"Tudo caindo aos pedaços, o teto todo negro de môfo....passamos a noite em claro....e no dia seguinte temiamos não termos contagiado com alguma doença proveniente do môfo e bolor pois os maiores hóspedes do hotel são fungos e bactérias.....Agora pela manhã estou decidido a ir na vigilancia sanitária de Porto Alegre para ver como ninguem até hoje chegou até lá para interdita lo.",3.0,3.0,0.0,0.0,0.0422535211267605,0.0422535211267605,0.0,0.0,1.0
"Atenção população de Porto Alegre, pela dignidade da cidade façam alguma coisa contra esta arapuca de viajantes.",3.0,3.0,0.0,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0,0.0
"Hotel muito ruim, cheiro de mofo.",2.0,1.0,1.0,0.0,0.25,0.125,0.125,0.0,1.0
Já no check-in fui informado que a lavanderia atrasou na entrega de toalhas!!,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1333333333333333,1.0
Última opção...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fizemos reserva com 15 dias de antecedência, chegamos na madruga e não havia a nossa reserva e o hotel sem vagas, e olhe que nos foi confirmado a vaga por email, o porteiro com educação ( única coisa que achamos legal, Sr José) nos indicou um hotel péssimo e muito inferior ao real, impossível de hospedar,onde tinha até pessoas dormindo na calçada em frente a portaria, além da bagunça na rua, retornamos no mesmo hotel (real) e nos foi indicado um novo hotel, só que não fomos ressarcidos da diferença de valor, somente da primeira estadia... Ficamos no prejuízo alem de termos passado por cansaço físico e insegurança já que estávamos em cidade desconhecida e era madrugada.",12.0,7.0,7.0,0.0,0.0902255639097744,0.0526315789473684,0.0526315789473684,0.0,1.0
"no site ,o hotel aparece em melhores condições,não fui atendida num dos pedidos que fiz do quarto, o banheiro está em condições razoáveis, mas o que é mais sério é que o termo cordialidadedescrito no site não é o ponto mais forte do pessoal que atende na portaria, falta simpatia, boa vontade no trato com o cliente.",7.0,5.0,2.0,0.0,0.1076923076923077,0.0769230769230769,0.0307692307692307,0.0,1.0
"Sugiro treinamento,pois em qualquer atividade que se faça o relacionamento interpessoal é o que se tem de mais importante para o sucesso do trabalho.",4.0,4.0,0.0,0.0,0.1481481481481481,0.1481481481481481,0.0,0.0,0.0
Foi um susto!,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.0
"Muito mofo nos quartos, muito abafado o refeitório do café.",3.0,2.0,1.0,0.0,0.25,0.1666666666666666,0.0833333333333333,0.0,1.0
"Tivemos que ficar pois já estava pago e foi só pernoite, pois estavamos indo para serra gaucha.Alem de não ser avisado de obras.",1.0,0.0,1.0,0.0,0.037037037037037,0.0,0.037037037037037,0.0,0.0
"O hotel precisa passar urgentemente por reforma, o hotel serve para quem está de passagem pela cidade só para dormir, como foi o meu caso.",2.0,1.0,1.0,0.0,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0,1.0
"O atendimento foi bom, e o café da manhã tava bom, o quarto é super simples.",4.0,4.0,0.0,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0,1.0
A localização do hotel para saídas à noite não é legal.,1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"A avenida é complicada, caso a pé.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fica perto do aeroporto, metrô, e avenida com várias opções de ônibus.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Muito simples, esse hotel era nas décadas passadas, parada para meu pai q na época viajante, ficava hospedado no mesmo.",2.0,2.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"O café era saboroso, simples, porém agradável.",1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
Fica tudo no ERA!!,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0
"O movimento é constante, barulho na frente do hotel e as acomodações são bem simplórias.Não vá com outro objetivo, senão passar uma noite!",3.0,2.0,1.0,1.0,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.0357142857142857,1.0
"O Hotel é muito velho, já passou há muito dos seus tempo de glória.",3.0,3.0,0.0,0.0,0.1875,0.1875,0.0,0.0,1.0
"O ambiente tenta ser limpo, mas não acompanha a movimentação do pessoal, aos péssimas condições de conservação e o baixo custo.",1.0,0.0,1.0,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0
A localização é bem estranha e há barulho o tempo todo.,2.0,1.0,1.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,1.0
"É o típico hotel de caixeiro viajante, não recomendado para famílias ou quem quer dormir num ambiente limpo e saudável.",1.0,1.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,1.0
"Hotel antigo, pequeno e nada aconchegante.Noite de sono com muito barulho.Apto pequeno e sem estrutura mínima.Localização péssima.Funcionários nada prestativos.Não gostei e muito menos recomendo!",3.0,3.0,0.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0277777777777777,1.0
Fui a negocios e pouco fiquei no hotel.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"É relativamente bem localizado, porem com quartos bem simples e antigos.",3.0,3.0,0.0,0.0,0.2307692307692307,0.2307692307692307,0.0,0.0,1.0
"Os apartamentos possuem cama, cozinha e banheiro.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A limpeza e o serviço definitivamente não são pontos fortes.,1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0
"No geral, as impressōes não são das melhores.",1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
"O Regente oferece apartamentos mobiliados, sendo que fiquei num com cozinha,sala, 1 dormitório e banheiro.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"As instalações são um pouco antigas, mas estão bem conservadas.",1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
O banheiro é amplo e a sala conta com ar condicionado.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Reservas iguais resultam em quartos com camas de solteiros ou de casal, vai na sorte... Cama cheia de asas de cupins, dificuldade na recepção de confirmar uma reserva feita há meses (e confirmada por telefone uma semana antes), confusão nos valores combinados... Muita desorganização, infelizmente.",6.0,3.0,3.0,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,1.0
Procurarei outro lugar quando voltar na cidade.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Desde dezembro , onde hospedaram dois casais de amigos meus do Rio, dois quais foram cobradas uma diaria a mais de cada casal ( nao quiseram estornar o cartao na hora que foi verificado o erro) tentei que me fizessem o reembolso durante todo mes de janeiro, ouvindo do administrador que estavam verificando o erro e ja iam devolver.",5.0,3.0,2.0,0.0,0.0793650793650793,0.0476190476190476,0.0317460317460317,0.0,1.0
"Como estava fora da cidade , parei de dar telefonemas e ao retornar em fevereiro tive que ir novamente ao hotel , e apos muita insistencia consegui falar com o responsavel e apos mais 3 dias fizeram o deposito, mas so de um casal !",1.0,1.0,0.0,1.0,0.0217391304347826,0.0217391304347826,0.0,0.0217391304347826,1.0
O outro ainda vai passar por analise( AUDITORIA ???)!,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2857142857142857,0.0
"INACREDITAVEL , que um hotel deixa passar tao ma impressao por apenas o valor de uma diaria.E esse o excelente serviço e tratamento personalizado da propaganda do site na internet?",2.0,2.0,0.0,1.0,0.0606060606060606,0.0606060606060606,0.0,0.0303030303030303,1.0
?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"Fiquei nesse hotel e nao tinha agua quente no chuveiro.Falei com a recepcao e me trocaram de quarto.No outro quarto o mesmo problema, ou seja, sem agua quente no chuveiro.Fiz uma reclamacao formal no livro de ocorrencias do hotel, deixei meu telefone, mas ninguem retornou pra explicar o que houve.Não recomendo.",2.0,1.0,1.0,0.0,0.03125,0.015625,0.015625,0.0,1.0
"Hotel central, mas de estrutura antiquada.Quartos pequenos, limpos, mas com conforto minimo para um hotel de 4 estrelas.Pessoal de recepção amável.",1.0,1.0,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0,1.0
"Chegados cerca das 10 da noite de longa viagem aérea, nãodispomos porem de serviço de restauração adequado.Café da manhã mediocre.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Hotel localizado no centro de Porto Alegre, a 15 min do aeroporto.",1.0,1.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0
"De lá você consegue ir a pé até o Mercado Público, atração turística de Poa, vale a pena, passeio imperdível.",3.0,2.0,1.0,0.0,0.125,0.0833333333333333,0.0416666666666666,0.0,0.0
"Os quartos são pequenos, porém limpos e muito aconchegantes.",1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0
O wifi é de qualidade e o café da manhã possui guloseimas características do Sul.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Levando em consideração o custo benefício...recomendo!,2.0,2.0,0.0,1.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0
!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"Os quartos sao organizados, o cafe da manha e bom tem varias opçoes de bolos tem salada de frutas.A recepçao e otima.",1.0,1.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,1.0
A internet e paga um valor alto.Os recepcionistas sao solicitos.,1.0,1.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0
Ja quanto ao serviço de room service sao limitados a um determinado horario.A localizaçao e otima no centro da cidade tem tudo proximo.Lavanderia deles nao funciona direito se a empresa que paga para eles esquece eles vao fazer de tudo para nao lavar a sua roupa.,1.0,1.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,1.0
O famoso jeitinho brasileiro.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conheci o Hotel pois fiz um evento no local onde é disponibilizado salas para tal fim.,1.0,1.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,1.0
"Acabei me hospedando ali mesmo.O Hotel é antigo, tem quantos, novos e antigos,O valor é muito bom, o café da manhã é ótimo, bem sortido, o local é de fácil acesso, fica em frente a rodoviária para quem chega de ônibus e quem precisa vir ou ir ao aeroporto, atravessa a rua e vai de metro até a estação aeroporto.",6.0,6.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"Só não aconselho ir passear ao redor do hotel a pé pois é muito perigoso, mas tem shopping e bem pertinho que o valor de táxi será aproximadamente 10,00 reais, durante o dia é possível ir até o centro conhecer fazendo uma caminhada.",5.0,4.0,1.0,0.0,0.108695652173913,0.0869565217391304,0.0217391304347826,0.0,1.0
O hotel têm alguns quartos novos e outros bem antigos.,1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0
"A cama é boa, café da manha bem servido.",2.0,2.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0
"Na hora do almoço o serviço deixa a desejar, o restaurante demora muito para servir pratos prontos e sem muita opção mais natural.O atendimento da recepção é muito boa",5.0,5.0,0.0,0.0,0.15625,0.15625,0.0,0.0,1.0
Fica bem localizado e durante o dia tem muitas coisas ao redor para aproveitar.,1.0,1.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0
O preço é justo.,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
Ponto mais negativo são os banheiros apertados.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bom para economizar, bom custo beneficio.",3.0,3.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0
Café da manhã básico.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Quarto do hotel confortavel quando tem cama de casal pq a cama de solteiro é muito pequena.,2.0,1.0,1.0,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,1.0
Apenas para dormir pois no hotel nao tem nada para fazer e a comida nao é gostosa.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Fica bem localizado e durante o dia tem muitas coisas ao redor para aproveitar, lojas, restaurantes, cinema, shopping, Mercado Publico com otimas comidas e a melhor banca de sorvete e salada de frutas.",2.0,2.0,0.0,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,1.0
Quartos razoáveis com ar condicionado de janela.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pra quem precisa de silencio absoluto nao vale a pena.,3.0,1.0,2.0,0.0,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0,0.0
Apesar dre alguns comentários positivos sobre a localização eu descordo totalmente.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
O ponto é movimentado durante o dia mas a partir das 19:30 as lojas de rua fecham e o local se torna extremamente perigoso.,2.0,0.0,2.0,0.0,0.08,0.0,0.08,0.0,1.0
Outro ponto negativo é o transito no local.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu tive que descer do taxi uns 500m antes do hotel pra poder chegar.,1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,1.0
"No mais serviços ok, cardapio poderia melhorar e cafe da manha basico.",2.0,2.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
fui muito bem tratado e consegue descansar bem depois de um longo dia de trabalho.,5.0,5.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0
O preço é justo.,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
Ponto mais negativo são os banheiros apertados.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ponto mais positivo é a localização.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pois é proximo do comercio.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Para quem quer ficar no centro de Porto Alegre é uma opção.,2.0,2.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0
Seria recomendado para quem vai a trabalho e precisa se locomover facilmente pelo centro.,2.0,2.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0
