sentence,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,subjectivity
"Enfim , eu achei ele bem sem graça . ",7,0,0,0,1
"Esperava um livro fantástico e impressionante , mas em o fim acabei bem decepcionado por conta de alguns motivos . ",18,0,0,0,1
"Ensaio sobre a cegueira é uma obra magnífica , um livro reflexivo e profundo , uma obra rígida e contemporânea a todos . ",20,0,0,0,1
"O livro Crepúsculo , e sua saga , são bem interessantes , mais o mais legal até agora é foi crepúsculo , é um romance proibido bastante interessante , conta a história de um romance proibido entre um vampiro e uma jovem garota chamada Bella , que se mudou para a cidade de Forks , contrariada , mas lá ela acaba fazendo novas amizades , se apaixonando e vivendo várias aventuras com edward cullen . ",62,3,0,0,1
"Ri demais com as histórias de Maria de Lourdes ou , como ela gosta de ser chamada , Malu , pois conta momentos em que ela ainda se encontrava em a barriga de sua mãe , até o momento em que passou a viajar solo com 21 anos . ",42,2,1,0,1
"Outro ponto negativo é exatamente isso , em certos pontos fica dificil de prosseguir com a leitura , o livro fica muito massante . ",19,0,0,0,1
"E além de tudo , bem engraçadas e com a linguagem "" descontraída "" e informal que Thalita utiliza em suas obras . ",16,1,0,0,1
Recomendo a todos que gostam de um livro que prende a leitura de o início a o fim ! ,18,0,0,0,1
"Apesar de ter achado um pouco chato em o começo , confesso que mudei completamente de opnião sobre este livro espetacular . ",19,0,0,0,1
"A autora soube despertar a curiosidade de os leitores , com cenas cheias de suspense , embora de certa previsibilidade . ",17,0,0,0,1
Não é apenas mais uma história sobre vampiros : a narrativa segue de maneira bastante dinâmica e os personagens são muito bem caracterizados . ,22,0,1,0,1
"Realmente é um ótimo livro , e foi único em o período lançado , justamente por abordar os adolescentes com mais "" realismo "" ; Por o que se sabe , a adolescência era tratada de forma superficial em a literatura de a época ... Com o uso de gírias e palavreados despojados- típicos de adolescentes- , o autor narra uma história em 1° pessoa , mostrando as percepções de um jovem para diversos eventos . ",62,0,2,0,1
"Crepúsculo tem é uma leitura muito boa , que flui , você não empaca ; um livro que faz várias menções a os clássicos de a literatura Inglesa - O Morro dos Ventos Uivantes , Mansfield Park , por exemplo - e também a clássicos de a música , como Debussy . ",39,5,0,0,1
"Quando se começa a ler , não dá mais vontade de parar . ",11,0,0,0,1
Um livro que todos deveriam ler . ,6,0,0,0,1
Um de os melhores livros que já li em a vida . ,11,0,1,0,1
"PS : O livro é muito bom , eu gostei muito , porque a relação de o livro é muito parecida com a minha e de a minha mãe . ",26,1,0,0,1
"Se você gosta de se dedicar a um livro apensas , reserve um tempo precioso so pra Crepusculo . ",14,1,0,0,1
"Odiei o que ela fez e as consequências que isso causou em a vida de pessoas que nasceram inocentes e que , tenho certeza , não teriam sido corrompidas se Kate não tivesse feito o que fez . ",34,1,0,0,1
Predicados demais ... algumas vezes me pareceu exagero ... por outro lado em os dá a descrição perfeita de personagens e lugares . ,20,0,0,0,1
Meu pai me presenteou pouco antes de falecer e guardo um especial carinho por este livro . ,16,0,0,0,1
"Em meio a esse cenário sombrio , o membro de o partido Winston encontra - se com as idéias liberais , e por aí se desenrola a história : Um romance intrigante e dinâmico , repleto de críticas a o modo de governo de a Rússia stalinista . ",39,2,0,0,1
Contém medo e suspense desde a primeira linha . ,8,0,0,0,1
"Admito que o tema mexe com mim , mas a história , o estilo de Jorge Amado , são ; ; ; de tirar o fôlego . ",20,1,0,0,1
O livro é sim bem escrito e graças a narrativa de ele é que não conseguimos parar de ler ... e esse é um de os pontos mais fortes de o livro . ,31,0,1,0,1
"Eu ODIEI esse livro , simplesmente porque eu nunca mais vou ler um livro tão empolgante ! ",15,0,0,0,1
"O estilo de escrita é fantástico , como a história . ",9,0,0,0,1
"As declarações exarcebadas de Bella a o amor incondicional e irremediável também me soaram muito exageradas , e inumeras partes ficaram ' melosas ' demais pra minha glicose . ",22,1,0,0,1
"Recomendo muito , tanto esse quanto todos os outros . ",8,0,0,0,1
"Adorei o breve porém encantador romance entre Pedro e Dora [ de a qual eu chorei com o final ocorrido a ela ] , a todas as fugas , os roubos , os dramas e a tristeza que cercava aquele grupo . ",35,2,0,0,1
"De todos os livros que já li de o Sidney Sheldon , esse é um de os melhores . ",15,1,1,0,1
"Aliás , isso é o que me intriga , por que mesmo não achando o livro um primor , não conseguia largá - lo ( e faz um tempo , não muito , é verdade , que passei de os 18 anos ) . ",33,0,2,0,1
"Bom muita gente já assistiu o filme Crepusculo e as vezes nem tem interesse de ler o livro , por o fato de já conhecer a história , mas sinceramente vale muito a pena tu ler o livro , além de ser totalmente diferente de o filme , o livro é intenso e muito interessante . ",49,1,0,0,1
"A história tem vários furos e , se você parar pra pensar , é só mais um romancezinho americano sem sal , com a menininha bonita , mas tímida , que faz de tudo pra ser invisível e o cara "" perfeito "" . ",35,0,1,0,1
"De os meus preferidos , sem dúvida . ",6,0,0,0,1
"Este livro , para resumir , me apavorou . ",6,0,0,0,1
Verdade esse é talvez o livro que perdi as contas de quantas vezes eu reli . ,15,0,0,0,1
Vale muito a pena ler . ,5,1,0,0,1
"Porém , devo confessar que me surpreendi com toda a trama descrita por Jorge Amado , sobre os meninos de rua , instalados em um trapiche ( galpão abandonado ) e que roubam para sobreviver . ",30,1,0,0,1
"É em essa base que o autor criou uma obra densa , angustiante e reflexiva , com frases impactantes , carregadas de sarcasmo e medo . ",21,0,0,0,1
"O modo como é escrito , a história em si , é tudo perfeitamente feito , e claro , surpreendendo em o final ( eu por o menos fiquei muito surpresa com o desfecho ) . ",29,0,0,0,1
"Este livro maravilhoso nos envolve em uma historia de amor , queé impossível largar antes de o fim . ",16,0,0,0,1
"As estórias contadas em o livro emocionam , pois as personagens estão bem próximas de a gente . ",16,0,0,0,1
Com inigualável destreza José Saramago novamente publica uma obra-prima . ,9,1,0,0,1
São histórias engraçadas que arrancaram boas gargalhadas minhas . ,7,0,0,0,1
"Achei a leitura um tanto cansativa , mas a história me prendeu por a curiosidade , por imaginar o que aconteceria com o mundo se todo mundo , de repente , ficasse cego . ",29,0,0,0,1
"Ensina a pensar , a raciocinar . ",5,0,0,0,1
"A autora usa algumas repetições que aborrecem , como dizer o quanto o vampiro é perfeito - de duas em duas páginas . ",20,0,2,0,1
"Esse livro é um livro divertido , que a o mesmo tempo que nos faz rir , nos faz refletir sobre todas as nossas amizades . ",23,0,0,0,1
Por várias vezes pensei em abandonar . ,6,0,0,0,1
Esse livro tem o poder de marcar para sempre a vida de todos aqueles que o leem . ,16,0,0,0,1
Mas qualquer outra pessoa acharia esse livro mal escrito e de personagens fracos e mal construídos . ,16,0,0,0,1
Com uma verdadeira lição para a vida . ,7,0,0,0,1
Mas o livro é irresistível . ,5,0,0,0,1
"Além de isso , o livro suscita uma série de reflexões para aqueles que buscam mais de o que a altíssima qualidade literária de a obra . ",25,0,0,0,1
"É a o mesmo tempo de fácil entendimento e de muita reflexão , pois possui vocábulos comuns , mas trata de temas complexos que podem levar a debates intermináveis sobre política , sociedade e liberdade . ",32,0,0,0,1
"Esse é um de os poucos livros que realmente me emociona , é recheado de sentimento a cada página , e Jorge Amado aborda muito bem as várias facetas de a complexidade humana . ",31,1,1,0,1
"Pra quem leu os livros antes de o filme sabe onde e como começa e como termina se comove com essa História inacreditavel cheia de suspeses e simpatiza muito com a jovem Isabella Swan aliás quem não gostaria de viver um romance assim como ela e ter a o lado um Edward Cullen de a vida sempre carinhoso , cuidadoso e Bizarro hsuahushau . ",56,4,0,0,1
Principalmente para quem quer se apaixonar por o encantador Edward Cullen . ,10,1,0,0,1
"Gostei de o livro , pois o autor construiu claramente uma narração que nos faz sentir dentro de a mente de um pré-adolescente . ",21,0,0,0,1
"Não passa de um livro razoável , e apenas isso . ",9,0,0,0,1
"Mas em um todo gostei , o final me prendeu um pouco vamos ver o que aconce e lua nova . ",18,0,0,0,1
"E. agora que terminei o livro , estou me sentindo vazia . ",10,0,0,0,1
Achei genial o modo como Orwell simplismente criticou tudo e todos com esse livro . ,12,1,0,0,1
"Apesar de as imagens serem fortíssimas , a linguagem é elegante . ",10,0,0,0,1
É um livro irresistível pois fala de um romance repleto de angústias e incertezas de a juventude . ,17,0,0,0,1
"Me diverti muito lendo esse último de a série "" Fala sério ... "" Como os outros , muito engraçado e gostoso de ler . ",20,0,0,0,1
Assim que comecei a ler já fiquei maravilhada . ,8,0,0,0,1
Interessante e nos faz pensar além de ser bem engraçado A as vezes . ,13,1,0,0,1
"Sempre me identifico muito com a Malu , e em esse livro não foi diferente , as amizades antigas , as que passam com o tempo , as que são pra sempre ... acho que todo mundo tem essa história e a Thalita Rebouças sempre impressionando denovo . ",40,2,0,0,1
Crepúsculo poderia ser como qualquer outra história não fosse um elemento irresistível : o objeto de a paixão de a protagonista é um vampiro . ,23,0,0,0,1
A historia e muito boa e contada de uma maneira muito interessante . ,12,0,0,0,1
Putz o melhor livro de romance polícial que eu já li ! ,9,1,0,0,1
"Ainda que siga a mesma receita de os outros livros , o autor vai além e cria uma história longa , complexa e emocionante . ",22,0,0,0,1
"PORQUE NÃO LI ANTES ? "" . ",4,1,0,0,1
Não o considerei ' difícil' como algumas pessoas o definiram pra mim . ,10,0,0,0,1
"Achei o livro muito artificial , e nada próximo de a realidade de os estudantes . ",14,0,0,0,1
"Foi tãããão díficil terminei este livro , e como o DVD estava em casa eu pensei "" vou assistir o filme pra me incentivar a terminar "" , e foi aí que a coisa piorou ! ",28,0,0,0,1
"Pode até parecer um blá blá blá , uma sequencia de descrição de um adolescente confuso , mas de uma forma estranha este livro me tocou , me encantou de verdade ! ",28,0,0,0,1
"Um livro absolutamente atual , apesar de ter sido escrito em outra época e para uma outra situação . ",17,0,0,0,1
Aprendemos muito com Capitães de a Areia . ,7,2,0,0,1
"Se você está querendo comprar algo para ler , pode comprar sem pensar duas vezes ! ",14,0,1,0,1
"Como já diz a sinopse , a o fim de ele você sente como se tivesse acordado de um pesadelo . ",19,0,0,0,1
"Não abandonei o livro até terminar a leitura , porque como em poucas estórias , fui cativada logo em as primeiras linhas . ",19,0,0,0,1
Livro para ser lido e relido . ,6,0,0,0,1
Os personagens não atraem e o livro torna - se a cada página mais tedioso e raso . ,16,0,0,0,1
Porém ... Isso não deixa de o livro ser de ótima qualidade . ,11,0,0,0,1
É claro que a Tracy não é nenhum exemplo a ser seguido mas o livro prende com certeza . ,17,1,0,0,1
"Livro muito bom , como muitos de os livros de o Sidney é um de aqueles que prende a atenção de o começo a o fim , a única parte de a qual deixou a desejar foi um pouco de o começo a ingenuidade de a Tracy meio que me irrito , mas achei bem legal a parte de as tramas e a inteligência de como foram executados os planos , recomendo ; ) . ",66,2,1,0,1
"Em a verdade , não consegui nem ler o primeiro capítulo , porque a história é muito chata e , para piorar , a personagem principal ( Bella ) é muito fútil e superficial . ",27,1,0,0,1
"Mt bobo , indicado pra adolescentes e só . ",6,1,0,0,1
"Juro , ri bastante em certas partes de o livro . ",9,0,0,0,1
"Confesso que não compraria , até porque não gostei de ' Fala sério , amor ! ' . ",12,1,0,0,1
Em certos momentos tive tanto ódio de algumas coisas que preferia até parar de ler para não explodir de estresse . ,20,0,0,0,1
Recomendo para quem dispensa textos densos . ,6,0,0,0,1
"O enredo de a estória não é ruim , parece um filme de ação ( aliás , Sidney Sheldon era roteirista antes de fingir que era escritor ) . ",21,1,0,0,1
"Não é atoa que José Saramago é premio nobel de literatura , uma obra incrivel que vai de terna a a chocante , de bonita a a fetida , em questão de linhas . ",27,1,0,0,1
"A obra exibe com perfeição o retrato social que provavelmente nunca se apagará de a sociedade capitalista - a desigualdade , o ódio e o desprezo entre as camadas sociais . ",28,0,0,0,1
esse livro é bem interessante ... para garotas que gostam de aventuras é muito legal ... eu adorei ... ,16,0,0,0,1
Simplesmente não conseguia parar de ler . ,6,0,0,0,1
"Mas eu gostei , o livro em si é muito bom ! ",10,0,0,0,1
"Talvez , porque transformar uma lenda vampiresca em um Edward que pode sair a a luz de o dia e brilha quando está em o sol meio que perde um pouco a reputação com mim . ",32,1,0,0,1
"A semelhança com o tratamento dado a os leprosos séculos atrás e a negativa de Saramago em citar nomes e locais contribuem para o sentimento de que o ser humano pouco evoluiu em alguns aspectos de sua existência , mas servem para que a trama se mostre ainda mais envolvente . ",49,1,0,0,1
"São sentimentos humanos contraditórios , uma hora amando , em a seguinte odiando ; roubando e cometendo crimes , e em o momento seguinte sendo ético ... Jorge Amado consegue amalgamar em personagens tão reais , um mundo de um turbilhão de passagens de vida , passagens comuns , mas de uma grandeza e de uma profundidade assombrosa . ",50,1,1,0,1
"Apesar de ele ser um adolescente clássico , me envolvi muito durante a leitura , justamente por não ser nada forçada , os comentários de ele são engraçados e me senti conversando com um grande amigo . ",32,0,0,0,1
Um de os melhores que já li em a minha vida ! ,11,0,1,0,1
Não é possível descrever porque só lendo podemos perceber todos sentidos e as emoções que o livro traz . ,18,0,0,0,1
"É engraçado , dinâmico e relata coisas que , de certa forma , todo mundo que já passou de os 20 , viveu . ",18,0,1,0,1
"Apaixonante , mas a história não é de as melhores apesar de ser uma de as minha histórias favoritas . ",17,1,1,0,1
"Porém , não aquela maravilha , aquela perfeição que todos falam ... Talvez por eu estar acostumada a ler , Crepúsculo é fraco . ",18,1,0,0,1
"Conta a historia de cada uma de seus momentos marcantes de tim tim por tim fala de os conflitos de uma amizade , de a tristeza quando acontece algo com alguma amiga ... Esse livro e muito legal fala de todo que uma amiga e ou pode ser ... ",45,0,1,0,1
"Realmente não vou perder meu tempo agora , lotado de coisas pra estudar , com esse livro . ",15,0,0,0,1
Totalmente fã de Holden . ,3,1,0,0,1
Eu recomendo a leitura . ,4,0,0,0,1
"Com uma linguagem simples , Orwell constrói um mundo próprio com elementos de o tempo em que viveu e de o que , de certa forma , previa como consequências de esse tempo . ",29,1,0,0,1
"recomento pra todos , pq todo mundo tem um pouco de Holden( personagem principal de o livro ) . ",13,1,0,0,1
"Acho que o que mais gostei em esse livro foi a honestidade bem crua mesmo , e meio ingênua até . ",19,0,0,0,1
Malu ja com 22 anos relembra de suas aventuras enquanto ela tava em o colegial como quando ela tinha 15 anos e foi para floripa com sua turma e ela tinha medo de mar e de ondas e suas amigas a colocaram em umas aulas de surf onde ela levou cada tombo ... tambem teve a vez q ela com 18 anos foi para a autoescola para descobrir o q rolou la e outras aventuras de malu leia o livro . ,73,1,3,0,1
"E o começo é ótimo , acho que isso fez eu esperar ainda mais de o livro , Orwell ambientalizou o mundo antes de conta a história . ",23,1,0,0,1
"Não estou dizendo que é ruim , mas ele é sem graça , sem nada que prenda a atenção . ",17,0,0,0,1
não consegui nem dormir direito ... só descansei depois qe terminei de lê - lo ,12,0,0,0,1
"Crepúsculo , o livro perfeito de a minha vida . ",8,0,0,0,1
"li rapidinho , facil , interessante , dei algumas gargalhadas e somente uma lagrima ... "" E então o leão se apaixona por o cordeiro "" . ",18,0,0,0,1
A meu ver indispensável a qualquer leitor que se preze . ,10,0,0,0,1
"O grande diferencial de o livro , em o entanto , são as diversas camadas de leitura que ele proporciona . ",18,0,0,0,1
"De todos os livros de a saga esse foi o que eu realmente fiquei presa em a magia de ele , é difícil alguém ler e não gostar . ",27,0,0,0,1
"É um lindo romance , uma grande ficção , uma grande aventura , uma grande literatura juvenil , enfim ... É pra todos os gostos ! ",20,0,0,0,1
"O livro tem uma ótima linguagem e aborda temas que nos levam a uma reflexão , sobre o nosso comportamento em uma sociedade cada vez mais hipócrita em que a ética e os bons costumes estão cada vez mais sendo esquecidos . ",40,0,0,0,1
Mas o livro em o geral é muito interessante . ,9,0,0,0,1
A distopia descrita por Orwell é a o mesmo tempo assustadora e absurdamente compreensivel . ,11,1,0,0,1
O legado de a obra incide em a majestosa visão humana que nos é transferida . ,15,0,0,0,1
"pois a o mesmo tempo que o livro pode ser obsceno , é também realista , pois se passa entre jovens pobres que poucos são alfabetizados e tem que usar suas artimanhas para conseguir comida e enganar famílias( como por exemplo conseguir comida jogando em a cara que são órfãos ) . ",47,0,0,0,1
Recomendo a todos que leiam o livro . ,7,0,0,0,1
"O livro traz uma grande reflexão sobre as motivações de a guerra , sobre as formas de o governo impor controle a a população e sobre como a mente humana pode ser influenciável por a mídia . ",35,0,0,0,1
Decepcionei - me a cada volume . ,5,1,0,0,1
"Em o começo , demora para engrenar , mas depois de as primeiras páginas , a leitura flui gostosa . ",16,0,0,0,1
Para um livro tão famoso eu esperava qualidade muito superior . ,10,0,0,0,1
"muito bom , Jorge Amado estava inspirado a o escrever a história de esse meninos de rua , crítico em a medida certa e bem interessante ... ",24,1,0,0,1
"Apesar de muitas vezes ser uma leitura dificil , por causa de o tipo de linguagem usado , de os poucos paragrafos , de as falas sem travessões , apenas separadas por virgulas ou ponto final . ",29,0,0,0,1
"o começo de o livro é um pouco enjoativo , mas depois de algumas páginas o livro começa a prender o leitor de uma forma impressionante . ",25,0,0,0,1
"Mas o mais bonito de a obra é a fé que Saramago deposita em a humanidade , em a mulher de o médico que sofre por poder ver , e em o final de o livro . ",34,1,0,0,1
"De os vários capítulos que compõem o romance , alguns são particularmente significativos . ",12,0,0,0,1
Os capitulos são de uma beleza incomum . ,6,0,0,0,1
"Mas para falar a verdade não achei chato , não . ",9,0,0,0,1
"Bom livro , mas vou precisar reler para assimilar tudo . ",9,0,0,0,1
É o melhor livro q já li ! ,7,0,0,0,1
Um livro a ser lido por todos . ,7,0,0,0,1
"Leia "" Crepúsculo "" e conheça mais um pouco sobre os mais profundos instintos humanos , aqueles que nos impulsionam e nos revolucionam e nós nem percebemos . ",24,0,1,0,1
Todos os personagens são diferentes e únicos . ,7,0,0,0,1
"Em a minha opinião crepúsculo é um de os piores livro de a saga , mas o filme é o melhor ... Falando a verdade , não acho a saga crepúsculo tão boa assim , prefiro as crônicas de Nárnia ... Em a minha opinião o que deixa a saga crepúsculo tão emocionate é a personalidade de os vampiros que Stephenie Meyer criou , todo mundo já estava acostumado em ver em os filmes que os vampiros eram criaturas grotescas que matavam pessoas em busca de sangue , e a autora de crepúsculo tornou a idéia de vampiros diferente ... Mas fora isso a saga crepúsculo não tem nada de tão espetacular ... É um romance normal como qualquer outro que vejo ... Não tão normal , em a verdade , ( Por quê não é todo dai que você vê uma garota se apaixonando enlouquecidamenten por um vampiro ) , mas normal em certos padrões ... Eu gosto muito de a Bella ( Isabella Swan ) , ela tem um jeito legal de ser , em a minha opinião ela é uma garota com personalidade forte ... De a família Cullen , quem mais me agrada é a Rosalie , ela também é uma garota de personalidade forte ... Em o filme quem eu mais gosto é a Alice , ela é muito melhor que a Rosalie ... Stephenie Meyer é uma ótima escritora , mas , o melhor livro que ela escreveu foi eclipse ... Em a minha opinião o livro crepúsculo poderia ser bem melhor se tivesse seguido o roteiro de o filme , a adaptação de o livro crepúsculo para o cinema foi muito bem feita , eles deram mais emoção a história , em o livro a história é um pouco sem graça , mas dá pra ler ... Emfim , mesmo não amando freneticamente a saga crepúsculo , e mesmo achando que esta saga não mereçe toda a fama que tem , eu tenho que dizer . ",281,10,1,0,1
"Além de isso , o texto é repleto de "" sacadas "" interessantes e inteligentes . ",12,0,0,0,1
Um livro forte e sensivel a o mesmo tempo . ,8,0,0,0,1
O bom de esse livro é que você identifica sua própria mãe em o meio de essas histórias malucas e cheias de exagero materno . ,24,0,0,0,1
"Esse livro possui um grande significado para mim , pois me iniciei em o universo de Saramago com a leitura de "" Ensaio sobre a Cegueira "" . ",24,2,0,0,1
"Galera , esse livro é maravilhoso ! ",5,1,0,0,1
Crepúsculo é um livro vicioso . ,5,0,0,0,1
Não lerei as continuações de esta saga . ,7,0,0,0,1
"A leitura é pesada e , a o mesmo tempo , instingante . ",9,0,0,0,1
"Os métodos de controle de o sistema são extremamente engenhosos , envolvendo não só o controle de os corpos , mas também de as mentes . ",23,0,0,0,1
"Em sua primeira missão ela se encontra com Jeff Stevens , nosso mocinho , cheio de charme essa é a melhor definição para esse personagem fascinante ... Restante de a resenhano blog : http://llucyinthesky.com/ ? ",27,1,0,0,1
Só posso dizer : quero ler de novo ! ,7,0,0,0,1
"Assim , Crepusculo te prende atenta ate as ultimas palavras . ",8,1,0,0,1
"A personagem que mais gostei foi Phoebe , pois ela realmente demonstrou algum sentimento bom e não fica odiando e achando hipócritas todas as pessoas que ve . ",24,1,0,0,1
"Toda a caricatura social escrita por Orwell é para mim algo com que posso verdadeiramente me identificar e também , um verdadeiro espelho de a realidade . ",24,1,0,0,1
Uma história cativante que passa por as mais diversas situações . ,10,0,0,0,1
"O final de este livro é extremamente compensador , é o que trará sentido a todo o restante de o livro . ",20,0,0,0,1
"Esse Livro é Maravilhoso , é uma simplicidade e uma história que te encanta , Pedro bala e seus capitães nos transporta para cada viela de salvado e faz todos ficarmos apaixonados por Dora . ",31,3,0,0,1
"o_O Depois de esse final completamente não apoteótico , o livro tem ainda mais umas 30 tediosas páginas finais ... onde os dois voltam a declarar seu amor e a dizer que , mesmo sendo perigoso , eles ficarão juntos para todo o sempre ! ",38,0,2,0,1
"Apesar de muita gente não gostar de esse livro , eu achei ele fascinante ! ",13,0,0,0,1
"Muitos falam que não gostam de o livro por se tratar de uma moda passageira de vampiros com o ator X fazendo o papel de edward e a atriz Y fazendo a bella , porem é um livro que te leva para outro mundo como qualquer outro tão bom quanto . ",47,2,0,0,1
"A o contrário de esses livros "" lançamento "" , Capitães da Areia é sensível , emocionante e não é óbvio . ",17,1,0,0,1
"Para os admiradores de ficção científica , os recursos criados por Orwell podem parecer pouco convincentes , mas lembrem - se que esse livro foi escrito em os anos 40 de o século passado , me fazendo crer que , a tecnologia imaginada por ele convencia , e muito . ",40,1,1,0,1
Sua importância está em usar a desgraça de centenas de seres humanos para expor questões que ultrapassam a simples narrativa ficcional . ,21,0,0,0,1
Enfim um livro muito bom que encontrei e desejo fazer a coleção de a série que divulgarei pra todos pra se divertirem e rir muito . ,25,0,0,0,1
Achei que a Bella e o Edward não tem carisma algum . ,9,3,0,0,1
"Este livro faz parte de o triunvirato particular de obras fundamentais a a minha personalidade , junto com "" Ulisses "" ( James Joyce ) e "" Musashi "" ( Eiji Yoshikawa ) . ",18,4,0,0,1
Gostei bastante de o livro . ,5,0,0,0,1
Mas cada página de o livro é um convite a a imaginação e a a reflexão . ,16,0,0,0,1
"Além de isso , em uma passagem brilhante de o livro , um de os capitães , Pirulito , o mais religioso de eles , encerra um dilema diante de uma imagem de o menino Jesus em uma loja . ",34,2,1,0,1
"A o mesmo tempo que Edward cativa Bella , ele cativa você . ",9,2,0,0,1
este livro ele é muito enteresante legau eu gostei de ele muito interesante .... . ,10,0,0,0,1
"Livro que em muiitas partes tiive que parar para respirar , para tomar um pouco de fôlego .. kkk Gostei Bastante , a Tracy e o Jeff formam um casal perfeito e idênticos =p Suas trapaças se tornam um vício e em o final , fica uma pergunta em o final : Eles realmente conseguiram parar ? ",45,3,0,0,1
"Me decepcionei com o romance que em o começo parece ser inútil pro desenrolar de a história , mas em o final fui percebendo ... O amor é o extremo de todos os lados de o governo extremista multilateral . ",37,0,0,0,1
O diferencial de esse livro é que nossos sentimentos por os personagens principais mudam a cada página lida . ,18,0,0,0,1
"Apesar de muito suspense , emoção , drama ... este livro tem uma bela mensagem . ",12,0,0,0,1
Até hoje não compreendo porque esse livro é considerado um clássico de a literatura . ,14,0,0,0,1
"Esta história nos envolve tanto , que chega momentos que nos dá vontade de entrar em o livro e ajudar a quem necessita . ",22,0,0,0,1
Livro fantástico indico a leitura para todos ! ,7,0,0,0,1
"Sua prosa fácil e direta ( influência de sua experiência jornalística ? ) elegem "" Capitães de a Areia "" como uma de as principais referências literárias adotadas por as escolas de todo o Brasil . ",30,3,1,0,1
Faz com que leitor fique preso a a narrativa . ,9,0,0,0,1
Quando comecei a ler esse livro simplesmente me apaixonei . ,9,0,0,0,1
"Comecei a leitura com um grande preconceito de a história , mas com o desenrrolar de o livros as palavras e a história de Jorge Amda conseguiu me cativar de um jeito que eu não esperava . ",33,1,0,0,1
"Mas apesar de toda a angústia , de toda a aflição , é impossível tirar os olhos sobre o livro . ",18,0,0,0,1
"Segundo , a metade final de o livro é incrível , simplesmente maravilhoso ! ",11,0,0,0,1
"Talvez tenha sido por que eu não li a sinopse de o livro , mas a estoria foi um choque pra mim . ",20,0,0,0,1
"Porém , o livro é a descrição de os pensamentos e "" aventuras "" , em Nova Iorque , de um adolescente fútil e fracassado , cujo conteúdo de o livro nada acrescenta a o leitor . ",29,1,0,0,1
"Os personagens são carismáticos , humanos , enfim reais ... e com suas qualidades e defeitos , erros e acertos são o ponto forte de a trama . ",23,0,0,0,1
"Este livro não é ruim , como muitos pensam . ",8,0,0,0,1
"Difícil de ler , difícil de esquecer . ",6,0,0,0,1
A perfeição defeituosa de os personagens é o que compõe a obra . ,12,0,0,0,1
Um romance lindo que despertou meus sonhos mais românticos . ,9,0,0,0,1
rsrs Ler Ensaio sobre a Cegueira é obrigação de todo ser humano . ,11,1,0,0,1
Até que me arrancou algumas risadaa . ,5,0,0,0,1
Recomendadissiiimoooo para leitura ! ,2,1,0,0,1
"Me arrependo de ter perdido meu tempo lendo o livro e assistindo o filmes , que foi pior ainda . ",18,0,0,0,1
Não tem como parar ! ,4,0,0,0,1
"Gostei de as historinhas com o título "" É cada um que me aparece "" . ",13,0,1,0,1
"Com o passar de a história é mostrado também a solidão de os meninos , muitas vezes usando de a pederastia para receber carinho ; a sexualidade é outro importante marco em a história . ",32,0,0,0,1
Um clássico de os clássicos . ,5,0,0,0,1
"o Professor que contava as histórias pros meninos , o Boa-Vida , O Gato todo pra cima de a Dalva haiha own , o Volta Seca lá fissurado em as histórias de o seu padrinho Lampião ... e o Pirulito querendo ser de a igreja , virar frade .. com medo de o inferno e tudo ai são personagens que vão ficar em a memória ! ",54,7,0,0,1
Merece ser lido e relido por quem ainda acredita que pode haver um mundo melhor . ,15,0,0,0,1
Com toda a certeza é um de os livros mais extraordinários que eu li . ,14,0,1,0,1
"Não virei fã , mas devo confessar que me interessei bastante por a história . ",13,0,0,0,1
Acho que só é possível não gostar de o livro caso o leitor não se identifique com Holden . ,17,1,0,0,1
"Muito chatinho , de a sono em umas partes e outras são muito bobas . ",13,0,0,0,1
"Me apaixonei por ele nao por sonhar com Edward , Jacob ou Bella mas por me dar de volta a ideia de que a vida eh o que fazemos de ela , voce soh tem que fazer o seu melhor e ela sera tao linda e completa como em os livros . ",43,4,0,0,1
"A possibilidade efetiva de a hipótese , ainda que remota , é assustadora , tornando a obra ainda mais intensa e definitiva . ",19,0,0,0,1
"Apesar de eu achar algumas falhas ... Muito bem bolado , arrebatador ! ",10,0,0,0,1
"Bella não se importa que Edward seja vampiro e nem que corra um risco mortal , então os dois vivem um romance emocionante , cheio de mistério , fantasia e aventura . ",26,2,1,0,1
"Muito vocabulário para pouca idade , como em essa frase , de quando ela tinha 6 anos : "" - Uma beleza enorme , mamãe . ",18,0,1,0,1
"Um livro super divertido onde Malu lembra o que passou com sua mãe depois de os 12 anos , pois aantes sua mãe que narra . ",22,1,1,0,1
"Se você lê um livro de 434 páginas em dois dias , é por que ele é realmente muito bom ! ",18,0,2,0,1
Só uma coisa : Genial ! ,4,1,0,0,1
"Em os últimos capítulos a ação em a história deixa tudo muito bom e mostra como a Bella pode sim ser muito inteligente , enganando o vamp Jasper . ",24,2,0,0,1
Aí está um livro que eu fiquei tensa de o começo a o fim ! ,14,0,0,0,1
"Já o li duas vezes , e cada leitura me proporcionou uma visão nova de o mundo de Winston ( e de o nosso ) . ",21,1,1,0,1
Com a criação de um futuro extremamente controlado George Orwell nos prende a uma leitura rica e de muito aprendizado . ,18,1,0,0,1
Nossa Peeeeeeeeeeeeeeerfeito rsrs . ,1,1,0,0,1
"Boa Leitura , O Grande Irmão zela por ti . ",8,2,0,0,1
1984 é um livro perturbador . ,4,0,1,0,1
"O livro é emocionante e mostra que apesar de o tempo , nada mudou . ",13,0,0,0,1
