sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
"""Porções generosas, mas tem que saber pedir pq os preços são caros em alguns itens na proporção custo x benefício, por isso, veja o cardápio com calma e tire suas dúvidas sempre com os milhares de atendentes sempre a disposição no salão!""",0.0848958333333333,4.075,0.08225,3.948,0.0978333333333333,4.696,0.0938958333333333,4.507,0.0363333333333333,1.744,1.0
"""Tive uma experiência terrível com essa pizzaria.""",0.1595,1.595,0.1015,1.015,0.1137,1.137,0.1319,1.319,0.0615,0.615,1.0
"""Solicitei uma pizza, para pagamento via cartão - o sinal da máquina era quase zero, e por isso, fiquei por 20 minutos aguardando o entregador, decidir o que ia fazer.""",0.0747837837837838,2.7670000000000003,0.081027027027027,2.998,0.0596216216216216,2.206,0.0735945945945946,2.723,0.0289189189189189,1.0699999999999998,0.0
"""Como a pizza já estava fria, e eu cansado, sugeri fazer transferência online.""",0.0148888888888888,0.268,0.0118333333333333,0.213,0.0017222222222222,0.031,0.0083333333333333,0.15,0.0,0.0,0.0
"""Assim, o fiz.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""No entanto, era sexta-feira, após as 22h.""",0.0725833333333333,0.871,0.1399999999999999,1.68,0.1134166666666666,1.3610000000000002,0.1086666666666666,1.304,0.0,0.0,0.0
"""O sujeito que entregou a pizza me ligou as 22:40 reclamando que o dinheiro não cairia no mesmo dia!""",0.0531363636363636,1.169,0.0424090909090909,0.933,0.0349545454545454,0.769,0.041090909090909,0.904,0.0072272727272727,0.1589999999999999,0.0
"""Claro que não!!!!!!!""",0.0649166666666666,0.779,0.061,0.732,0.07875,0.945,0.0682499999999999,0.819,0.0,0.0,0.0
"""Somente no próximo dia útil!!!!""",0.1348181818181818,1.483,0.0631818181818181,0.695,0.1296363636363636,1.4260000000000002,0.1393636363636363,1.533,0.0904545454545454,0.995,0.0
"""Como podem ser tão despreparados e limitados?""",0.0,0.0,0.0101,0.101,0.0,0.0,0.0034,0.034,0.0,0.0,0.0
"""Nota zero!""",0.1954,0.977,0.0,0.0,0.112,0.56,0.1498,0.749,0.1422,0.711,0.0
"""R$ 74 por uma pizza que não vale R$ 40?""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Não, nunca mais!!!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Realizem treinamento com seus funcionários!!!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Melhor opção no shopping para comidas e bebidas, ambiente muito bacana, bom atendimento e boa comida.""",0.1785238095238095,3.749,0.1449523809523809,3.044,0.1104761904761904,2.32,0.1496190476190476,3.142,0.0349523809523809,0.7340000000000001,1.0
"""Boa variedade de bebidas.""",0.2975714285714286,2.083,0.3612857142857142,2.529,0.3292857142857143,2.305,0.3294285714285714,2.306,0.0,0.0,1.0
"""O bar oferece muitas opções de refeições e petiscos.""",0.0430833333333333,0.517,0.0810833333333333,0.973,0.0699999999999999,0.84,0.06475,0.777,0.0,0.0,0.0
"""Os preços são razoáveis e as porções são muito bem servidas.""",0.1462857142857143,2.048,0.0979999999999999,1.372,0.1369285714285714,1.917,0.1396428571428571,1.955,0.041,0.5740000000000001,1.0
"""Qualquer prato para duas pessoas é suficiente para alimentar três ou até quatro pessoas.""",0.0721176470588235,1.226,0.0826470588235294,1.405,0.0674705882352941,1.147,0.0727647058823529,1.237,0.0117647058823529,0.2,0.0
"""Não deixe de experimentar o torresmo, o pastel de camarão e o arroz de brócolis.""",0.1623684210526315,3.085,0.1806842105263157,3.433,0.1897368421052631,3.605,0.1791052631578947,3.403,0.0489473684210526,0.93,0.0
"""O Otto é um restaurante de referência na Tijuca se eu não me engano está fazendo 20 anos porém ele tem o preço acima do normal para a região, o preço não conduz com os pratos, mas tirando isso é excelente.""",0.1348478260869565,6.202999999999999,0.0840652173913043,3.867,0.1056304347826086,4.858999999999999,0.1118478260869565,5.145,0.0114347826086956,0.526,1.0
"""Super recomendo.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Frequento o restaurante desde que foi inaugurado e sempre foi impecável na qualidade dos pratos, decoração e atendimento.""",0.114,2.508,0.0872727272727272,1.92,0.0744545454545454,1.638,0.1025909090909091,2.257,0.0319545454545454,0.703,1.0
"""A decoração muito especial, que dá a impressão de estar entrando numa Villa Italiana é sempre impecável com suas maravilhosas hortências sempre impecáveis!""",0.1409629629629629,3.806,0.0972222222222222,2.625,0.0886296296296296,2.393,0.1244814814814815,3.3610000000000007,0.0465185185185185,1.256,1.0
"""A qualidade dos produtos usados p/a execução dos pratos faz toda a diferença,sem contar o imperdível couvert com os pães de fabricação artezanal.""",0.1247333333333333,3.742,0.0711,2.133,0.1485,4.455,0.1205666666666666,3.617,0.0215999999999999,0.6479999999999999,1.0
"""Um ambiente de muito requinte, agradável, super culinária italiana que amo.. fui com um primo sempre vejo pois moro bem ao lado, achei tudo maravilhoso especial, sou apaixonada por restaurantes!""",0.1806578947368421,6.865,0.1588684210526315,6.037,0.1563157894736842,5.94,0.1693157894736842,6.434,0.0169473684210526,0.644,1.0
"""Toda vez que vou ao Rio, bato o ponto no Bar Luiz.""",0.050625,0.81,0.0,0.0,0.063,1.008,0.03875,0.62,0.0062499999999999,0.0999999999999999,0.0
"""Comida alemã excelente.""",0.1548333333333333,0.929,0.0255,0.153,0.135,0.81,0.0988333333333333,0.593,0.0095,0.057,1.0
"""Ótimo lugar para comer, ambiente bem agradável, atendimento bom, comida muito boa, preço razoável... Recomendo e ao lado tem uma ótima padaria""",0.1597931034482758,4.634,0.1336896551724138,3.877,0.1204482758620689,3.4930000000000003,0.1424827586206896,4.131999999999999,0.0260344827586206,0.7550000000000001,1.0
"""Excelente Hamburger.""",0.1412,0.706,0.0,0.0,0.1562,0.781,0.0992,0.496,0.0,0.0,1.0
"""O buffet de saladas é bem variado.""",0.1266999999999999,1.267,0.1994,1.994,0.1888,1.888,0.1716,1.7160000000000002,0.0,0.0,1.0
"""O sundae farofino é imperdível.""",0.00875,0.07,0.002875,0.023,0.0,0.0,0.003875,0.031,0.0,0.0,1.0
"""É um restaurante de rede, mas a comida é muito boa.""",0.1509333333333333,2.264,0.0778666666666666,1.168,0.1685333333333333,2.528,0.1427999999999999,2.142,0.0482,0.7230000000000001,1.0
"""Bar com excelentes preços no Setor Oeste.""",0.0152,0.152,0.0237999999999999,0.238,0.0,0.0,0.0123,0.123,0.0021,0.021,1.0
"""Cerveja gelada, petiscos de bom preço.""",0.1473,1.473,0.1885,1.885,0.1774,1.774,0.2022,2.022,0.0933,0.933,1.0
"""Local elegante e reservado.""",0.0261428571428571,0.183,0.0271428571428571,0.19,0.15,1.05,0.0624285714285714,0.437,0.016,0.112,1.0
"""Bom atendimento e outros.""",0.15,1.05,0.1715714285714285,1.201,0.1018571428571428,0.713,0.1372857142857143,0.961,0.0112857142857142,0.079,1.0
"""Recomendo.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Um restaurante muito bom, com boa comida, espaço, atendimento bom, bem localizado vale a pena ir, uma das boas opções de restaurante da região.""",0.18634375,5.963,0.15265625,4.885000000000001,0.17640625,5.645,0.18596875,5.9510000000000005,0.04853125,1.5530000000000002,1.0
"""O Latife nada mais é do que um fast food de comida árabe.""",0.152,2.432,0.070375,1.126,0.1543749999999999,2.47,0.143625,2.298,0.064875,1.038,0.0
"""Ainda sim, vale a pena experimentar os pratos lá servidos.""",0.1802142857142857,2.523,0.0738571428571428,1.034,0.0677142857142857,0.948,0.1238571428571428,1.7340000000000002,0.0629999999999999,0.8819999999999999,0.0
"""A kafta, as esfihas e os kibes são muitos gostosos.""",0.0135,0.189,0.0055,0.077,0.0145,0.203,0.0111428571428571,0.156,0.0,0.0,1.0
"""Há um bufê de saladas, sempre fresquinhas.""",0.1114545454545454,1.226,0.0884545454545454,0.973,0.1663636363636363,1.83,0.122090909090909,1.343,0.0,0.0,0.0
"""O preço é bem em conta.""",0.0897777777777777,0.808,0.1271111111111111,1.144,0.1022222222222222,0.92,0.1063333333333333,0.957,0.0,0.0,1.0
"""Vale a visita.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Pizza rapida e em fatia.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Tem várias filiais na cidade do RJ.""",0.0892,0.892,0.065,0.65,0.0702,0.702,0.0748,0.748,0.0,0.0,0.0
"""Em ipanema na farme de amoedo tem outra.""",0.1186363636363636,1.3050000000000002,0.1475454545454545,1.623,0.1401818181818181,1.5419999999999998,0.1354545454545454,1.49,0.0,0.0,0.0
"""Restaurante maravilhoso, cardápio variado, com uma comida incrivelmente deliciosa.""",0.1123571428571428,1.573,0.0580714285714285,0.8130000000000001,0.0806428571428571,1.129,0.0809999999999999,1.134,0.0040714285714285,0.057,1.0
"""O preço é um pouco salgado, mas vale a pena pela qualidade que eles oferecem.""",0.1331578947368421,2.53,0.1093157894736842,2.077,0.1014736842105263,1.928,0.1128421052631579,2.144,0.0,0.0,1.0
"""Você não vai se arrepender.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Tem uma localização ótima.""",0.1125714285714285,0.788,0.0928571428571428,0.65,0.1002857142857142,0.702,0.1018571428571428,0.713,0.0,0.0,1.0
"""É um kilão de qualidade, local climatizado, bem limpo, uma excelente variedades de pratos quevão do churrasco a caldeiradas e maniçoba (comida típica paraense) variedade de sobremesas, é muito frequentado pela classe média da cidade, então as vezes fica difícil ter boas mesas.""",0.1548679245283019,8.208,0.1313962264150943,6.964,0.1393584905660377,7.385999999999999,0.1420188679245283,7.527,0.0194339622641509,1.03,1.0
"""eu recomendo""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Excelente comida italiana com um atendimento excelente... Os proprietários preparam e servem as refeições com muita simpatia e cordialidade.""",0.1574782608695652,3.622,0.0791739130434782,1.821,0.1631304347826087,3.752,0.1239130434782608,2.85,0.0256086956521739,0.5890000000000001,1.0
"""Vale a pena conferir""",0.276,1.656,0.2693333333333333,1.616,0.0,0.0,0.1816666666666666,1.09,0.0,0.0,0.0
"""""Pratos e sobremesas tipicamente italianas feitas pelo chef Renato Ialenti, que mistura sabores, ingredientes e sofisticação às receitas sem perder a autenticidade da cozinha contadina""""",0.065774193548387,2.039,0.0567096774193548,1.758,0.0823548387096774,2.553,0.0709032258064516,2.198,0.0504516129032258,1.564,0.0
"""Local super agradável, funcionários atenciosos com atendimento de primeira qualidade.""",0.2262142857142857,3.167,0.2637142857142857,3.692,0.2123571428571428,2.973,0.2314285714285714,3.24,0.008,0.112,1.0
"""Cardápio variado com destaque para as carnes.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Vale muito ir conhecer, porém vá com bolso preparado.""",0.2173076923076923,2.825,0.1386923076923077,1.803,0.1784615384615384,2.3200000000000003,0.1889230769230769,2.456,0.0528461538461538,0.687,0.0
"""Uma""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""A comida é deliciosa.""",0.1725714285714285,1.208,0.0218571428571428,0.153,0.1435714285714285,1.005,0.1072857142857142,0.751,0.0081428571428571,0.057,1.0
"""tem sashimi de polvo que não tinha visto em Rio Branco!""",0.2293571428571428,3.2110000000000003,0.1285714285714286,1.8,0.2162857142857142,3.028,0.2263571428571428,3.169,0.1193571428571428,1.6709999999999998,0.0
"""O local só é pequeno.""",0.1114999999999999,0.8919999999999999,0.02375,0.19,0.139125,1.113,0.08675,0.694,0.014,0.112,1.0
"""Comida simples e barata, para quem esta de passagem pelo centro de João Pessoa, eu recomendo.""",0.1315238095238095,2.762,0.1379523809523809,2.897,0.1097619047619047,2.305,0.1359523809523809,2.855,0.0615238095238095,1.292,1.0
"""O local é organizado e limpo, tudo simples.""",0.0584166666666666,0.7010000000000001,0.0851666666666666,1.022,0.061,0.732,0.0558333333333333,0.6699999999999999,0.037,0.444,1.0
"""Preço bom, com comida de altíssima qualidade, com espaço agradável e bem localizado.""",0.2084444444444444,3.752,0.2136666666666666,3.846,0.2173888888888888,3.913,0.2283333333333333,4.109999999999999,0.055,0.99,1.0
"""Atendimento de qualidade!!!""",0.27475,2.1980000000000004,0.3595,2.876,0.292625,2.341,0.309,2.4720000000000004,0.0,0.0,1.0
"""Recomento.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Comida excelente e bastante variada.""",0.1161249999999999,0.929,0.019125,0.153,0.10125,0.81,0.074125,0.593,0.007125,0.057,1.0
"""Atendimento da recpcionista da porta ruim.""",0.0853333333333333,0.768,0.1058888888888888,0.953,0.0682222222222222,0.614,0.0864444444444444,0.778,0.0,0.0,1.0
"""Funcionários despreparados.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Uma das vezes em que fui ao restaurante, chegamos após uma caminhada na praia com roupa de ginastica e fomos barrados para entrar e ainda estávamos com bebe de 3 meses no colo. Concluindo: o restaurante é ótimo mas perde por despreparo de seus recepcionistas.""",0.0730196078431372,3.724,0.0739607843137254,3.772,0.0825294117647058,4.209,0.0865882352941176,4.416,0.0301960784313725,1.54,1.0
"""Detalhe que estava um calor de 42 graus neste dia e o restaurante se localiza proximo a praia.""",0.1423809523809523,2.99,0.0834761904761904,1.753,0.1694285714285714,3.558,0.1469047619047618,3.0849999999999995,0.0453809523809523,0.953,0.0
"""Então fui ao restaurante em frente que deixou minha familia entrar sem frescura.""",0.1604375,2.567,0.03675,0.588,0.2175625,3.481,0.1856249999999999,2.97,0.1420625,2.273,0.0
"""Favor trocar as recepcionnistas para não perderem mais clientes.""",0.1099166666666666,1.319,0.1184166666666666,1.421,0.1175,1.41,0.1071666666666666,1.286,0.0241666666666666,0.29,0.0
"""Os bombons já foram melhores, mais bem recheados.""",0.0625,0.75,0.0816666666666666,0.98,0.0766666666666666,0.92,0.0735833333333333,0.883,0.0,0.0,1.0
"""Como tudo do grupo Fasano não fiquei decepcionado em nenhum momento.""",0.0709285714285714,0.993,0.0562857142857142,0.788,0.0645,0.903,0.062,0.868,0.0057857142857142,0.081,0.0
"""Atendimento ótimo, comida maravilhosa e o preço não é astronômico.""",0.1009999999999999,1.414,0.1378571428571428,1.93,0.0492142857142857,0.6890000000000001,0.0932857142857142,1.306,0.0040714285714285,0.057,1.0
"""Excelente restaurante para saborear um lamen muito parecido com o do Japão.""",0.1455333333333333,2.183,0.0,0.0,0.1626666666666666,2.44,0.115,1.725,0.0368666666666666,0.553,1.0
"""Lamen com diversas opções de caldos e ingredientes, atendimento simpático e fácil acesso, próximo a Avenida Paulista.""",0.0818636363636363,1.801,0.0875454545454545,1.926,0.1036363636363636,2.28,0.1024545454545454,2.254,0.0343636363636363,0.756,1.0
"""Gosto muito do burguer king pelo aspecto menos fast food...gosto de churrasco e a bebida à vontade...excelente pedida...""",0.14332,3.583,0.06724,1.681,0.1791999999999999,4.48,0.13732,3.4330000000000003,0.02212,0.553,1.0
"""Comemos o bolinho de feijoada que estava maravilhoso.""",0.0801818181818181,0.882,0.1484545454545454,1.633,0.0805454545454545,0.886,0.103090909090909,1.134,0.0,0.0,1.0
"""Caipirinha de tangerina muito bem feita.""",0.2324444444444444,2.092,0.2186666666666666,1.968,0.2643333333333333,2.379,0.2581111111111111,2.323,0.0684444444444444,0.6160000000000001,1.0
"""Camarão na Moranga gostoso, mais poderia vir mais quente e com menos coentro.""",0.0200588235294117,0.341,0.0690588235294117,1.174,0.0644705882352941,1.096,0.0483529411764705,0.8220000000000001,0.0086470588235294,0.147,1.0
"""A comida é boa e o cardápio varia todos os dias da semana.""",0.023,0.368,0.0095625,0.153,0.0071874999999999,0.1149999999999999,0.0170625,0.273,0.0220625,0.353,1.0
"""Mas, se você tem problemas de pressão alta não vá!""",0.1720714285714286,2.4090000000000003,0.1957142857142857,2.74,0.1621428571428571,2.27,0.1754285714285714,2.456,0.0035,0.049,0.0
"""O cozinheiro parece apreciar muito o sal, que ele utiliza generosamente nos pratos e molhos de salada.""",0.1467142857142857,3.081,0.0739047619047619,1.552,0.1398095238095238,2.936,0.1289523809523809,2.708,0.0263333333333333,0.553,0.0
"""Evite os pratos com molhos e moquecas, são sempre os mais salgados, lamentavelmente.""",0.0537777777777777,0.968,0.0594444444444444,1.07,0.0618333333333333,1.113,0.0583333333333333,1.05,0.0,0.0,0.0
"""O lugar poderia ser mas confortável, as mesas  comunitárias são pequenas e apertadas.""",0.0141666666666666,0.255,0.0537777777777777,0.968,0.0643888888888888,1.159,0.0441111111111111,0.794,0.0,0.0,1.0
"""Não entendo porque o proprietário não expandiu na mesma galeria para trazer mais conforto para os clientes.""",0.02495,0.499,0.0148499999999999,0.297,0.0072499999999999,0.145,0.01345,0.269,0.01175,0.235,0.0
"""As moças que atendem são eficientes e quase sempre simpáticas.""",0.0383846153846153,0.499,0.0556153846153846,0.723,0.0658461538461538,0.8560000000000001,0.047076923076923,0.612,0.0186153846153846,0.242,1.0
"""Um ambiente lindo com vista incrível da cidade.""",0.1619090909090909,1.781,0.0637272727272727,0.701,0.1636363636363636,1.7999999999999998,0.1297272727272727,1.4269999999999998,0.0,0.0,1.0
"""A comida é muito boa, com ingredientes de qualidade e combinações bem contemporâneas.""",0.1865294117647059,3.1710000000000003,0.1797647058823529,3.056,0.1921764705882352,3.267,0.1947647058823529,3.311,0.0358823529411764,0.6100000000000001,1.0
"""O drink beijo de jambu é equilibrado e muito gostoso.""",0.1676923076923077,2.18,0.1254615384615384,1.631,0.1785384615384615,2.321,0.1713846153846154,2.228,0.0425384615384615,0.553,1.0
"""Só foi um pouco chato achar um Uber para subir até lá.""",0.1837333333333333,2.756,0.0758,1.137,0.2006666666666666,3.01,0.1617999999999999,2.427,0.0499333333333333,0.749,0.0
"""Os pratos não são baratos mas é muito compreensível pela qualidade.""",0.1335714285714286,1.87,0.0733571428571428,1.027,0.1200714285714285,1.681,0.1221428571428571,1.71,0.0395,0.553,1.0
"""Atendimento muito bom tb!""",0.2194285714285714,1.536,0.1361428571428571,0.953,0.1721428571428571,1.205,0.2021428571428571,1.415,0.079,0.553,1.0
"""Bom, durante um jantar de negócios fomos convidados ao local que realmente se diferencia dos demais da cidade.""",0.0794545454545454,1.748,0.0651818181818181,1.434,0.0972727272727272,2.14,0.0789545454545454,1.737,0.005090909090909,0.112,0.0
"""Bastante sofisticado, com um ambiente de requinte.""",0.187,2.057,0.1571818181818182,1.729,0.1663636363636363,1.83,0.1701818181818181,1.872,0.0,0.0,1.0
"""Mas, nessa tentativa de ser tão requintado, escapam alguns detalhes que prejudicam o local.""",0.1366842105263158,2.597,0.0665263157894736,1.264,0.0985263157894736,1.872,0.1035263157894736,1.967,0.0205263157894736,0.39,0.0
"""Ou ao menos prejudicaram a primeira impressão.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""A entrada, com pastas, frios e pães, ficou servida por cerca de uma hora até que os pratos principais ficassem prontos.""",0.0432222222222222,1.167,0.0735555555555555,1.986,0.0909259259259259,2.455,0.078,2.106,0.030037037037037,0.811,0.0
"""Por mais que possa ser uma 'tática' para que os negócios pudessem ser tratados durante esse meio tempo, isso não contribui.""",0.0401851851851851,1.085,0.0327037037037037,0.883,0.0532592592592592,1.4380000000000002,0.0462592592592592,1.249,0.0398148148148148,1.075,0.0
"""O prato principal estava muito bom, com filé, salmão e os cortes de porcos da região.""",0.0718571428571428,1.509,0.053047619047619,1.114,0.0722857142857142,1.518,0.0757619047619047,1.5910000000000002,0.033,0.6930000000000001,1.0
"""O atendimento também estava bom, com muitos garçons.""",0.064,0.768,0.0794166666666666,0.953,0.0511666666666666,0.614,0.0648333333333333,0.778,0.0,0.0,1.0
"""E a música ambiente bastante agradável.""",0.0873333333333333,0.786,0.1671111111111111,1.504,0.1396666666666667,1.257,0.1313333333333333,1.182,0.0,0.0,1.0
"""Comida excelente!""",0.1858,0.929,0.0306,0.153,0.162,0.81,0.1186,0.593,0.0114,0.057,1.0
"""Ambiente super gostoso!""",0.0188333333333333,0.113,0.0,0.0,0.0126666666666666,0.076,0.0105,0.063,0.0,0.0,1.0
"""Self service, mas tudo fresquinho e gostoso,só chegue mais cedo pois a casa e lotada!""",0.0171428571428571,0.36,0.0115714285714285,0.243,0.0062857142857142,0.132,0.0103809523809523,0.218,0.0038571428571428,0.081,0.0
"""Lugar TOP, comida boa, atendimento muito bom!""",0.1520833333333333,1.825,0.0996666666666666,1.196,0.1028333333333333,1.234,0.1303333333333333,1.564,0.0508333333333333,0.6100000000000001,1.0
"""Como o meu aniversário é o do meu pai são muito próximos, decidimos fazer uma única celebração, visto que não somos mais tão jovens assim.""",0.0525333333333333,1.576,0.0244999999999999,0.7349999999999999,0.0334333333333333,1.003,0.0391666666666666,1.1749999999999998,0.0277,0.8310000000000001,0.0
"""Escolhemos o CT por ser perto de casa e eu ainda não tinha provado a cozinha do Claude.""",0.0601904761904761,1.264,0.0577142857142857,1.212,0.04,0.84,0.0656666666666666,1.379,0.0389523809523809,0.818,0.0
"""Pedimos o tartar, que veio ok, acompanhado de batatas mal cozidas.""",0.0358125,0.5730000000000001,0.06625,1.06,0.0550625,0.881,0.052375,0.8380000000000001,0.0,0.0,0.0
"""A cerveja veio quente.""",0.008,0.056,0.2601428571428571,1.821,0.2815714285714286,1.971,0.1832857142857143,1.283,0.0,0.0,0.0
"""Pedimos hambúrguer, não tinha... Não condiz com o nível em que o restaurante pretende se enquadrar.""",0.0373333333333333,0.784,0.0456666666666666,0.959,0.0066666666666666,0.14,0.0294761904761904,0.619,0.0012857142857142,0.027,0.0
"""Muito fraco.""",0.3516,1.758,0.0,0.0,0.301,1.505,0.3028,1.514,0.2562,1.281,0.0
"""Não recomendo""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""O restaurante é super bonito e bem descontraído, o atendimento é bem atencioso, as refeições e os lanches são super caprichados.""",0.137076923076923,3.564,0.1536923076923076,3.996,0.1720384615384615,4.473,0.1529230769230769,3.976,0.0013076923076923,0.034,1.0
"""O restaurante é muito simples, mas a carne de sol oferecida é espetacular.""",0.1041176470588235,1.7700000000000002,0.1008235294117647,1.714,0.1228235294117646,2.088,0.1151764705882353,1.958,0.0472941176470588,0.804,1.0
"""Os acompanhamentos são maravilhosos.""",0.027,0.189,0.011,0.077,0.029,0.203,0.0222857142857142,0.156,0.0,0.0,1.0
"""Vale a pena conferir ..,""",0.207,1.656,0.202,1.616,0.0,0.0,0.13625,1.09,0.0,0.0,0.0
"""É um dos melhores lugares no Rio de Janeiro, fica sempre a dúvida, é bar ou restaurante.""",0.0987272727272727,2.172,0.0442272727272727,0.973,0.1298181818181818,2.856,0.092,2.024,0.0032272727272727,0.071,1.0
"""Indico pedir a carne assada com gnocchi a quatro queijos, vale a pena, muito bom.""",0.0778,1.556,0.0487999999999999,0.976,0.02955,0.591,0.06125,1.225,0.02765,0.553,1.0
"""O melhor lugar em Aracaju para se comer frutos do mar, com certeza !""",0.038,0.646,0.0738823529411764,1.256,0.0079411764705882,0.135,0.0375294117647058,0.638,0.0072941176470588,0.124,0.0
"""Todos os pratos são muito bem elaborados e saborosos com um toque de requinte !""",0.241,4.097,0.1755294117647058,2.984,0.2160588235294117,3.673,0.2251764705882353,3.828,0.0431176470588235,0.7330000000000001,1.0
"""Fui com a minha familia nesse excelente restaurante.""",0.0641818181818181,0.706,0.0,0.0,0.078090909090909,0.859,0.0474545454545454,0.522,0.0,0.0,1.0
"""Ótimo ambiente e atendimento.""",0.1097142857142857,0.768,0.1361428571428571,0.953,0.0877142857142857,0.614,0.1111428571428571,0.778,0.0,0.0,1.0
"""Pedimos 3 carnes, o gran chorizo, o bife pampeano e o ojo del bife ancho!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Como acompanhamento pedimos o arroz biro biro.""",0.0745,0.745,0.0015,0.015,0.0978,0.978,0.0782,0.782,0.0608999999999999,0.609,0.0
"""O grande sucesso foi o gran chorizo!""",0.1603,1.603,0.1887,1.887,0.175,1.75,0.1747,1.747,0.0,0.0,1.0
"""Excelente!""",0.1765,0.706,0.0,0.0,0.19525,0.781,0.124,0.496,0.0,0.0,0.0
"""Foi tudo muito gostoso!""",0.1611428571428571,1.128,0.0248571428571428,0.174,0.1032857142857142,0.723,0.1188571428571428,0.8320000000000001,0.0905714285714285,0.634,1.0
"""Com certeza retornaremos!""",0.0,0.0,0.1321666666666666,0.793,0.0,0.0,0.044,0.264,0.0,0.0,0.0
"""Gostei muito do lugar, principalmente pelas sombras das árvores que amenizam o clima quente de porto velho.""",0.0971904761904761,2.041,0.1287142857142857,2.703,0.1432857142857143,3.009,0.1325238095238095,2.7830000000000004,0.0296190476190476,0.6220000000000001,1.0
"""Cerveja bem gelada""",0.3296,1.648,0.3456,1.728,0.3708,1.854,0.4107999999999999,2.054,0.1866,0.933,1.0
"""Bons sanduíches mas nada diferentes do trivial, nas ultimas visitas achei a maionese da casa muito oleosa e sem tempero.""",0.1908333333333333,4.579999999999999,0.0094166666666666,0.226,0.1307916666666666,3.139,0.156625,3.759,0.1490416666666666,3.577,1.0
"""Restaurante muito bom.""",0.128,0.768,0.0,0.0,0.1114999999999999,0.6689999999999999,0.1105,0.663,0.0921666666666666,0.553,1.0
"""Ambiente aberto e bem arborizado, sendo muito agradável.""",0.3200833333333333,3.841,0.1338333333333333,1.606,0.2981666666666666,3.578,0.3082499999999999,3.699,0.1729166666666667,2.075,1.0
"""Comida de qualidade muito boa, drinks bacanas.""",0.2200909090909091,2.4210000000000003,0.1887272727272727,2.076,0.2133636363636363,2.347,0.2207272727272727,2.428,0.0554545454545454,0.6100000000000001,1.0
"""Preço elevado, mas vale a pena visitar e desfrutar da vista.""",0.1056666666666666,1.585,0.1091333333333333,1.637,0.0479333333333333,0.719,0.0875333333333333,1.3130000000000002,0.0,0.0,1.0
"""adoro os petiscos do bar do Alves,  mais os garçons são ruins,  o pedido demora muito.""",0.0416086956521739,0.957,0.0033478260869565,0.077,0.0345217391304347,0.794,0.0344782608695652,0.793,0.0240434782608695,0.553,1.0
"""a comida é  saborosa,  o pastel tem uma massa muito boa,  tudo tem boa qualidade.""",0.1667826086956521,3.836,0.1132608695652173,2.6049999999999995,0.1315652173913043,3.026,0.142,3.266,0.0311304347826086,0.716,1.0
"""é  fácil para estacionar e o restaurante é  bem ventilado.""",0.05,0.75,0.0653333333333333,0.98,0.0665333333333333,0.998,0.0606,0.909,0.0,0.0,1.0
"""o banheiro é  limpo e as cadeiras são confortáveis.""",0.0145384615384615,0.189,0.0059230769230769,0.077,0.0156153846153846,0.203,0.012,0.156,0.0,0.0,1.0
"""Apesar de gostoso, bom ambiente e funcionários educados, não vale o preço que cobra!""",0.0402631578947368,0.765,0.0656315789473684,1.247,0.0482105263157894,0.916,0.0513684210526315,0.976,0.0,0.0,1.0
"""Um prato sai por volta de 140 reais e não vem bem servido!""",0.1283125,2.053,0.1220624999999999,1.953,0.171875,2.75,0.142125,2.274,0.004125,0.066,0.0
"""Lugar lotado , fila de espera, mas anda rápido.""",0.1053076923076923,1.3689999999999998,0.0817692307692307,1.063,0.1299230769230769,1.689,0.1056923076923077,1.374,0.0,0.0,1.0
