sentence,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
"""Adorei a comida, porém o fato de o local ser muito grande achei um pouco desconfortável e o atendimento demorado.""",0.0,0.0,0.0,0.0,0.008695652173913,18.0,0.0,0.0,0.0,0.0,1.0
"""Apesar disso, como sempre, a comida estava ótima e sempre de ótima qualidade para agradar seus clientes""",0.0,0.0,0.0,0.0,0.0095238095238095,16.0,0.0,0.0,0.0,0.0,1.0
"""Eu, namorada fomos comemorar aniversário de uma colega.""",0.0,0.0,0.0,0.0,0.0175438596491228,7.0,0.0,0.0,0.0,0.0,0.0
"""Foi bacana, opções de bebidas e comida boas, bom atendimento, ambiente agradável.""",0.0,0.0,0.0,0.0,0.0120481927710843,11.0,0.0,0.0,0.0,0.0,1.0
"""Apesar de manter a mesma qualidade que os demais restaurantes da rede Elias, o da São Clemente fecha às 16:00 e não tem as cervejas artesanais da rede.""",0.0,0.0,0.0,0.0,0.0261437908496732,25.0,0.0,0.0,0.0,1.0,0.0
"""Mas a comida... como sempre, maravilhosa!!!""",0.0,0.0,0.0,0.0,0.0222222222222222,5.0,0.0,0.0,0.0,0.0,1.0
"""Rodízio muito bom!""",0.0,0.0,0.0,0.0,0.05,2.0,0.0,0.0,0.0,0.0,1.0
"""O atendimento é rápido e eficiente!""",0.0,0.0,0.0,0.0,0.027027027027027,5.0,0.0,0.0,0.0,0.0,1.0
"""Shimeji quentinho e os sushis e sashimis frescos!""",0.0,0.0,0.0,0.0,0.0196078431372549,5.0,0.0,0.0,0.0,0.0,1.0
"""Vale a pena!!!""",0.0,0.0,0.0,0.0,0.0625,3.0,0.0,0.0,0.0,0.0,0.0
"""Ambiente agradavel,pratos bem servidos e sobremesas variadas.Espaço para crianças brincarem.""",0.0,0.0,0.0,0.0,0.0212765957446808,9.0,0.0,0.0,0.0,0.0,1.0
"""Estacionamento amplo com manobrista pago.""",0.0,0.0,0.0,0.0,0.0232558139534883,4.0,0.0,0.0,0.0,0.0,1.0
"""atendimento mto bom.""",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
"""comida mto bem preparada.""",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
"""mas deve se dizer que por ser feita para atender o grande publico, o ambiente se torna menos confortável, pois o barulho eh mto grande.""",0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
"""No demais, vale a pena conhecer""",0.0,0.0,0.0,0.0,0.0303030303030303,5.0,0.0,0.0,0.0,0.0,0.0
"""O restaurante possui diversas opções de pratos, todas de qualidade excelente, sendo esse o seu ponto.""",0.0,0.0,0.0,0.0,0.0097087378640776,15.0,0.0,0.0,0.0,0.0,1.0
"""Quase sem palavras para descrever.""",0.0,0.0,0.0,0.0,0.0277777777777777,4.0,0.0,0.0,0.0,0.0,0.0
"""Ótimo atendimento do garçom Roberval Viana e uma comida excelente tbm!!!""",0.0,0.0,0.0,0.0,0.027027027027027,7.0,0.0,0.0,0.0,0.0,1.0
"""Lugar agradável embora quando cheio alguns lugares ficam inviáveis por colocarem as mesas muito próximas, tem-se a impressão de invasão  de privacidade.""",0.0,0.0,0.0,0.0,0.0064935064935064,20.0,0.0,0.0,0.0,0.0,1.0
"""Buffet de frios variados e bons.""",0.0,0.0,0.0,0.0,0.0294117647058823,5.0,0.0,0.0,0.0,0.0,1.0
"""Pizza massa fina, bem servida de ingredientes .""",0.0,0.0,0.0,0.0,0.0204081632653061,6.0,0.0,0.0,0.0,0.0,1.0
"""Atendimento eficiente, local com ar condicionado.""",0.0,0.0,0.0,0.0,0.0196078431372549,6.0,0.0,0.0,0.0,0.0,1.0
"""Padaria localizada ao lado do Hotel Ibis Budget da Frei Caneca que faz boa comida por preço justo.""",0.0,0.0,0.0,0.0,0.06,12.0,0.0,0.0,0.0,0.0,1.0
"""Os salgados são muito bons, especialmente os croissants.""",0.0,0.0,0.0,0.0,0.0172413793103448,6.0,0.0,0.0,0.0,0.0,1.0
"""boa opção no centro da cidade.boa oferta de comida,preco e atendimento,limpeza tambem boa,recomendo.""",0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
"""Eu e m eu filho comemos um Xfile e ficamos uma semana com infecção intestinal.""",0.0,0.0,0.0,0.0,0.025,13.0,0.0,0.0,0.0,0.0,0.0
"""No calçadão da Rua da Quitanda, bem próximo à Praça do Patriarca.""",0.0,0.0,0.0,0.0,0.0746268656716417,6.0,0.0,0.0,0.0,0.0,0.0
"""Funciona no almoço com buffet com várias opções de pratos frios, quentes, sobremesas e sucos incluídos.""",0.0,0.0,0.0,0.0,0.0095238095238095,14.0,0.0,0.0,0.0,0.0,0.0
"""Tudo com qualidade.""",0.0,0.0,0.0,0.0,0.0476190476190476,2.0,0.0,0.0,0.0,0.0,1.0
"""É bar mas com opções de pratos para refeições e não somente petiscos.""",0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0
"""Cozinha brasileira.""",0.0,0.0,0.0,0.0,0.0476190476190476,1.0,0.0,0.0,0.0,0.0,0.0
"""Pratos para compartilhar.""",0.0,0.0,0.0,0.0,0.037037037037037,2.0,0.0,0.0,0.0,0.0,0.0
"""Bom atendimento.""",0.0,0.0,0.0,0.0,0.0555555555555555,1.0,0.0,0.0,0.0,0.0,1.0
"""Assim que você entra já ouve uma música ambiente, já fica flutuando.""",0.0,0.0,0.0,0.0,0.0142857142857142,11.0,0.0,0.0,0.0,0.0,0.0
"""Aí tem duas árvores que foram preservarás na construção.""",0.0,0.0,0.0,0.0,0.0172413793103448,8.0,0.0,0.0,0.0,0.0,0.0
"""Ambiente muito aconchegante.""",0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0,0.0,1.0
"""O buffet é a vontade, preço fixo.""",0.0,0.0,0.0,0.0,0.0285714285714285,5.0,0.0,0.0,0.0,0.0,0.0
"""Pode se servir várias vezes.""",0.0,0.0,0.0,0.0,0.0333333333333333,4.0,0.0,0.0,0.0,0.0,0.0
"""Tudo sem enlatados e temperos prontos.""",0.0,0.0,0.0,0.0,0.025,5.0,0.0,0.0,0.0,0.0,0.0
"""Bebida à vontade.""",0.0,0.0,0.0,0.0,0.0526315789473684,2.0,0.0,0.0,0.0,0.0,0.0
"""Uma grande variedade de frutas.""",0.0,0.0,0.0,0.0,0.0303030303030303,4.0,0.0,0.0,0.0,0.0,1.0
"""Preço justo.""",0.0,0.0,0.0,0.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,1.0
"""Ingredientes orgânicos para quem se preocupa com a saúde.""",0.0,0.0,0.0,0.0,0.0169491525423728,8.0,0.0,0.0,0.0,0.0,0.0
"""Comprei para ir no rodízio de fondue com uns casais de amigo e gostei muito da visita.""",0.0,0.0,0.0,0.0,0.0113636363636363,16.0,0.0,0.0,0.0,0.0,0.0
"""O restaurante Remanso do peixe oferece o que de melhor existe em pescado na amazônia.""",0.0,0.0,0.0,0.0,0.0229885057471264,13.0,0.0,0.0,0.0,0.0,0.0
"""Morador ou visitante não pode deixar de conhecer essa maravilha da culinária paraense.""",0.0,0.0,0.0,0.0,0.0113636363636363,12.0,0.0,0.0,0.0,1.0,0.0
"""Recomendo.""",0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
"""Apesar de achar o couvert artístico um pouco caro demais e a espera para conseguir uma mesa ser um pouco cansativa, acho que o restaurante vale a pena.""",0.0,0.0,0.0,0.0,0.0065359477124183,26.0,0.0,0.0,0.0,0.0,1.0
"""Não é barato, mas o serviço foi bom, a pizza veio super rápido, o menu é ótimo (várias opções de pizza e você pode optar por dividir a sua pizza em em até 3 sabores diferentes) e o ambiente é agradável.""",0.0,0.0,0.0,0.0,0.0049019607843137,40.0,0.0,0.0,0.0,0.0,1.0
"""Bem localizado.""",0.0,0.0,0.0,0.0,0.0588235294117647,2.0,0.0,0.0,0.0,0.0,1.0
"""Voltaria.""",0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
"""Melhor pizza da cidade em termos de massa fina, preço um pouco salgado.""",0.0,0.0,0.0,0.0,0.0136986301369863,12.0,0.0,0.0,0.0,0.0,1.0
"""Tem o melhor petit gateu da ilha.""",0.0,0.0,0.0,0.0,0.0285714285714285,6.0,0.0,0.0,0.0,0.0,1.0
"""Muito bom!!""",0.0,0.0,0.0,0.0,0.0769230769230769,1.0,0.0,0.0,0.0,0.0,1.0
"""Atendimento excelente do Michael!!""",0.0,0.0,0.0,0.0,0.0555555555555555,4.0,0.0,0.0,0.0,0.0,1.0
"""Comida deliciosa e ambiente agradável!""",0.0,0.0,0.0,0.0,0.025,4.0,0.0,0.0,0.0,0.0,1.0
"""Caipirinha deliciosa!""",0.0,0.0,0.0,0.0,0.0434782608695652,1.0,0.0,0.0,0.0,0.0,1.0
"""Pratos caros e visualmente feios.""",0.0,0.0,0.0,0.0,0.0285714285714285,4.0,0.0,0.0,0.0,0.0,1.0
"""Pouca quantidade.""",0.0,0.0,0.0,0.0,0.0526315789473684,1.0,0.0,0.0,0.0,0.0,0.0
"""Pedi o salmão e não tinha mais disponível na cozinha.""",0.0,0.0,0.0,0.0,0.0181818181818181,9.0,0.0,0.0,0.0,1.0,0.0
"""Experiência pra não voltar mais.""",0.0,0.0,0.0,0.0,0.0294117647058823,4.0,0.0,0.0,0.0,1.0,0.0
"""Comprar chocolates na cacau show é uma boa saída para quem quer fugir dos chocolates mais tradicionais e quer experimentar novos e deliciosos sabores de chocolates.""",0.0,0.0,0.0,0.0,0.0060240963855421,25.0,0.0,0.0,0.0,0.0,1.0
"""Excelente atendimento.""",0.0,0.0,0.0,0.0,0.0416666666666666,1.0,0.0,0.0,0.0,0.0,1.0
"""Ambiente tipicamente carioca.""",0.0,0.0,0.0,0.0,0.032258064516129,2.0,0.0,0.0,0.0,0.0,0.0
"""Comida muito bom, muito bem temperada.""",0.0,0.0,0.0,0.0,0.025,5.0,0.0,0.0,0.0,0.0,1.0
"""Preço justo.""",0.0,0.0,0.0,0.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,1.0
"""Excelente custo-benefício.""",0.0,0.0,0.0,0.0,0.0357142857142857,1.0,0.0,0.0,0.0,0.0,1.0
"""Ambiente agradável, garçons educados, comida gostosa, mas... as porções dos pratos kids são muito, muito, muito pequenas.""",0.0,0.0,0.0,0.0,0.008130081300813,14.0,0.0,0.0,0.0,0.0,1.0
"""Vergonhoso cobrarem tão caro por tão pouca massa.""",0.0,0.0,0.0,0.0,0.0196078431372549,7.0,0.0,0.0,0.0,0.0,0.0
"""Até meu filho de 3 anos saiu de lá com fome.""",0.0,0.0,0.0,0.0,0.0217391304347826,9.0,0.0,0.0,0.0,0.0,0.0
"""Não volto mais, pois teria que pedir um prato de adulto para um menininho se alimentar adequadamente.""",0.0,0.0,0.0,0.0,0.0097087378640776,17.0,0.0,0.0,0.0,0.0,0.0
"""Atendimento de primeira, ambiente super legal.""",0.0,0.0,0.0,0.0,0.0208333333333333,6.0,0.0,0.0,0.0,0.0,1.0
"""Ideal para um jantar entre amigos.""",0.0,0.0,0.0,0.0,0.0277777777777777,5.0,0.0,0.0,0.0,0.0,0.0
"""As opções com camarão são as melhores mas os de peixes também são uma delícia.""",0.0,0.0,0.0,0.0,0.0125,14.0,0.0,0.0,0.0,0.0,1.0
"""O preço é razoável até.""",0.0,0.0,0.0,0.0,0.04,4.0,0.0,0.0,0.0,0.0,1.0
"""Chope bemtirado, comida questionável, o joelho de porco é bem feito, porém a salada de batatas veio azeda e o chucrute bem antigo.""",0.0,0.0,0.0,0.0,0.0075757575757575,21.0,0.0,0.0,0.0,0.0,1.0
"""As salsichas de qualidade duvidosa.""",0.0,0.0,0.0,0.0,0.027027027027027,4.0,0.0,0.0,0.0,0.0,1.0
"""O preço para o Rio é compatível .""",0.0,0.0,0.0,0.0,0.0571428571428571,6.0,0.0,0.0,0.0,0.0,1.0
"""Ambiente acolhedor, bebidas self-service, rock dos melhores (clássicos e atuais) e atendimento maravilhoso.""",0.0,0.0,0.0,0.0,0.0091743119266055,11.0,0.0,0.0,0.0,0.0,1.0
"""Esse restaurante é muito agradável, um excelente atendimento uma vista pro mar de abrilhantar os olhos e com uma refeição divina, nesse final de ano ele estarão fazendo um pacote muito bom pra quem gosta de celebrar a virada do ano de frente pro mar.""",0.0,0.0,0.0,0.0,0.0039682539682539,44.0,0.0,0.0,0.0,0.0,1.0
"""Local agradável, amplo, cardápio variado e bom atendimento.""",0.0,0.0,0.0,0.0,0.0163934426229508,7.0,0.0,0.0,0.0,0.0,1.0
"""Além de variados e deliciosos acaís, servem outras opções de lanches que equivalem à refeição e sucos muito gostosos.""",0.0,0.0,0.0,0.0,0.0084033613445378,17.0,0.0,0.0,0.0,0.0,1.0
"""sushi di boa qualidade e otimo tempura de legumes e camarao, tambem tem sobremesa incluida no valor do rodizio""",0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
"""A pizzaria é um charme.""",0.0,0.0,0.0,0.0,0.04,4.0,0.0,0.0,0.0,0.0,1.0
"""O ambiente é ótimo para um encontro romântico ou para comer uma pizza com os amigos.""",0.0,0.0,0.0,0.0,0.0116279069767441,15.0,0.0,0.0,0.0,0.0,1.0
"""O atendimento é bom, rápido e eficiente.""",0.0,0.0,0.0,0.0,0.0238095238095238,6.0,0.0,0.0,0.0,0.0,1.0
"""Os preços não são baratos entretanto não chegam a ser astronômicos.""",0.0,0.0,0.0,0.0,0.0144927536231884,10.0,0.0,0.0,0.0,1.0,1.0
"""Recomendo para uma refeição diferente e deliciosa.""",0.0,0.0,0.0,0.0,0.0192307692307692,6.0,0.0,0.0,0.0,0.0,0.0
"""Dei mais uma chance para a Real.""",0.0,0.0,0.0,0.0,0.0588235294117647,5.0,0.0,0.0,0.0,0.0,0.0
"""Genteeee!!!!""",0.0,1.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
"""Vcs precisam ir a este lugar e comer a comida do Bryan, ver os arcos, beber Pisco, conversar com o chef sobre a comida peruana e terminar com o Suspiro a la limeña que é uma das 3 sobremesas mais incriveis que já comi!""",0.0,0.0,0.0,0.0,0.0181818181818181,36.0,0.0,0.0,0.0,0.0,0.0
"""Ambiente bem cuidado, atendimento excelente.""",0.0,0.0,0.0,0.0,0.0217391304347826,4.0,0.0,0.0,0.0,0.0,1.0
"""Pequena variedade, mas atende inclusive  vegetarianos.""",0.0,0.0,0.0,0.0,0.0178571428571428,5.0,0.0,0.0,0.0,0.0,0.0
"""Costuma ter bolinhas fritos a assados fora do habitual.""",0.0,0.0,0.0,0.0,0.0175438596491228,8.0,0.0,0.0,0.0,0.0,0.0
"""Tudo bem caprichado.""",0.0,0.0,0.0,0.0,0.0454545454545454,2.0,0.0,0.0,0.0,0.0,1.0
"""Preço caprichado também.""",0.0,0.0,0.0,0.0,0.0384615384615384,2.0,0.0,0.0,0.0,0.0,1.0
"""Não é para o dia-a-dia.""",0.0,0.0,0.0,0.0,0.04,4.0,0.0,0.0,0.0,0.0,0.0
"""O kg custa R$ 65,00.""",0.0,0.0,0.0,0.0,0.0909090909090909,2.0,0.0,0.0,0.0,0.0,0.0
"""Destaque para o creme brulee, boa pedida para sobremesa.""",0.0,0.0,0.0,0.0,0.0172413793103448,7.0,0.0,0.0,0.0,0.0,0.0
"""Va com tempo.""",0.0,0.0,0.0,0.0,0.0666666666666666,2.0,0.0,0.0,0.0,0.0,0.0
"""Mesas para muitas pessoas demoram um pouco para liberar""",0.0,0.0,0.0,0.0,0.0175438596491228,8.0,0.0,0.0,0.0,0.0,0.0
"""No Executivo Grill você tem um ambiente descontraído, com diversas opções de saladas, pratos quentes, carnes, feijoada, a comida é gostosa, o atendimento é razoável e o preço é muito bom.""",0.0,0.0,0.0,0.0,0.0158730158730158,28.0,0.0,0.0,0.0,0.0,1.0
"""Ambiente super agradável e de ótimo atendimento.""",0.0,0.0,0.0,0.0,0.02,6.0,0.0,0.0,0.0,0.0,1.0
"""Fomos muito bem atendidos!""",0.0,0.0,0.0,0.0,0.0357142857142857,3.0,0.0,0.0,0.0,0.0,0.0
"""A carne é ótima e o lugar super agradável!""",0.0,0.0,0.0,0.0,0.0227272727272727,8.0,0.0,0.0,0.0,0.0,1.0
"""Recomendo!""",0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
"""Um dos melhores restaurantes que vi na cidade.""",0.0,0.0,0.0,0.0,0.0208333333333333,7.0,0.0,0.0,0.0,0.0,0.0
"""Tradicional.""",0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
"""As melhores burekas (folhados redondos recheados - em formato de donut) .""",0.0,0.0,0.0,0.0,0.0133333333333333,6.0,0.0,0.0,0.0,0.0,1.0
"""Para saborear no local e tambem levar pra casa (congeladas).""",0.0,0.0,0.0,0.0,0.0161290322580645,9.0,0.0,0.0,0.0,0.0,0.0
"""Ter no congelador sempre que pintar ""aquela vontade"" (e vai pintar sempre, rsrrss).""",0.0,0.0,0.0,0.0,0.0117647058823529,10.0,0.0,0.0,0.0,0.0,0.0
"""A de ricota e de espinafre são imbativeis.""",0.0,0.0,0.0,0.0,0.0227272727272727,6.0,0.0,0.0,0.0,0.0,1.0
"""Lanche gostoso, as batatas chips que vêm de acompanhamento e a maionese temperada da casa são boas, atendimento e ambiente agradáveis, preço em conta e ainda tem delivery.""",0.0,0.0,0.0,0.0,0.0057803468208092,25.0,0.0,0.0,0.0,0.0,1.0
"""As esfirras são a melhor propaganda do restaurante de comida tipica árabe, sabores variados (adoro a folheada de carne e a de azeitona), mas os outros pratos também são muito bons.""",0.0,0.0,0.0,0.0,0.0054945054945054,28.0,0.0,0.0,0.0,0.0,1.0
"""Não deixem de experimentar os charutinhos de folha de uva, o tempero é leve e saboroso.""",0.0,0.0,0.0,0.0,0.0112359550561797,15.0,0.0,0.0,0.0,0.0,1.0
"""O espaço é simples e o atendimento costuma ser rápido nas mesas.""",0.0,0.0,0.0,0.0,0.0151515151515151,11.0,0.0,0.0,0.0,0.0,1.0
"""No balcão é um pouco mais confuso pela quantidade de pessoas que ficam ao redor esperando atendimento e comendo ali mesmo, mas é tb o lugar mais divertido já que podemos presenciar a interação entre os donos árabes ou descendentes e os funcionários brasileiros...""",0.0,0.0,0.0,0.0,0.0037735849056603,42.0,0.0,0.0,0.0,0.0,0.0
"""Cumpre o esperado.""",0.0,0.0,0.0,0.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0
"""Boa variedade de carnes, e variado buffet de saladas e outros acompanhamentos.""",0.0,0.0,0.0,0.0,0.0125,10.0,0.0,0.0,0.0,0.0,1.0
"""Bom atendimento.""",0.0,0.0,0.0,0.0,0.0555555555555555,1.0,0.0,0.0,0.0,0.0,1.0
"""Preço razoável.""",0.0,0.0,0.0,0.0,0.0588235294117647,1.0,0.0,0.0,0.0,0.0,1.0
"""Recomendo.""",0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
"""Que desfrutar de um lanche leve e rápido vale a pena no flash lanches.""",0.0,0.0,0.0,0.0,0.0138888888888888,13.0,0.0,0.0,0.0,0.0,1.0
"""Tudo muito cuidado e ambiência limpa.""",0.0,0.0,0.0,0.0,0.0256410256410256,5.0,0.0,0.0,0.0,0.0,1.0
"""Restaurante muito bem localizado perto de varios hotéis , almoçamos depois das 16:00 sendo que a maioria dos restaurantes daquela região já estavam fechados, comida deliciosa feita com produtos saudáveis !""",0.0,0.0,0.0,0.0,0.0048309178743961,26.0,0.0,0.0,0.0,0.0,1.0
"""Adoramos !""",0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
"""Pedimos um rodízio que só começou a ser servido após chamar o garçom e reclamar""",0.0,0.0,0.0,0.0,0.0123456790123456,14.0,0.0,0.0,0.0,0.0,0.0
"""Um lindo lugar, cardápio muito direcionado à camarão, preços elevados, mais condizentes com bom ambiente que as porções poucp generosas.""",0.0,0.0,0.0,0.0,0.0072463768115942,17.0,0.0,0.0,0.0,0.0,1.0
"""A casa costuma lotar no fim da tarde e serve um variado menu, de cerca de 30 itens, como pratos individuais e coletivos, para crianças, panelinhas, espetinhos e espetões, saladas, sanduíches, caldos e sobremesas.""",0.0,0.0,0.0,0.0,0.0046728971962616,29.0,0.0,0.0,0.0,0.0,1.0
"""A porção de costela assada na brasa por seis horas, vai à mesa com mandioca, vinagrete e farofa.""",0.0,0.0,0.0,0.0,0.010204081632653,17.0,0.0,0.0,0.0,0.0,0.0
"""Ou seja, simplesmente DIVINOOO!""",1.0,1.0,0.0,0.0,0.2727272727272727,2.0,0.0,0.0,0.0,0.0,0.0
"""O restaurante oferece um cardápio com massas, strogonoff, saladas, picadinho servidos em porções generosas, contam com um delicioso café e o ambiente é agradável, aconchegante e leve.""",0.0,0.0,0.0,0.0,0.0054054054054054,24.0,0.0,0.0,0.0,0.0,1.0
"""Infelizmente no dia que fui pedi duas opções de sobremesa que não tinham disponíveis, mas de modo geral a expriência foi muito agradável.""",0.0,0.0,0.0,0.0,0.0071942446043165,21.0,0.0,0.0,0.0,1.0,1.0
"""Quero agradecer por escolherem as terras Brasileiras para lançar o Jamie's Italian.""",0.0,0.0,0.0,0.0,0.0470588235294117,9.0,0.0,0.0,0.0,0.0,0.0
"""As refeições por aqui estão cada vez mais padronizadas e não saudáveis, talvez pela cultura ou talvez pela pressão dos restaurantes do tipo fast-food.""",0.0,0.0,0.0,0.0,0.006578947368421,22.0,0.0,0.0,0.0,1.0,0.0
"""Estamos ansiosos para vivenciar um marco nos costumes da nossa sociedade, o despertar do interesse nos alimentos, sua procedência e seu poder nutricional.""",0.0,0.0,0.0,0.0,0.0064102564102564,22.0,0.0,0.0,0.0,0.0,0.0
"""PARABÉNS!""",0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
"""Batatas fritas muito especiais, burger extremamente saboroso (quem não come mal passado deve evitar).""",0.0,0.0,0.0,0.0,0.0097087378640776,12.0,0.0,0.0,0.0,1.0,1.0
"""Guarde espaço para a sobremesa, vale a pena!""",0.0,0.0,0.0,0.0,0.0217391304347826,7.0,0.0,0.0,0.0,0.0,1.0
"""Depois de uma indicacao na recepcao do hotel, tive a pessia ideia de ir conhecer o restaurante, que com luzes piscando na porta (tipo um pequeno enfeite para arvore de natal) ja me indicavam o que me esperava...pedi um salmao grelhado, que diziam servir 2 pessoas... O peixe chegou, com sal alem da conta, com batatas semi cozidas como acompanhamento, um molho que parecia o oleo do fusca do meu avo e regado tambem a salmoura...afff nem vou comentar da salada de entrada, qualquer bar de periferia poderia superar... Sobre o garcom, tive que repetir minhas solicitacoes por mais de 3 x cada... Descepcionante... Em resumo, nao volto nunca mais e se mesmo assim vc se encorajar, lembre-se eu nao recomendo...""",0.0,1.0,0.0,2.0,0.0070422535211267,101.0,0.0,0.0,0.0,1.0,0.0
"""Um boa opção para quem trabalha na região.""",0.0,0.0,0.0,0.0,0.0227272727272727,7.0,0.0,0.0,0.0,0.0,1.0
"""O Restaurante Verde e Grill oferece carnes de qualidade acompanhadas de um buffet bastante interessante, com pasteis, quiche, várias opções de saladas e legumes.""",0.0,0.0,0.0,0.0,0.0245398773006134,20.0,0.0,0.0,0.0,0.0,1.0
"""Um lugar super agradável!""",0.0,0.0,0.0,0.0,0.037037037037037,3.0,0.0,0.0,0.0,0.0,1.0
"""Um cardápio variado com opções  de massas, pizzas, pratos ornamentados, tudo muito sofisticado e caprichado.""",0.0,0.0,0.0,0.0,0.009090909090909,14.0,0.0,0.0,0.0,0.0,1.0
"""As pizzas são super saborosas.""",0.0,0.0,0.0,0.0,0.03125,4.0,0.0,0.0,0.0,0.0,1.0
"""Espaço infantil para crianças brincarem.""",0.0,0.0,0.0,0.0,0.0238095238095238,4.0,0.0,0.0,0.0,0.0,0.0
"""Muito bom para ir com família ou jantar para casais.""",0.0,0.0,0.0,0.0,0.0185185185185185,9.0,0.0,0.0,0.0,0.0,0.0
"""Comida Excelente, sem palavras!""",0.0,0.0,0.0,0.0,0.0606060606060606,2.0,0.0,0.0,0.0,0.0,1.0
"""Cardápio variado e muito bom gosto, o buffet e sem igual, vale a pena expetiencia!!""",0.0,0.0,0.0,0.0,0.0117647058823529,12.0,0.0,0.0,0.0,0.0,1.0
"""Comida boa de qualidade, variedade comida típica mineira!""",0.0,0.0,0.0,0.0,0.0169491525423728,7.0,0.0,0.0,0.0,0.0,1.0
"""Bom ambiente!""",0.0,0.0,0.0,0.0,0.0666666666666666,1.0,0.0,0.0,0.0,0.0,1.0
"""Bom atendimento!""",0.0,0.0,0.0,0.0,0.0555555555555555,1.0,0.0,0.0,0.0,0.0,1.0
"""Tem muita variedade de sobremesa!""",0.0,0.0,0.0,0.0,0.0285714285714285,4.0,0.0,0.0,0.0,0.0,0.0
"""Vale a pena!""",0.0,0.0,0.0,0.0,0.0714285714285714,3.0,0.0,0.0,0.0,0.0,0.0
"""Bastante variedade ( carnes, sushi, japonesa, chinesa) atendimento regular, uma área ampla, mas o preço um pouco acima da qualidade oferecida!""",0.0,0.0,0.0,0.0,0.0069444444444444,19.0,0.0,0.0,0.0,0.0,1.0
"""Restaurante bonito, que pela estilo parace ser caro, porem a moqueca estava mais barata do que na barraca na praia .""",0.0,0.0,0.0,0.0,0.0084745762711864,18.0,0.0,0.0,0.0,0.0,1.0
"""Os pratos nao veem em graaaande quantidade , mas a porçao para  duas pessoas cumpre com o objetivo, desde que uma das pessoas nao coma muito, o que e o caso da minha esposa, melhor para mim.""",0.0,1.0,0.0,0.0,0.0052083333333333,30.0,0.0,0.0,0.0,1.0,0.0
"""Após dois anos,  retornamos , a casquinha de Siri continua maravilhosa , chopp muito bem tirado,  cremoso.""",0.0,0.0,0.0,0.0,0.0185185185185185,13.0,0.0,0.0,0.0,0.0,1.0
"""O filet aperitivo com molho de mostarda,  deixou saudades aos de outras oportunidades.""",0.0,0.0,0.0,0.0,0.0113636363636363,11.0,0.0,0.0,0.0,0.0,0.0
"""Ambiente super aconchegante.""",0.0,0.0,0.0,0.0,0.0333333333333333,1.0,0.0,0.0,0.0,0.0,1.0
"""Excelente serviço de garçom.""",0.0,0.0,0.0,0.0,0.0333333333333333,3.0,0.0,0.0,0.0,0.0,1.0
"""A casa é bem decorada, estava um pouco quente, ar desligado.""",0.0,0.0,0.0,0.0,0.0161290322580645,9.0,0.0,0.0,0.0,0.0,1.0
"""Os PFs são bons e a bons preços.""",0.0,0.0,0.0,0.0,0.088235294117647,6.0,0.0,0.0,0.0,0.0,1.0
"""Mas o quilo não vale muito à pena: de segunda a sexta, muda pouca coisa.""",0.0,0.0,0.0,0.0,0.0135135135135135,14.0,0.0,0.0,0.0,1.0,0.0
"""Mas vale muito à pena para tomar cerveja de noite.""",0.0,0.0,0.0,0.0,0.0192307692307692,9.0,0.0,0.0,0.0,0.0,0.0
"""Boa opção de almoço na região , pois contam com sistema de buffet livre no horário de almoço, disponível ótimos pratos e saboroso, o único ponto negativo é que o salao de mesas não é tao grande o que gera um certa espera na chegada.""",0.0,0.0,0.0,0.0,0.0042735042735042,41.0,0.0,0.0,0.0,1.0,1.0
"""lamens muito bons, bem tradicionais, apesar da grande espera por estar sempre lotado, vale a pena ter paciencia""",0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
"""Gosto bastante do açaí do Açaí Aju.""",0.0,0.0,0.0,0.0,0.081081081081081,5.0,0.0,0.0,0.0,0.0,1.0
