pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_dictionary_words,count_named_entities,count_number_date_time,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.17488888888888887,1.5739999999999998,-0.15411111111111112,-1.387,0.182,1.638,0.17811111111111114,1.6030000000000002,0.0,0.0,0.17488888888888887,1.5739999999999998,0.17744444444444443,1.597,0.182,1.638,0.17811111111111114,1.6030000000000002,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.125,1.0,0.020833333333333332,1.0
4.0,3.0,2.0,1.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.09375,0.09375,0.0,0.0,0.06459374999999999,2.0669999999999997,-0.0791875,-2.534,0.081125,2.596,0.08096875,2.591,-0.00765625,-0.245,0.06459374999999999,2.0669999999999997,0.1095625,3.506,0.0826875,2.646,0.08309375,2.659,0.01246875,0.399,28.0,0.0,0.0,30.0,1.0,0.03333333333333333,1.0,0.006024096385542169,1.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,-0.013800000000000012,-0.06900000000000006,-0.11140000000000001,-0.557,0.13699999999999998,0.6849999999999999,0.046999999999999986,0.23499999999999993,0.13240000000000002,0.662,0.2486,1.2429999999999999,0.1506,0.753,0.1934,0.967,0.2286,1.143,0.13240000000000002,0.662,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2.0,4.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.14445454545454547,3.1780000000000004,-0.13336363636363635,-2.9339999999999997,0.18777272727272729,4.131,0.18254545454545454,4.016,0.0,0.0,0.14445454545454547,3.1780000000000004,0.2152727272727273,4.736000000000001,0.18777272727272729,4.131,0.18254545454545454,4.016,0.0,0.0,17.0,2.0,1.0,20.0,3.0,0.15,3.0,0.025423728813559324,1.0
1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,-0.058357142857142844,-0.8169999999999998,-0.04414285714285714,-0.618,-0.076,-1.064,-0.03585714285714285,-0.5019999999999999,-0.06821428571428571,-0.955,0.18435714285714286,2.581,0.09485714285714285,1.3279999999999998,0.19599999999999998,2.7439999999999998,0.1702857142857143,2.384,0.06821428571428571,0.955,13.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0136986301369863,1.0
1.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,0.0,0.20833333333333334,0.125,0.08333333333333333,0.0,-0.008208333333333333,-0.19699999999999998,0.013874999999999998,0.33299999999999996,-0.04125,-0.99,-0.013666666666666666,-0.32799999999999996,-0.005416666666666667,-0.13,0.050875,1.2209999999999999,0.013874999999999998,0.33299999999999996,0.04125,0.99,0.033499999999999995,0.8039999999999999,0.005416666666666667,0.13,18.0,0.0,1.0,22.0,1.0,0.045454545454545456,1.0,0.00847457627118644,1.0
2.0,2.0,3.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04,0.04,0.0,0.0,0.061079999999999995,1.527,0.0006400000000000006,0.016000000000000014,0.10388,2.597,0.08055999999999999,2.014,-0.0018,-0.045,0.061079999999999995,1.527,0.07848,1.962,0.11052,2.763,0.08399999999999999,2.0999999999999996,0.0018,0.045,21.0,0.0,0.0,21.0,1.0,0.047619047619047616,1.0,0.0070921985815602835,1.0
2.0,7.0,2.0,0.0,2.0,6.0,0.0,5.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.0,0.018205128205128207,0.7100000000000001,-0.09794871794871794,-3.82,0.04533333333333333,1.7679999999999998,0.049461538461538467,1.9290000000000003,0.01864102564102564,0.727,0.09753846153846155,3.8040000000000003,0.10333333333333335,4.03,0.12835897435897436,5.006,0.11551282051282051,4.505,0.01864102564102564,0.727,33.0,3.0,0.0,35.0,4.0,0.11428571428571428,4.0,0.02072538860103627,1.0
7.0,11.0,5.0,0.0,2.0,10.0,0.0,15.0,0.0,2.0,0.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0967741935483871,0.0967741935483871,0.0,0.0,0.05575806451612903,3.457,-0.1025322580645161,-6.356999999999998,0.10156451612903224,6.296999999999999,0.09374193548387097,5.812,0.02106451612903226,1.306,0.13766129032258065,8.535,0.15479032258064515,9.597,0.1647258064516129,10.213,0.15906451612903225,9.862,0.030967741935483874,1.9200000000000002,56.0,0.0,0.0,58.0,1.0,0.017241379310344827,1.0,0.00273224043715847,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682,0.841,0.0,0.0,0.1628,0.814,0.11040000000000001,0.552,0.0,0.0,0.1682,0.841,0.0,0.0,0.1628,0.814,0.11040000000000001,0.552,0.0,0.0,2.0,1.0,0.0,4.0,2.0,0.5,2.0,0.06060606060606061,1.0
2.0,4.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0974074074074074,2.63,-0.015222222222222219,-0.4109999999999999,0.1534814814814815,4.144,0.1411111111111111,3.81,-0.01025925925925926,-0.277,0.0974074074074074,2.63,0.18255555555555555,4.929,0.1534814814814815,4.144,0.1411111111111111,3.81,0.01025925925925926,0.277,23.0,2.0,0.0,24.0,2.0,0.08333333333333333,7.0,0.050724637681159424,1.0
4.0,9.0,1.0,0.0,1.0,8.0,0.0,11.0,2.0,1.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.058823529411764705,0.0392156862745098,0.0196078431372549,0.0,0.12170588235294118,6.207,-0.06396078431372548,-3.2619999999999996,0.12609803921568627,6.430999999999999,0.1206078431372549,6.151,-0.005117647058823527,-0.2609999999999999,0.14649019607843136,7.470999999999999,0.15525490196078434,7.918000000000001,0.14884313725490195,7.590999999999999,0.16158823529411764,8.241,0.04139215686274509,2.1109999999999998,41.0,2.0,2.0,44.0,4.0,0.09090909090909091,5.0,0.01858736059479554,1.0
4.0,2.0,1.0,3.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.10344827586206896,0.10344827586206896,0.0,0.034482758620689655,0.01248275862068965,0.3619999999999999,-0.002206896551724135,-0.06399999999999992,0.013931034482758618,0.4039999999999999,0.012103448275862072,0.3510000000000001,0.04655172413793104,1.35,0.10751724137931036,3.1180000000000003,0.06489655172413794,1.8820000000000001,0.11558620689655172,3.352,0.11155172413793103,3.235,0.05510344827586206,1.5979999999999999,20.0,2.0,0.0,25.0,3.0,0.12,4.0,0.031746031746031744,1.0
1.0,2.0,3.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.081625,1.959,0.03858333333333333,0.9259999999999999,0.13125,3.15,0.12254166666666667,2.9410000000000003,0.04608333333333334,1.106,0.20962499999999998,5.031,0.20074999999999998,4.818,0.22974999999999998,5.513999999999999,0.22870833333333332,5.489,0.04608333333333334,1.106,21.0,0.0,0.0,21.0,1.0,0.047619047619047616,1.0,0.00909090909090909,1.0
2.0,6.0,2.0,0.0,0.0,5.0,0.0,5.0,1.0,2.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.018090909090909095,0.5970000000000001,-0.07675757575757576,-2.533,0.023636363636363636,0.78,0.0377878787878788,1.2470000000000003,0.008151515151515153,0.269,0.10912121212121212,3.601,0.10015151515151514,3.3049999999999997,0.1290909090909091,4.26,0.11475757575757575,3.787,0.028575757575757574,0.943,28.0,1.0,1.0,28.0,2.0,0.07142857142857142,2.0,0.0106951871657754,1.0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,-0.11816666666666666,-0.709,0.0,0.0,-0.165,-0.99,-0.09433333333333332,-0.566,0.0,0.0,0.11816666666666666,0.709,0.0,0.0,0.165,0.99,0.09433333333333332,0.566,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.25,1.0,0.04,1.0
2.0,4.0,2.0,0.0,2.0,6.0,0.0,6.0,0.0,3.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.04642424242424242,1.532,-0.10427272727272727,-3.441,0.0636969696969697,2.102,0.07487878787878789,2.4710000000000005,-0.0021515151515151512,-0.071,0.0893939393939394,2.95,0.1165151515151515,3.8449999999999998,0.1236969696969697,4.082,0.10918181818181819,3.603,0.0021515151515151512,0.071,29.0,1.0,0.0,31.0,1.0,0.03225806451612903,1.0,0.005952380952380952,1.0
6.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.16666666666666666,0.125,0.041666666666666664,0.041666666666666664,-0.020499999999999994,-0.4919999999999999,-0.031166666666666665,-0.748,0.003541666666666665,0.08499999999999996,-0.009541666666666665,-0.22899999999999998,0.05129166666666666,1.2309999999999999,0.09958333333333332,2.3899999999999997,0.049916666666666665,1.198,0.07770833333333332,1.8649999999999998,0.092875,2.229,0.061625000000000006,1.479,18.0,1.0,0.0,20.0,2.0,0.1,2.0,0.016666666666666666,1.0
2.0,5.0,1.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.0,-0.05843478260869567,-1.3440000000000003,-0.20852173913043479,-4.796,0.04186956521739129,0.9629999999999996,0.03495652173913044,0.8040000000000002,0.09347826086956523,2.1500000000000004,0.28321739130434787,6.514000000000001,0.2145217391304348,4.934,0.3233478260869565,7.436999999999999,0.30486956521739134,7.0120000000000005,0.09347826086956523,2.1500000000000004,21.0,1.0,1.0,22.0,2.0,0.09090909090909091,2.0,0.019801980198019802,1.0
1.0,7.0,5.0,1.0,1.0,6.0,0.0,8.0,0.0,1.0,0.0,6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,4.0,2.0,0.0,0.14634146341463414,0.0975609756097561,0.04878048780487805,0.0,0.03304878048780488,1.355,-0.036536585365853656,-1.498,0.03209756097560975,1.3159999999999998,0.056707317073170734,2.325,-0.03048780487804878,-1.25,0.10875609756097562,4.4590000000000005,0.1353658536585366,5.55,0.17556097560975611,7.198,0.1461707317073171,5.993,0.03048780487804878,1.25,34.0,0.0,0.0,37.0,1.0,0.02702702702702703,1.0,0.0056179775280898875,1.0
1.0,1.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,8.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.0008461538461538479,0.022000000000000047,-0.03426923076923077,-0.8909999999999999,0.0016153846153846147,0.04199999999999998,0.01457692307692308,0.37900000000000006,0.00023076923076923044,0.0059999999999999915,0.05792307692307692,1.5059999999999998,0.04765384615384616,1.239,0.07776923076923078,2.0220000000000002,0.05811538461538462,1.5110000000000001,0.006461538461538461,0.16799999999999998,18.0,0.0,0.0,20.0,0.0,0.0,1.0,0.00819672131147541,1.0
3.0,1.0,3.0,1.0,1.0,5.0,0.0,4.0,0.0,5.0,2.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.124,4.216,-0.007352941176470595,-0.2500000000000002,0.05108823529411765,1.737,0.08094117647058822,2.752,-0.030441176470588232,-1.035,0.124,4.216,0.09835294117647059,3.344,0.1063235294117647,3.615,0.11694117647058822,3.9759999999999995,0.030441176470588232,1.035,30.0,1.0,0.0,30.0,3.0,0.1,3.0,0.01775147928994083,1.0
2.0,2.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,-0.009035714285714282,-0.2529999999999999,-0.05003571428571429,-1.401,-0.00975,-0.273,0.00885714285714286,0.24800000000000008,0.014642857142857141,0.41,0.10396428571428572,2.911,0.07117857142857142,1.9929999999999999,0.11060714285714283,3.0969999999999995,0.10028571428571428,2.808,0.02592857142857143,0.726,26.0,1.0,0.0,26.0,1.0,0.038461538461538464,1.0,0.006711409395973154,1.0
1.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.05704347826086957,1.312,-0.08460869565217391,-1.946,0.06621739130434783,1.523,0.06934782608695653,1.5950000000000002,0.0,0.0,0.11869565217391305,2.73,0.08460869565217391,1.946,0.15230434782608696,3.5029999999999997,0.11856521739130436,2.7270000000000003,0.0,0.0,19.0,2.0,1.0,20.0,2.0,0.1,2.0,0.01652892561983471,1.0
6.0,1.0,1.0,1.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,2.0,0.0,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.0,-0.06760869565217392,-1.5550000000000002,-0.034739130434782606,-0.7989999999999999,-0.0605217391304348,-1.3920000000000003,-0.05817391304347824,-1.3379999999999996,0.03313043478260871,0.7620000000000002,0.14517391304347826,3.339,0.049869565217391304,1.147,0.1557391304347826,3.582,0.14904347826086958,3.4280000000000004,0.09643478260869565,2.218,19.0,0.0,0.0,20.0,1.0,0.05,1.0,0.007462686567164179,1.0
0.0,3.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,-0.05305,-1.061,-0.045399999999999996,-0.9079999999999999,-0.042249999999999996,-0.845,-0.029199999999999993,-0.5839999999999999,0.0444,0.888,0.10995000000000002,2.1990000000000003,0.0519,1.038,0.12625,2.525,0.10979999999999998,2.1959999999999997,0.0444,0.888,14.0,1.0,0.0,18.0,1.0,0.05555555555555555,2.0,0.019417475728155338,1.0
0.0,3.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.12,0.04,0.08,0.04,0.16215999999999997,4.053999999999999,-0.014439999999999998,-0.36099999999999993,0.12835999999999997,3.2089999999999996,0.16056,4.014,-0.0082,-0.20500000000000002,0.16215999999999997,4.053999999999999,0.19916,4.979,0.13683999999999996,3.4209999999999994,0.16336000000000003,4.0840000000000005,0.0082,0.20500000000000002,23.0,0.0,0.0,23.0,0.0,0.0,1.0,0.00909090909090909,1.0
2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.095,0.855,0.008,0.072,0.07722222222222223,0.6950000000000001,0.05733333333333333,0.516,-0.008666666666666666,-0.078,0.2525555555555556,2.273,0.008,0.072,0.2972222222222222,2.675,0.1831111111111111,1.648,0.008666666666666666,0.078,7.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.018518518518518517,1.0
0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.1523076923076923,1.98,-0.14969230769230768,-1.946,0.201,2.613,0.1676923076923077,2.18,0.0,0.0,0.1523076923076923,1.98,0.14969230769230768,1.946,0.201,2.613,0.1676923076923077,2.18,0.0,0.0,11.0,0.0,0.0,12.0,1.0,0.08333333333333333,1.0,0.017857142857142856,1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.02631578947368421,1.0
4.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.04308333333333333,-1.0339999999999998,0.010666666666666666,0.256,-0.05341666666666667,-1.282,-0.008458333333333326,-0.20299999999999985,0.0,0.0,0.149,3.576,0.071,1.704,0.17775,4.266,0.13254166666666664,3.1809999999999996,0.0,0.0,20.0,0.0,0.0,23.0,0.0,0.0,1.0,0.009615384615384616,1.0
1.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07835714285714286,1.097,0.010714285714285716,0.15000000000000002,0.07278571428571427,1.019,0.09664285714285714,1.353,-0.0067857142857142855,-0.095,0.07835714285714286,1.097,0.14971428571428572,2.096,0.07278571428571427,1.019,0.09664285714285714,1.353,0.010928571428571428,0.153,11.0,0.0,0.0,11.0,0.0,0.0,1.0,0.015625,1.0
2.0,3.0,7.0,2.0,2.0,6.0,0.0,6.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.0,0.021684210526315792,0.8240000000000001,-0.03218421052631579,-1.2229999999999999,0.04068421052631579,1.5459999999999998,0.041078947368421055,1.5610000000000002,-0.009421052631578946,-0.358,0.059,2.242,0.07023684210526315,2.669,0.0927894736842105,3.5259999999999994,0.07292105263157894,2.771,0.009421052631578946,0.358,35.0,0.0,1.0,35.0,1.0,0.02857142857142857,1.0,0.004761904761904762,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,-0.015642857142857142,-0.21899999999999997,-0.05864285714285714,-0.821,0.04314285714285714,0.604,-0.013928571428571426,-0.19499999999999995,-0.006928571428571435,-0.09700000000000009,0.12164285714285714,1.7029999999999998,0.08035714285714286,1.125,0.19014285714285714,2.662,0.17607142857142857,2.465,0.14978571428571427,2.097,11.0,1.0,0.0,11.0,2.0,0.18181818181818182,2.0,0.029411764705882353,1.0
5.0,2.0,2.0,2.0,3.0,4.0,0.0,7.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,2.0,0.0,0.15151515151515152,0.15151515151515152,0.06060606060606061,0.0,0.01263636363636364,0.4170000000000001,-0.05027272727272727,-1.6589999999999998,0.05490909090909091,1.812,0.04509090909090909,1.488,0.0,0.0,0.11427272727272728,3.771,0.06766666666666667,2.233,0.1149090909090909,3.792,0.09896969696969699,3.2660000000000005,0.0,0.0,31.0,1.0,0.0,32.0,2.0,0.0625,2.0,0.011494252873563218,1.0
2.0,6.0,7.0,0.0,2.0,9.0,0.0,8.0,0.0,3.0,2.0,6.0,2.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,5.0,2.0,0.0,0.10714285714285714,0.08928571428571429,0.03571428571428571,0.0,0.019160714285714288,1.0730000000000002,-0.06060714285714285,-3.3939999999999997,0.01658928571428571,0.9289999999999997,0.02178571428571429,1.2200000000000002,-0.022964285714285715,-1.286,0.07926785714285714,4.439,0.07839285714285715,4.390000000000001,0.10780357142857142,6.036999999999999,0.10314285714285717,5.776000000000002,0.04889285714285714,2.738,48.0,2.0,0.0,51.0,3.0,0.058823529411764705,3.0,0.011764705882352941,1.0
2.0,3.0,2.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06773684210526316,1.2870000000000001,-0.18378947368421053,-3.492,0.0793157894736842,1.507,0.11973684210526316,2.275,0.0,0.0,0.16373684210526315,3.1109999999999998,0.21178947368421053,4.024,0.20268421052631577,3.8509999999999995,0.19005263157894736,3.6109999999999998,0.0,0.0,16.0,0.0,0.0,17.0,0.0,0.0,1.0,0.010416666666666666,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.12014285714285713,0.841,0.13085714285714287,0.916,0.11614285714285713,0.813,0.12242857142857143,0.857,0.0,0.0,0.12014285714285713,0.841,0.13085714285714287,0.916,0.11614285714285713,0.813,0.12242857142857143,0.857,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.03611111111111112,0.32500000000000007,-0.2162222222222222,-1.946,0.07666666666666666,0.69,0.1097777777777778,0.9880000000000001,0.0,0.0,0.19366666666666665,1.7429999999999999,0.2162222222222222,1.946,0.29666666666666663,2.67,0.23555555555555557,2.12,0.0,0.0,6.0,1.0,1.0,8.0,3.0,0.375,3.0,0.06666666666666667,1.0
1.0,4.0,0.0,2.0,1.0,3.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.07172727272727272,1.5779999999999998,-0.09731818181818182,-2.141,0.09645454545454545,2.122,0.08472727272727272,1.8639999999999999,0.028454545454545455,0.626,0.13636363636363635,2.9999999999999996,0.13540909090909092,2.979,0.1538181818181818,3.3839999999999995,0.15136363636363637,3.33,0.04945454545454546,1.088,20.0,0.0,2.0,21.0,1.0,0.047619047619047616,1.0,0.007936507936507936,1.0
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12366666666666666,1.113,-0.029666666666666668,-0.267,0.08433333333333333,0.759,0.09733333333333333,0.876,-0.03077777777777778,-0.277,0.12366666666666666,1.113,0.11477777777777777,1.033,0.08433333333333333,0.759,0.09733333333333333,0.876,0.03077777777777778,0.277,8.0,0.0,0.0,8.0,1.0,0.125,1.0,0.023809523809523808,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02328571428571429,0.16300000000000003,-0.09285714285714286,-0.65,0.006428571428571418,0.04499999999999993,-0.006571428571428577,-0.04600000000000004,0.14214285714285715,0.995,0.20185714285714287,1.413,0.09285714285714286,0.65,0.19414285714285714,1.359,0.21028571428571427,1.472,0.14214285714285715,0.995,5.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.023255813953488372,1.0
