pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,count_dictionary_words,count_named_entities,count_number_date_time,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
2.0,3.0,3.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.040793103448275865,1.183,-0.06206896551724137,-1.7999999999999998,0.0866896551724138,2.5140000000000002,0.08724137931034484,2.5300000000000002,-0.005137931034482759,-0.149,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.08333333333333333,3.0,0.022058823529411766,1.0
3.0,8.0,1.0,2.0,0.0,2.0,0.0,8.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.08020588235294117,2.727,-0.13908823529411762,-4.728999999999999,0.10617647058823527,3.6099999999999994,0.10755882352941178,3.6570000000000005,-0.009441176470588236,-0.321,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.1,3.0,0.019230769230769232,1.0
3.0,3.0,2.0,0.0,1.0,7.0,0.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.0,-0.05654838709677419,-1.753,-0.03258064516129032,-1.01,-0.014548387096774189,-0.45099999999999985,-0.03541935483870967,-1.0979999999999999,0.015354838709677418,0.476,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.005813953488372093,1.0
2.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0,0.10421052631578948,1.98,5.2631578947368465e-05,0.0010000000000000009,0.09131578947368421,1.735,0.12163157894736842,2.311,0.029105263157894738,0.553,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07385714285714286,0.517,-0.13899999999999998,-0.973,0.12,0.84,0.111,0.777,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.023809523809523808,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,-0.064,-0.768,0.0,0.0,-0.049249999999999995,-0.591,-0.05308333333333334,-0.637,0.04608333333333334,0.553,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.022727272727272728,1.0
2.0,5.0,2.0,1.0,1.0,7.0,0.0,6.0,0.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.0,0.04427777777777778,1.594,0.010138888888888888,0.365,0.03347222222222222,1.205,0.05408333333333333,1.9469999999999998,-0.013888888888888888,-0.5,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.058823529411764705,2.0,0.011834319526627219,1.0
2.0,6.0,4.0,0.0,3.0,9.0,0.0,12.0,0.0,1.0,1.0,2.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.015960784313725492,0.8140000000000002,-0.059705882352941164,-3.0449999999999995,0.05850980392156862,2.9839999999999995,0.043019607843137256,2.194,-0.018470588235294117,-0.942,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.02040816326530612,2.0,0.007246376811594203,1.0
7.0,8.0,1.0,2.0,4.0,6.0,0.0,13.0,1.0,0.0,2.0,9.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,5.0,3.0,0.0,0.13559322033898305,0.0847457627118644,0.05084745762711865,0.0,0.019661016949152538,1.1599999999999997,-0.07281355932203389,-4.295999999999999,0.05749152542372881,3.392,0.04945762711864407,2.918,-0.018559322033898304,-1.095,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,0.058823529411764705,3.0,0.009009009009009009,1.0
4.0,4.0,4.0,3.0,1.0,4.0,0.0,4.0,0.0,5.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.10810810810810811,0.08108108108108109,0.02702702702702703,0.0,-0.005135135135135131,-0.18999999999999986,-0.09467567567567568,-3.503,0.007054054054054054,0.261,0.02378378378378379,0.8800000000000002,0.04145945945945946,1.534,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.030303030303030304,1.0,0.004975124378109453,1.0
0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.05441666666666667,0.653,-0.0009166666666666675,-0.01100000000000001,0.07024999999999999,0.843,0.09533333333333334,1.1440000000000001,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.021739130434782608,1.0
1.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.01863157894736842,0.354,0.01573684210526316,0.29900000000000004,-0.006526315789473684,-0.124,0.002473684210526315,0.046999999999999986,-0.020473684210526318,-0.389,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.05555555555555555,1.0,0.009523809523809525,1.0
2.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.10033333333333333,2.408,-0.06533333333333334,-1.568,0.11329166666666667,2.719,0.09941666666666667,2.386,-0.012291666666666668,-0.29500000000000004,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0
3.0,3.0,2.0,2.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.08174999999999999,1.6349999999999998,-0.14575,-2.915,0.126,2.52,0.1214,2.428,0.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.05555555555555555,1.0,0.00980392156862745,1.0
2.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.125,0.041666666666666664,0.08333333333333333,0.0,-0.08033333333333333,-1.928,0.0,0.0,-0.07479166666666666,-1.795,-0.07337500000000001,-1.7610000000000001,-0.014458333333333332,-0.347,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.15789473684210525,3.0,0.0234375,1.0
2.0,8.0,1.0,0.0,3.0,10.0,0.0,11.0,1.0,1.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,6.0,4.0,0.0,0.20408163265306123,0.12244897959183673,0.08163265306122448,0.0,0.10761224489795918,5.273,-0.13316326530612246,-6.525,0.131,6.419,0.1396326530612245,6.842,0.00589795918367347,0.28900000000000003,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.043478260869565216,2.0,0.008368200836820083,1.0
0.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0,0.07294444444444445,1.3130000000000002,-0.07333333333333332,-1.3199999999999998,0.040833333333333326,0.7349999999999999,0.08327777777777778,1.499,0.055722222222222215,1.003,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,1.0,0.01098901098901099,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,1.46,-0.3464,-1.732,0.16799999999999998,0.84,0.2688,1.3439999999999999,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,0.07692307692307693,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042,0.521,-0.14479999999999998,-0.724,0.11439999999999999,0.572,0.1212,0.606,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.04,1.0
2.0,8.0,0.0,0.0,1.0,5.0,0.0,7.0,0.0,3.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.08823529411764706,0.08823529411764706,0.0,0.0,0.0548529411764706,1.8650000000000002,-0.09355882352941175,-3.1809999999999996,0.09782352941176471,3.326,0.09302941176470589,3.1630000000000003,-0.008441176470588237,-0.28700000000000003,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.06666666666666667,2.0,0.011695906432748537,1.0
1.0,3.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.09045,1.8090000000000002,-0.1298,-2.596,0.10599999999999998,2.1199999999999997,0.1058,2.116,-0.009,-0.18,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0625,1.0,0.010416666666666666,1.0
2.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,0.23809523809523808,0.19047619047619047,0.047619047619047616,0.0,0.07361904761904763,1.5460000000000003,-0.020095238095238097,-0.42200000000000004,0.08680952380952381,1.823,0.09942857142857144,2.088,-0.008904761904761905,-0.187,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.05263157894736842,1.0,0.010309278350515464,1.0
0.0,13.0,3.0,0.0,5.0,10.0,0.0,21.0,3.0,10.0,1.0,2.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.037037037037037035,0.024691358024691357,0.012345679012345678,0.0,0.025234567901234572,2.0440000000000005,-0.0565679012345679,-4.582,0.058283950617283954,4.721,0.046197530864197534,3.742,-0.020839506172839504,-1.688,73.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,0.012658227848101266,1.0,0.0026109660574412533,1.0
1.0,2.0,3.0,1.0,1.0,4.0,0.0,5.0,0.0,2.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.04042857142857143,1.1320000000000001,-0.04042857142857143,-1.1320000000000001,0.06,1.68,0.056607142857142856,1.585,-0.029214285714285713,-0.818,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.04,2.0,0.015267175572519083,1.0
1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.2,0.15,0.05,0.0,-0.11105000000000001,-2.221,0.0,0.0,-0.11955,-2.391,-0.1127,-2.254,0.10745,2.149,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.058823529411764705,1.0,0.011764705882352941,1.0
0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.13813333333333333,2.072,-0.11233333333333334,-1.685,0.13873333333333332,2.081,0.12973333333333334,1.9460000000000002,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.13620000000000002,1.362,-0.001100000000000001,-0.01100000000000001,0.175,1.75,0.16670000000000001,1.667,-0.0045,-0.045,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,0.020833333333333332,1.0
2.0,1.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.028851851851851854,0.779,-0.0047777777777777775,-0.129,-0.004592592592592596,-0.12400000000000008,0.01562962962962963,0.42199999999999993,0.03359259259259259,0.907,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.007352941176470588,1.0
1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.017363636363636362,0.191,0.011636363636363637,0.128,-0.003909090909090909,-0.043,0.004818181818181818,0.053,-0.010636363636363637,-0.117,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.017543859649122806,1.0
2.0,3.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.10114285714285715,2.124,-0.1676190476190476,-3.5199999999999996,0.11561904761904762,2.428,0.11861904761904762,2.491,0.036,0.756,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.009433962264150943,1.0
1.0,4.0,2.0,2.0,1.0,4.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0,0.1276896551724138,3.703,-0.02458620689655171,-0.7129999999999996,0.10137931034482757,2.9399999999999995,0.12958620689655173,3.758,-0.01717241379310345,-0.498,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.037037037037037035,1.0,0.007936507936507936,1.0
5.0,1.0,1.0,2.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,0.19230769230769232,0.19230769230769232,0.0,0.038461538461538464,0.1433846153846154,3.728,-0.1625769230769231,-4.227,0.07826923076923079,2.0350000000000006,0.13446153846153847,3.496,-0.006923076923076922,-0.18,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0
3.0,6.0,0.0,2.0,2.0,8.0,0.0,12.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.020547619047619047,0.863,-0.03738095238095238,-1.57,0.04495238095238095,1.888,0.022690476190476188,0.953,-0.0038095238095238104,-0.16000000000000003,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.004545454545454545,1.0
1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,-0.016900000000000005,-0.16900000000000004,-0.0912,-0.912,-0.0025000000000000022,-0.025000000000000022,0.005499999999999994,0.05499999999999994,0.0553,0.553,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.021739130434782608,1.0
3.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03426666666666667,-0.514,0.008066666666666666,0.121,0.009066666666666667,0.136,-0.025466666666666662,-0.38199999999999995,-0.05993333333333333,-0.899,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.07142857142857142,2.0,0.021739130434782608,1.0
2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.125,0.125,0.0,0.0,0.045125,0.722,-0.045375,-0.726,0.04425,0.708,0.051000000000000004,0.8160000000000001,-0.0125625,-0.201,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.01282051282051282,1.0
4.0,5.0,3.0,5.0,2.0,4.0,0.0,9.0,0.0,4.0,0.0,5.0,4.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,5.0,1.0,0.0,0.11320754716981132,0.09433962264150944,0.018867924528301886,0.0,0.012433962264150944,0.659,-0.008452830188679246,-0.448,0.0035094339622641487,0.1859999999999999,0.007358490566037736,0.39,0.026981132075471696,1.43,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,-0.018125,-0.145,0.0,0.0,-0.01075,-0.086,-0.017125,-0.137,-0.0225,-0.18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.02631578947368421,1.0
3.0,7.0,1.0,1.0,1.0,9.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,3.0,0.0,0.1891891891891892,0.10810810810810811,0.08108108108108109,0.0,0.02875675675675676,1.064,-0.07383783783783783,-2.7319999999999998,0.06518918918918917,2.4119999999999995,0.050918918918918914,1.884,-0.028243243243243243,-1.045,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.005263157894736842,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11957142857142856,0.837,0.13328571428571429,0.933,0.0,0.0,0.08428571428571428,0.59,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.030303030303030304,1.0
2.0,2.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04845000000000001,0.9690000000000001,-0.0853,-1.706,0.0706,1.412,0.0666,1.332,-0.00465,-0.093,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0625,1.0,0.010101010101010102,1.0
2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.10345454545454545,1.138,0.041999999999999996,0.46199999999999997,-0.06309090909090909,-0.694,0.06836363636363636,0.752,0.050272727272727274,0.553,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.015625,1.0
5.0,4.0,2.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.18518518518518517,0.18518518518518517,0.0,0.0,0.04766666666666667,1.2870000000000001,-0.05433333333333334,-1.467,0.029518518518518517,0.7969999999999999,0.05277777777777777,1.4249999999999998,0.07625925925925926,2.059,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.08333333333333333,2.0,0.014388489208633094,1.0
2.0,8.0,2.0,1.0,1.0,6.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.0,0.09902702702702704,3.6640000000000006,-0.14886486486486483,-5.507999999999999,0.13008108108108105,4.812999999999999,0.12270270270270268,4.539999999999999,0.013351351351351352,0.494,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.03125,1.0,0.005208333333333333,1.0
2.0,3.0,2.0,1.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.07251851851851852,1.9580000000000002,-0.07103703703703704,-1.918,0.08944444444444445,2.415,0.09955555555555556,2.688,-0.008555555555555556,-0.231,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0
1.0,6.0,1.0,1.0,2.0,8.0,0.0,7.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.13513513513513514,0.10810810810810811,0.02702702702702703,0.0,0.0789189189189189,2.9199999999999995,-0.042648648648648646,-1.5779999999999998,0.0631081081081081,2.335,0.08045945945945947,2.9770000000000003,-0.014054054054054054,-0.52,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.058823529411764705,2.0,0.013245033112582781,1.0
1.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05485714285714286,-0.768,-0.04835714285714286,-0.677,-0.028000000000000014,-0.3920000000000002,-0.026214285714285707,-0.3669999999999999,0.08635714285714287,1.209,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.08333333333333333,1.0,0.01098901098901099,1.0
1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.24975,1.998,-0.09499999999999999,-0.7599999999999999,0.253625,2.029,0.268,2.144,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.024390243902439025,1.0
1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,-0.04290909090909091,-0.47200000000000003,0.01881818181818182,0.20700000000000002,-0.02018181818181818,-0.22199999999999998,-0.037181818181818184,-0.40900000000000003,0.05318181818181819,0.5850000000000001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.02040816326530612,1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.022454545454545453,0.247,0.015818181818181818,0.174,0.005090909090909091,0.056,0.012,0.132,-0.007363636363636364,-0.081,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.017543859649122806,1.0
