count_words,count_capitalized,count_elongated,count_mentions,count_url,proportion_capitalized,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,count_named_entities,count_number_date_time,future_tense,count_dictionary_words,count_expressions,emoji_polarity_score,emoticon_polarity_score,negation,subjectivity
29.0,0.0,0.0,1.0,0.0,0.014285714285714285,2.0,2.0,2.0,2.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,1.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,7.0,2.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0
13.0,0.0,0.0,7.0,0.0,0.0661764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
27.0,1.0,0.0,0.0,0.0,0.043795620437956206,1.0,1.0,1.0,1.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,3.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
11.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.037037037037037035,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
9.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
20.0,0.0,0.0,1.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
24.0,0.0,1.0,1.0,0.0,0.0072992700729927005,1.0,1.0,1.0,1.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,1.0,0.0,1.0,0.0,1.0,6.0,0.0,4.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
25.0,1.0,2.0,0.0,0.0,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,15.0,0.0,0.693,-2.0,1.0,1.0
7.0,0.0,0.0,0.0,0.0,0.05714285714285714,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0
18.0,0.0,0.0,0.0,1.0,0.043478260869565216,1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
10.0,8.0,0.0,0.0,1.0,0.6292134831460674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.028169014084507043,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,1.0,0.02459016393442623,1.0,1.0,1.0,1.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,1.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,6.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,-1.0,1.0,0.0
18.0,0.0,0.0,1.0,1.0,0.05785123966942149,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,1.0,0.0,0.02857142857142857,3.0,3.0,3.0,3.0,0.12,0.12,0.12,0.12,1.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,1.0
24.0,0.0,0.0,0.0,0.0,0.01818181818181818,2.0,2.0,2.0,2.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,1.0,3.0,1.0,0.0,3.0,1.0,0.0,5.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.018518518518518517,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,1.0,0.024,3.0,3.0,3.0,3.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.0,1.0,0.0,1.0,2.0,7.0,0.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0
24.0,0.0,0.0,0.0,1.0,0.02912621359223301,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,-1.0,1.0,0.0
23.0,0.0,0.0,0.0,0.0,0.01652892561983471,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,3.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0
25.0,0.0,0.0,1.0,0.0,0.016,1.0,1.0,1.0,1.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,1.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,0.0,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.032520325203252036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.037037037037037035,3.0,3.0,3.0,3.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
15.0,0.0,0.0,2.0,1.0,0.041237113402061855,4.0,4.0,4.0,4.0,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
11.0,0.0,0.0,5.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.02857142857142857,3.0,3.0,3.0,3.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,8.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
16.0,13.0,0.0,3.0,0.0,0.6701030927835051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,0.0,1.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
23.0,1.0,0.0,0.0,0.0,0.03968253968253968,1.0,1.0,1.0,1.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0
15.0,0.0,1.0,0.0,0.0,0.015873015873015872,1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
18.0,0.0,0.0,1.0,0.0,0.018518518518518517,1.0,1.0,1.0,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
17.0,0.0,1.0,0.0,0.0,0.03488372093023256,2.0,2.0,2.0,2.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,1.0,0.02857142857142857,2.0,2.0,2.0,2.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,4.0,0.0,2.0,0.0,4.0,1.0,5.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0
10.0,1.0,0.0,0.0,0.0,0.12,2.0,2.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
20.0,0.0,0.0,0.0,0.0,0.025,2.0,2.0,2.0,2.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0
29.0,0.0,0.0,2.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,4.0,2.0,5.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,1.0,0.0,1.0,0.006024096385542169,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,1.0,2.0,0.009216589861751152,3.0,3.0,3.0,3.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,1.0,0.0,0.03508771929824561,2.0,2.0,2.0,2.0,0.08,0.08,0.08,0.08,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0
13.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.022727272727272728,4.0,4.0,4.0,4.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,4.0,1.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
18.0,0.0,0.0,1.0,0.0,0.028037383177570093,3.0,3.0,3.0,3.0,0.15,0.15,0.15,0.15,0.0,2.0,0.0,0.0,2.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0
27.0,1.0,0.0,0.0,0.0,0.06474820143884892,1.0,1.0,1.0,1.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,1.0,3.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.028985507246376812,1.0,1.0,1.0,1.0,0.0625,0.0625,0.0625,0.0625,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.0,0.0,0.0,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
26.0,1.0,0.0,1.0,0.0,0.04477611940298507,3.0,3.0,3.0,3.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,2.0,4.0,2.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,1.0,0.0,1.0,0.02262443438914027,2.0,2.0,2.0,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.0,1.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
18.0,1.0,0.0,0.0,0.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,3.0,0.0,3.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
28.0,10.0,0.0,0.0,0.0,0.2857142857142857,3.0,3.0,3.0,3.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,4.0,6.0,7.0,0.0,0.0,6.0,0.0,4.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0
28.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,5.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0
21.0,1.0,0.0,0.0,0.0,0.06306306306306306,2.0,2.0,2.0,2.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,1.0,0.0,1.0,0.01809954751131222,1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
27.0,3.0,0.0,0.0,0.0,0.0916030534351145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0
16.0,3.0,0.0,0.0,0.0,0.13829787234042554,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
21.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,3.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0
6.0,0.0,0.0,1.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.010101010101010102,3.0,3.0,3.0,3.0,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,1.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0
21.0,0.0,0.0,0.0,0.0,0.009523809523809525,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,1.0,0.0,0.014285714285714285,1.0,1.0,1.0,1.0,0.03125,0.03125,0.03125,0.03125,2.0,0.0,2.0,3.0,3.0,6.0,0.0,2.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0
19.0,1.0,0.0,2.0,0.0,0.043795620437956206,2.0,2.0,2.0,2.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,1.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,1.0,0.05970149253731343,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,1.0,2.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,2.0,2.0,2.0,0.0,1.0,6.0,0.0,6.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
21.0,0.0,0.0,0.0,1.0,0.0962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,2.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,0.0,1.0,0.0,0.14102564102564102,2.0,2.0,2.0,2.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0
19.0,0.0,0.0,0.0,1.0,0.02262443438914027,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.1520000000000001,0.0,0.0,1.0
22.0,0.0,0.0,1.0,0.0,0.046153846153846156,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,0.0,2.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
11.0,0.0,0.0,1.0,0.0,0.05970149253731343,2.0,2.0,2.0,2.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
29.0,0.0,0.0,1.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,0.0,7.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0
