count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,subjectivity
17,0,1,0,1,1,2,0,2,0,0,1,0,3,1,0,4,0,1
13,1,1,1,1,0,3,0,3,0,0,0,0,1,1,0,2,0,1
29,2,5,2,1,2,4,0,4,0,0,2,4,6,0,0,3,0,1
35,6,4,6,1,2,6,0,6,1,0,0,2,2,1,0,3,0,1
10,0,1,0,1,1,2,0,2,0,0,2,0,2,0,0,0,0,1
9,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1
5,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
13,2,1,2,0,1,2,0,2,0,0,0,0,4,0,0,0,0,1
14,0,2,0,1,1,3,0,5,0,0,1,0,1,0,0,1,0,1
15,1,1,1,1,0,0,0,3,0,0,2,1,4,0,0,3,0,1
6,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
37,0,5,0,3,2,9,0,10,0,0,3,0,2,2,0,2,0,1
23,3,2,3,1,1,5,0,5,0,0,3,0,1,0,0,2,0,1
25,1,5,1,0,0,3,0,6,0,0,0,0,2,2,0,5,0,1
42,0,9,0,1,3,4,0,9,1,0,4,0,7,2,0,7,0,1
10,1,0,1,0,1,2,0,2,0,0,0,0,1,0,0,2,0,1
3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,2,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
8,0,1,0,0,1,0,0,0,0,0,2,0,3,0,0,2,0,1
8,1,1,1,0,1,2,0,2,0,0,1,0,2,0,0,0,0,1
11,1,2,1,1,0,2,0,3,0,0,0,0,1,0,0,1,0,1
13,0,2,0,0,2,2,0,4,0,0,1,1,1,0,0,1,0,1
16,3,2,3,2,0,2,0,3,0,0,1,0,3,0,0,0,0,1
20,1,2,1,0,1,6,0,5,1,0,0,0,4,1,0,2,0,1
67,4,6,4,4,3,8,0,15,0,0,7,0,11,8,0,10,0,1
8,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,1
11,1,2,1,0,0,0,0,3,1,0,0,0,2,0,0,1,0,1
9,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,1
14,1,1,1,2,1,2,0,2,0,0,1,3,2,0,0,0,0,1
8,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
53,2,9,2,1,1,8,0,12,2,0,4,2,5,0,0,5,0,1
4,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
41,1,5,1,2,3,5,0,6,0,0,3,0,5,3,0,8,0,1
9,1,1,1,1,0,2,0,2,0,0,0,0,2,0,0,0,0,1
7,2,0,2,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1
30,0,4,0,1,1,6,0,8,0,0,1,0,3,2,0,5,0,1
7,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,2,0,1
36,1,6,1,0,1,7,0,9,0,0,0,4,6,0,0,4,0,1
24,1,4,1,1,1,6,0,7,0,0,0,0,1,1,0,3,0,1
32,6,5,6,2,3,5,0,6,0,0,0,0,2,0,0,2,0,1
35,1,5,1,1,2,7,0,8,0,0,1,0,2,1,0,7,0,1
15,4,1,4,1,1,2,0,2,1,0,1,0,1,0,0,2,0,1
10,2,1,2,1,1,2,0,2,0,0,0,0,1,0,0,0,0,1
30,1,3,1,1,1,6,0,7,1,0,3,1,2,2,0,3,0,1
19,3,1,3,2,1,3,0,3,0,0,0,0,4,2,0,2,0,1
10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,3,0,1
21,1,3,1,0,2,5,0,6,0,0,1,0,3,0,0,2,0,1
4,1,0,1,0,0,0,0,2,0,0,0,0,4,0,0,1,0,1
24,3,1,3,0,2,4,0,5,0,0,1,0,1,1,0,3,0,1
4,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
27,1,2,1,1,1,6,0,5,0,0,3,0,2,2,0,4,0,1
5,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1
52,1,7,1,4,2,6,0,11,0,0,7,0,5,0,0,8,0,1
17,1,1,1,2,1,2,0,3,0,0,1,0,3,1,0,2,0,1
6,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2,0,1
31,1,2,1,1,2,2,0,5,0,0,5,0,4,2,0,6,0,1
5,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1
17,1,2,1,1,0,2,0,2,0,0,2,2,3,2,0,2,0,1
23,3,2,3,1,1,4,0,5,0,0,1,0,2,0,0,2,0,1
4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1
31,4,2,4,1,3,6,0,7,0,0,0,1,3,1,0,3,0,1
38,1,4,1,1,1,10,0,9,0,0,2,0,2,3,0,5,0,1
6,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
6,2,0,2,2,0,1,0,1,0,0,0,0,3,0,0,0,0,1
33,1,6,1,1,2,6,0,8,0,0,5,0,5,0,0,2,0,1
55,5,4,5,2,1,10,0,10,0,0,5,1,6,3,0,6,0,1
32,1,4,1,2,1,3,0,2,1,0,4,2,3,1,0,7,0,1
45,6,4,6,4,1,10,0,9,0,0,3,2,7,1,0,2,0,1
5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1
3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1
8,1,2,1,0,0,2,0,2,0,0,0,0,1,0,0,1,0,1
5,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,1
19,0,3,0,1,1,1,0,3,0,0,3,1,3,0,0,2,0,1
39,4,3,4,4,1,5,0,4,0,0,2,2,5,5,0,4,0,1
16,1,1,1,2,1,0,0,1,0,0,1,0,6,2,0,2,0,1
13,2,1,2,1,0,3,0,3,0,0,0,0,2,0,0,1,0,1
9,2,1,2,0,1,1,0,2,0,0,0,0,2,0,0,0,0,1
19,2,3,2,0,1,3,0,4,0,0,2,0,1,0,0,4,0,1
28,2,4,2,1,1,4,0,6,1,0,2,2,3,1,0,3,0,1
6,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
48,3,6,3,1,1,8,0,9,0,0,7,0,6,0,0,4,0,1
10,1,0,1,1,0,1,0,1,0,0,1,0,1,2,0,1,0,1
22,1,4,1,1,2,3,0,4,0,0,2,1,3,2,0,2,0,1
30,2,2,2,0,1,7,0,7,0,0,3,0,3,2,0,3,0,1
13,1,2,1,0,0,3,0,3,0,0,0,0,2,0,0,2,0,1
18,1,3,1,0,1,2,0,2,0,0,1,0,3,1,0,2,0,1
10,2,2,2,0,1,0,0,1,0,0,1,0,3,0,0,1,0,1
25,1,1,1,1,1,3,0,4,0,0,1,0,5,2,0,6,0,1
20,2,6,2,1,0,3,0,3,0,0,1,2,2,0,0,1,0,1
4,2,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1
10,1,2,1,0,1,2,0,4,0,0,0,0,1,0,0,0,0,1
11,1,2,1,0,1,2,0,2,0,0,1,0,2,0,0,0,0,1
6,1,1,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1
23,3,0,3,0,2,3,0,3,0,0,0,0,4,2,0,5,0,1
13,1,3,1,0,0,4,0,4,0,0,0,1,1,0,0,0,0,1
16,0,2,0,0,2,2,0,2,0,0,2,0,2,0,0,4,0,1
31,0,5,0,0,1,6,0,7,0,0,3,0,4,1,0,4,0,1
36,2,4,2,2,2,5,0,5,0,0,5,1,5,0,0,5,0,1
10,1,1,1,1,1,1,0,1,0,0,1,0,3,0,0,1,0,1
61,7,8,7,0,2,13,0,13,0,0,4,2,7,2,0,5,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13,1,1,1,2,0,3,0,2,1,0,1,0,1,0,0,1,0,1
35,4,3,4,0,2,4,0,9,0,0,1,3,5,1,0,4,0,1
46,2,8,2,0,2,9,0,14,0,0,3,3,4,0,0,4,0,1
30,4,3,4,1,1,7,0,7,0,0,1,1,2,1,0,3,0,1
4,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25,1,4,1,0,1,5,0,5,0,0,2,0,4,2,0,5,0,1
17,2,1,2,1,1,2,0,3,0,0,1,0,3,0,0,3,0,1
7,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
45,4,2,4,2,2,6,0,6,0,0,6,0,3,5,0,9,0,1
47,2,9,2,0,1,11,0,10,0,0,4,0,5,1,0,4,0,1
13,1,1,1,0,0,3,0,2,0,0,2,1,3,0,0,1,0,1
16,0,3,0,1,1,2,0,2,1,0,3,0,2,1,0,2,0,1
40,2,4,2,0,1,7,0,9,0,0,4,2,2,4,0,6,0,1
25,2,3,2,1,1,5,0,4,0,0,4,2,2,0,0,3,0,1
30,3,3,3,2,1,2,0,4,1,0,3,0,4,4,0,5,0,1
81,6,6,6,2,4,11,0,15,0,0,7,3,9,6,0,14,0,1
4,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
31,4,6,4,1,1,7,0,9,0,0,0,0,4,0,0,0,0,1
41,0,6,0,1,1,8,0,8,0,0,3,1,5,2,0,9,0,1
36,5,3,5,1,3,2,0,5,0,0,4,0,2,3,0,6,0,1
19,2,3,2,0,1,1,1,3,0,0,0,4,3,0,0,2,0,1
4,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
17,0,2,0,0,1,3,0,5,0,0,1,1,2,0,0,2,0,1
55,3,8,3,2,1,10,0,9,0,0,1,11,10,0,0,5,0,1
28,1,4,1,1,1,4,0,4,1,0,2,2,2,3,0,5,0,1
20,1,3,1,0,2,4,0,4,0,0,1,0,2,1,0,3,0,1
6,0,0,0,1,0,0,0,1,0,0,2,2,2,0,0,0,0,1
21,1,0,1,0,1,2,0,3,0,0,1,0,1,4,0,6,0,1
36,2,5,2,0,1,6,0,7,0,0,2,0,2,2,0,6,0,1
5,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1
14,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,6,0,1
21,2,2,2,1,0,5,0,5,0,0,1,0,1,1,0,3,0,1
26,1,3,1,0,0,5,0,3,1,0,0,2,2,4,0,5,0,1
16,0,2,0,1,0,2,0,4,1,0,0,0,2,2,0,3,0,1
51,5,8,5,1,1,8,0,8,1,0,6,0,7,4,0,6,0,1
27,3,3,3,0,2,3,0,3,0,0,3,1,6,1,0,4,0,1
30,1,4,1,1,1,6,0,8,0,0,0,2,3,2,0,4,0,1
43,6,6,6,1,0,6,0,8,1,0,4,0,7,0,0,4,0,1
8,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,1
23,0,3,0,1,2,4,0,3,1,0,3,4,2,0,0,1,0,1
9,1,1,1,0,1,1,0,2,0,0,1,0,2,0,0,2,0,1
6,1,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1
7,2,1,2,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1
18,2,3,2,1,1,3,0,2,1,0,2,0,2,0,0,2,0,1
6,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1
35,2,7,2,0,0,6,0,7,0,0,3,1,4,0,0,4,0,1
6,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1
51,3,9,3,1,3,10,0,11,0,0,1,2,4,2,0,5,0,1
32,2,4,2,2,0,5,0,6,0,0,3,0,3,2,0,6,0,1
7,0,1,0,1,0,2,0,1,1,0,0,1,1,0,0,0,0,1
17,0,0,0,0,3,1,0,0,0,0,2,3,4,1,0,4,0,1
6,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1
19,0,1,0,1,1,3,0,3,0,0,2,0,2,1,0,4,0,1
73,2,10,2,2,1,11,0,13,0,0,11,3,9,4,0,9,0,1
13,3,1,3,2,0,2,0,2,0,0,0,0,4,0,0,1,0,1
53,2,6,2,3,4,12,0,14,1,0,2,0,5,0,0,5,0,1
16,2,1,2,0,1,2,0,3,0,0,1,0,2,2,0,4,0,1
4,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
41,5,3,5,1,1,7,0,9,1,0,3,0,6,1,0,5,0,1
18,0,3,0,1,0,3,0,3,0,0,2,0,2,1,0,2,0,1
30,2,3,2,2,0,3,0,4,0,0,6,0,4,1,0,6,0,1
31,1,5,1,1,0,7,0,6,1,0,2,1,4,0,0,3,0,1
15,1,1,1,1,1,2,0,3,0,0,2,0,2,2,0,2,0,1
21,1,2,1,1,2,4,0,6,1,0,1,0,3,0,0,1,0,1
15,1,1,1,1,1,0,0,0,1,0,4,0,2,0,0,3,0,1
14,1,2,1,0,0,2,0,1,1,0,1,0,3,3,0,3,0,1
8,0,1,0,0,0,1,0,1,0,0,1,0,3,0,0,1,0,1
13,3,1,3,1,0,2,0,2,0,0,1,0,1,1,0,2,0,1
19,1,1,1,1,1,2,0,2,0,0,0,2,3,1,0,4,0,1
25,3,2,3,1,1,5,0,5,0,0,1,2,2,1,0,3,0,1
7,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,1
18,3,3,3,0,2,3,0,4,0,0,0,0,2,0,0,2,0,1
20,5,2,5,1,2,4,0,5,0,0,1,0,3,0,0,0,0,1
65,5,5,5,4,4,10,0,13,0,0,3,3,10,2,0,10,0,1
44,0,9,0,1,1,4,0,8,1,0,5,3,5,3,0,6,0,1
21,3,2,3,1,0,4,0,4,0,0,1,0,3,1,0,3,0,1
21,3,3,3,0,3,2,0,2,0,0,1,1,4,1,0,1,0,1
18,0,4,0,0,0,4,0,4,0,0,3,0,1,0,0,3,0,1
20,2,4,2,1,0,3,0,3,0,0,0,0,2,1,0,3,0,1
18,1,3,1,0,0,4,0,6,0,0,0,0,3,2,0,2,0,1
23,1,2,1,2,1,2,0,5,1,0,0,0,2,0,0,2,0,1
69,4,12,4,3,2,12,0,17,2,0,3,1,10,1,0,7,0,1
46,1,7,1,1,1,7,0,8,0,0,3,8,9,0,0,4,0,1
11,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,4,0,1
6,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,1
11,1,2,1,0,0,2,0,2,1,0,1,0,1,0,0,1,0,1
27,2,3,2,2,1,7,0,4,0,0,1,1,4,1,0,1,0,1
17,2,2,2,0,0,2,0,3,0,0,2,1,2,2,0,3,0,1
35,0,2,0,3,2,2,0,5,0,0,8,1,3,2,0,8,0,1
20,1,3,1,0,1,3,0,6,0,0,2,0,3,0,0,3,0,1
16,1,2,1,0,1,3,0,3,0,0,1,0,1,0,0,3,0,1
44,6,9,6,0,2,8,0,10,0,0,1,2,6,1,0,2,0,1
8,2,1,2,0,1,1,0,3,0,0,0,0,1,0,0,0,0,1
23,0,2,0,0,1,4,0,4,0,0,1,2,7,2,0,4,0,1
31,1,3,1,2,2,4,0,5,1,0,2,0,2,2,0,4,0,1
15,1,0,1,1,0,2,0,3,0,0,2,0,2,1,0,1,0,1
9,1,2,1,1,0,2,0,3,0,0,0,0,2,0,0,0,0,1
27,5,3,5,0,2,4,0,4,0,0,1,1,4,0,0,3,0,1
8,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,1,0,1
38,1,5,1,0,3,9,0,8,0,0,4,2,6,0,0,4,0,1
17,0,2,0,1,0,4,0,2,1,0,2,2,2,1,0,1,0,1
35,0,2,0,2,1,4,0,6,2,0,4,0,10,2,0,5,0,1
51,3,3,3,2,4,10,0,11,0,0,1,1,5,2,0,6,0,1
38,5,2,5,2,3,4,0,6,1,0,3,0,8,4,0,4,0,1
6,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,1
6,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,2,0,1
15,0,1,0,0,0,3,0,4,0,0,3,0,1,0,0,3,0,1
5,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
30,0,5,0,0,1,4,0,5,0,0,2,2,6,2,0,8,0,1
22,4,3,4,0,2,3,0,6,0,0,1,0,4,1,0,2,0,1
29,1,4,1,2,1,5,0,6,0,0,3,0,7,0,0,4,0,1
17,2,3,2,0,0,3,0,5,0,0,1,0,2,0,0,2,0,1
16,1,2,1,1,0,4,0,4,0,0,0,0,2,1,0,2,0,1
9,1,1,1,0,0,1,0,2,0,0,0,2,1,0,0,1,0,1
8,1,0,1,1,0,1,0,2,0,0,1,0,1,0,0,2,0,1
29,2,3,2,0,1,6,0,6,0,0,3,0,5,2,0,5,0,1
5,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,1
21,1,2,1,1,0,3,0,4,2,0,3,0,3,1,0,3,0,1
23,2,2,2,1,0,6,0,4,0,0,3,0,3,1,0,4,0,1
6,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2,0,1
17,0,2,0,0,0,4,0,3,0,0,3,0,1,1,0,3,0,1
16,1,1,1,0,3,3,0,3,0,0,0,0,1,0,0,3,0,1
7,1,2,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1
5,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
25,2,5,2,0,0,4,0,5,0,0,5,0,2,0,0,2,0,1
32,5,5,5,1,3,3,0,9,0,0,1,0,4,1,0,4,0,1
31,1,4,1,2,1,6,0,5,1,0,3,2,3,0,0,3,0,1
62,5,7,5,0,5,8,0,8,0,0,4,5,2,1,0,9,0,1
11,0,1,0,0,0,1,0,1,0,0,2,2,1,1,0,2,0,1
22,0,3,0,0,0,5,0,5,0,0,2,0,2,1,0,4,0,1
9,1,1,1,0,1,1,0,1,0,0,1,0,2,0,0,1,0,1
19,2,1,2,1,2,3,0,2,0,0,4,0,2,0,0,3,0,1
10,1,0,1,1,0,1,0,1,0,0,1,1,2,1,0,2,0,1
14,1,2,1,0,1,2,0,2,0,0,2,1,1,0,0,2,0,1
10,2,1,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,1
17,2,3,2,1,1,3,0,5,0,0,0,0,1,1,0,1,0,1
22,4,2,4,0,1,3,0,2,0,0,2,0,5,1,0,3,0,1
8,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1
13,2,2,2,1,1,1,0,1,0,0,1,0,1,0,0,2,0,1
42,2,4,2,2,2,7,0,6,0,0,5,3,6,1,0,5,0,1
24,1,3,1,2,0,7,0,6,0,0,0,1,2,0,0,2,0,1
12,2,1,2,0,2,2,0,2,0,0,0,0,1,0,0,1,0,1
11,2,1,2,0,0,1,0,2,0,0,2,0,1,0,0,1,0,1
22,4,1,4,0,2,5,0,4,0,0,0,0,3,1,0,3,0,1
5,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1
12,1,2,1,0,0,1,0,1,0,0,3,0,3,0,0,2,0,1
14,2,2,2,0,1,3,0,3,0,0,1,0,2,0,0,1,0,1
33,2,1,2,3,2,4,0,5,0,0,2,0,5,3,0,7,0,1
28,2,4,2,0,1,5,0,7,0,0,2,2,4,1,0,4,0,1
17,1,3,1,2,1,4,0,3,0,0,0,0,2,0,0,1,0,1
7,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1
14,0,0,0,1,0,0,0,1,1,0,2,0,2,3,0,6,0,1
19,0,3,0,1,0,3,0,3,0,0,2,0,2,2,0,3,0,1
20,1,2,1,1,0,4,0,4,0,0,0,0,3,2,0,3,0,1
6,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1
17,2,1,2,0,2,3,0,3,0,0,0,0,2,1,0,2,0,1
11,1,2,1,1,0,1,0,2,0,0,1,0,2,0,0,1,0,1
18,1,1,1,3,1,3,0,3,0,0,0,1,1,2,0,2,0,1
69,3,10,3,3,2,15,0,13,1,0,6,3,7,2,0,6,0,1
28,5,1,5,2,3,4,0,4,0,0,0,1,7,2,0,3,0,1
7,1,1,1,0,1,0,0,2,0,0,0,0,2,0,0,1,0,1
9,0,2,0,0,0,2,0,2,0,0,0,1,2,0,0,1,0,1
14,1,1,1,0,0,0,0,2,0,0,0,0,6,2,0,3,0,1
20,0,3,0,0,0,3,0,4,0,0,1,0,1,3,0,5,0,1
6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1
24,2,3,2,3,0,3,0,5,0,0,0,2,5,1,0,2,0,1
30,3,8,3,2,0,2,0,8,0,0,1,2,4,1,0,2,0,1
29,3,3,3,0,1,7,0,8,0,0,2,0,3,0,0,2,0,1
16,2,2,2,2,0,1,0,3,0,0,2,0,3,0,0,2,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1
10,1,1,1,1,1,1,0,1,0,0,2,0,2,0,0,1,0,1
34,2,5,2,1,1,7,0,6,0,0,3,1,2,1,0,5,0,1
49,2,6,2,0,3,9,0,12,0,0,1,1,2,5,0,6,0,1
51,7,8,7,2,4,6,0,13,1,0,0,2,9,0,0,6,0,1
33,4,4,4,3,1,4,0,4,0,0,5,0,4,1,0,3,0,1
11,0,2,0,0,0,3,0,2,1,0,1,0,1,0,0,1,0,1
18,1,0,1,1,1,3,0,3,0,0,1,0,1,1,0,5,0,1
19,2,2,2,1,1,3,0,3,1,0,2,0,5,0,0,3,0,1
18,3,3,3,2,1,4,0,2,1,0,0,0,2,0,0,0,0,1
19,2,0,2,2,0,2,0,2,0,0,3,1,5,2,0,2,0,1
46,2,8,2,0,3,10,0,11,1,0,1,0,3,3,0,6,0,1
15,0,2,0,1,0,2,0,3,0,0,0,0,3,1,0,3,0,1
4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
4,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
30,2,8,2,0,1,5,0,7,0,0,3,1,4,0,0,3,0,1
16,1,3,1,0,1,3,0,4,0,0,1,1,4,0,0,1,0,1
19,2,1,2,1,1,2,0,3,0,0,2,0,2,1,0,2,0,1
79,0,13,0,0,5,10,0,21,3,0,10,1,2,1,0,12,0,1
25,1,2,1,1,1,4,0,5,0,0,2,1,3,1,0,4,0,1
17,1,2,1,3,1,1,0,2,0,0,3,0,3,1,0,2,0,1
14,0,2,0,0,1,1,0,1,0,0,0,0,2,0,0,5,0,1
8,1,1,1,0,0,3,0,2,0,0,0,1,2,0,0,0,0,1
22,2,1,2,0,2,4,0,5,0,0,1,0,7,0,0,3,0,1
10,1,2,1,0,0,2,0,2,0,0,2,0,1,0,0,1,0,1
18,2,3,2,1,0,4,0,5,0,0,2,0,3,0,0,1,0,1
27,1,4,1,2,1,4,0,4,0,0,6,0,2,0,0,3,0,1
20,5,1,5,2,0,6,0,5,0,0,0,0,6,0,0,0,0,1
40,3,6,3,2,2,8,0,12,0,0,3,0,2,0,0,4,0,1
9,1,1,1,1,1,2,0,2,0,0,0,0,1,0,0,0,0,1
14,3,1,3,1,1,3,0,2,0,0,0,1,1,0,0,1,0,1
15,2,2,2,1,0,3,0,3,0,0,2,0,1,0,0,2,0,1
48,4,5,4,5,2,4,0,9,0,0,4,0,5,4,0,8,0,1
7,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,1
35,3,7,3,1,1,9,0,10,0,0,0,0,2,0,0,3,0,1
6,0,1,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0,1
16,2,2,2,0,1,3,0,4,0,0,0,0,4,1,0,2,0,1
10,2,1,2,0,0,1,0,2,0,0,1,0,1,0,0,1,0,1
24,5,4,5,1,1,4,0,4,0,0,0,2,3,0,0,1,0,1
32,2,8,2,1,1,6,0,10,0,0,0,0,5,0,0,2,0,1
25,2,3,2,1,1,7,0,6,0,0,0,0,2,1,0,2,0,1
34,1,6,1,1,2,8,0,7,0,0,1,1,3,2,0,4,0,1
12,1,1,1,1,0,3,0,2,0,0,2,0,2,0,0,1,0,1
7,1,1,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1
9,1,0,1,0,1,1,0,1,0,0,0,0,2,1,0,2,0,1
9,1,0,1,1,1,0,0,1,0,0,1,0,2,1,0,3,0,1
7,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
7,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
26,2,1,2,0,4,2,0,2,1,0,4,1,4,0,0,4,0,1
7,2,0,2,1,1,2,0,1,0,0,0,0,1,0,0,0,0,1
295,23,29,23,19,7,57,1,59,1,0,26,12,38,8,0,28,0,1
14,3,2,3,1,1,1,0,2,0,0,1,0,4,0,0,0,0,1
9,3,1,3,0,1,2,0,2,0,0,0,0,1,0,0,0,0,1
24,3,4,3,0,1,5,0,7,0,0,1,0,1,1,0,2,0,1
26,1,6,1,0,0,5,0,4,0,0,2,3,4,1,0,2,0,1
5,1,0,1,1,0,1,0,1,0,0,0,1,2,0,0,0,0,1
5,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
7,0,1,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,1
10,2,1,2,1,1,2,0,2,0,0,0,0,3,0,0,0,0,1
23,1,4,1,1,1,5,0,6,0,0,0,0,3,0,0,1,0,1
32,4,5,4,1,0,5,0,8,0,0,3,3,5,0,0,1,0,1
8,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,1
9,2,1,2,0,0,1,0,1,0,0,1,1,2,0,0,1,0,1
26,2,0,2,1,2,4,0,3,0,0,3,1,2,1,0,6,0,1
25,2,4,2,1,1,4,0,3,0,0,4,1,2,0,0,3,0,1
10,2,1,2,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1
20,1,3,1,2,0,5,0,5,0,0,2,0,2,0,0,1,0,1
32,1,4,1,2,3,5,0,6,0,0,3,3,3,0,0,5,0,1
40,4,2,4,1,1,7,0,5,2,0,2,1,5,3,0,5,0,1
13,1,2,1,0,0,2,0,2,0,0,2,0,2,0,0,2,0,1
49,2,7,2,2,1,10,0,10,0,0,4,2,2,2,0,6,0,1
19,3,2,3,2,1,3,0,3,0,0,0,2,5,0,0,0,0,1
44,3,6,3,1,2,6,0,7,1,0,2,1,7,3,0,9,0,1
21,3,2,3,0,0,3,0,6,0,0,1,0,1,2,0,4,0,1
25,1,2,1,0,2,4,0,4,0,0,4,0,1,1,0,5,0,1
11,0,0,0,0,1,3,0,1,0,0,0,2,1,1,0,2,0,1
28,2,4,2,0,1,4,0,5,0,0,0,6,10,0,0,1,0,1
5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
16,0,2,0,1,2,6,0,5,0,0,0,0,1,0,0,0,0,1
34,2,8,2,0,0,8,0,7,1,0,2,2,6,0,0,1,0,1
11,1,0,1,0,0,2,0,1,0,0,2,2,2,1,0,2,0,1
13,2,1,2,1,0,1,0,2,0,0,3,0,2,0,0,1,0,1
52,3,5,3,0,3,9,1,11,0,0,3,2,6,3,0,9,0,1
37,3,7,3,3,1,9,0,9,0,0,2,0,3,0,0,3,0,1
18,1,3,1,0,0,5,0,5,0,0,0,0,1,1,0,3,0,1
12,2,1,2,0,0,2,0,4,0,0,0,0,4,0,0,1,0,1
14,0,2,0,1,0,3,0,3,0,0,0,0,1,1,0,2,0,1
22,0,2,0,0,1,2,0,4,0,0,4,0,2,2,0,6,0,1
7,1,1,1,0,0,1,0,2,0,0,1,0,1,0,0,1,0,1
32,5,6,5,0,1,6,0,5,1,0,0,4,6,0,0,2,0,1
9,1,1,1,0,0,1,0,2,0,0,0,0,1,2,0,2,0,1
9,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,3,0,1
35,1,6,1,0,2,8,0,8,0,0,3,2,2,0,0,4,0,1
