sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
"Assim, o fiz.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"No entanto, era sexta-feira, após as 22h.",0.0871,0.871,0.0034,0.034,0.1361,1.3610000000000002,0.1304,1.304,0.0,0.0,0.0
O sujeito que entregou a pizza me ligou as 22:40 reclamando que o dinheiro não cairia no mesmo dia!,0.05845,1.169,-0.01475,-0.295,0.03845,0.769,0.0452,0.904,-0.0079499999999999,-0.1589999999999999,0.0
Claro que não!!!!!!!,0.0779,0.779,-0.0732,-0.732,0.0945,0.945,0.0819,0.819,0.0,0.0,0.0
Somente no próximo dia útil!!!!,0.0258888888888888,0.2329999999999999,-0.0592222222222222,-0.533,0.0124444444444444,0.1119999999999999,0.0016666666666666,0.0149999999999999,0.1105555555555555,0.995,0.0
Como podem ser tão despreparados e limitados?,0.0,0.0,-0.012625,-0.101,0.0,0.0,0.00425,0.034,0.0,0.0,0.0
Nota zero!,-0.3256666666666666,-0.977,0.0,0.0,-0.1866666666666666,-0.56,-0.2496666666666666,-0.749,0.237,0.711,0.0
R$ 74 por uma pizza que não vale R$ 40?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Não, nunca mais!!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Realizem treinamento com seus funcionários!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Melhor opção no shopping para comidas e bebidas, ambiente muito bacana, bom atendimento e boa comida.",0.1164736842105263,2.213,-0.0422105263157894,-0.8019999999999999,0.0568421052631578,1.08,0.0983157894736842,1.868,0.019578947368421,0.372,1.0
Boa variedade de bebidas.,0.4166,2.083,-0.5058,-2.529,0.461,2.305,0.4612,2.306,0.0,0.0,1.0
O bar oferece muitas opções de refeições e petiscos.,0.0517,0.517,-0.0973,-0.973,0.0839999999999999,0.84,0.0777,0.777,0.0,0.0,0.0
Os preços são razoáveis e as porções são muito bem servidas.,0.0426666666666666,0.512,0.1143333333333333,1.372,0.06125,0.7350000000000001,0.05675,0.681,0.0478333333333333,0.5740000000000001,1.0
Qualquer prato para duas pessoas é suficiente para alimentar três ou até quatro pessoas.,0.0714666666666666,1.072,-0.0268666666666666,-0.403,0.0764666666666666,1.147,0.0760666666666666,1.141,0.0016,0.024,0.0
"Não deixe de experimentar o torresmo, o pastel de camarão e o arroz de brócolis.",0.0938235294117647,1.5949999999999998,-0.1447647058823529,-2.461,0.0913529411764705,1.553,0.1108823529411764,1.885,0.0198823529411764,0.3379999999999999,0.0
"O Otto é um restaurante de referência na Tijuca se eu não me engano está fazendo 20 anos porém ele tem o preço acima do normal para a região, o preço não conduz com os pratos, mas tirando isso é excelente.",0.0726136363636363,3.195,-0.0272045454545454,-1.197,0.0389772727272727,1.715,0.0625227272727272,2.751,0.0119545454545454,0.526,1.0
Super recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Frequento o restaurante desde que foi inaugurado e sempre foi impecável na qualidade dos pratos, decoração e atendimento.",0.0536,1.072,-0.096,-1.92,0.0819,1.638,0.06545,1.3090000000000002,-0.03515,-0.703,1.0
"A decoração muito especial, que dá a impressão de estar entrando numa Villa Italiana é sempre impecável com suas maravilhosas hortências sempre impecáveis!",0.03336,0.8340000000000001,0.0258,0.645,0.04844,1.211,0.04556,1.139,-0.0059999999999999,-0.1499999999999999,1.0
"A qualidade dos produtos usados p/a execução dos pratos faz toda a diferença,sem contar o imperdível couvert com os pães de fabricação artezanal.",0.0392857142857142,1.1,-0.0611785714285714,-1.713,0.0331071428571428,0.927,0.0418214285714285,1.1710000000000005,0.0185714285714285,0.52,1.0
"Um ambiente de muito requinte, agradável, super culinária italiana que amo.. fui com um primo sempre vejo pois moro bem ao lado, achei tudo maravilhoso especial, sou apaixonada por restaurantes!",0.06925,2.4930000000000003,0.0022499999999999,0.0809999999999996,0.0221666666666666,0.7980000000000002,0.0804444444444444,2.8960000000000004,0.0133888888888888,0.482,1.0
"Toda vez que vou ao Rio, bato o ponto no Bar Luiz.",0.0578571428571428,0.81,0.0,0.0,0.072,1.008,0.0408571428571428,0.572,-0.0029999999999999,-0.0419999999999999,0.0
Comida alemã excelente.,0.2322499999999999,0.929,0.03825,0.153,0.188,0.752,0.14825,0.593,-0.01425,-0.057,1.0
"Ótimo lugar para comer, ambiente bem agradável, atendimento bom, comida muito boa, preço razoável... Recomendo e ao lado tem uma ótima padaria",0.1147407407407407,3.0979999999999994,-0.0232222222222222,-0.627,0.077,2.079,0.1024444444444444,2.766,0.0137407407407407,0.371,1.0
Excelente Hamburger.,0.2353333333333333,0.706,0.0,0.0,0.2603333333333333,0.781,0.1653333333333333,0.496,0.0,0.0,1.0
O buffet de saladas é bem variado.,0.158375,1.267,-0.00425,-0.034,0.236,1.888,0.2145,1.7160000000000002,0.0,0.0,1.0
O sundae farofino é imperdível.,0.0116666666666666,0.07,-0.0038333333333333,-0.023,0.0,0.0,0.0051666666666666,0.031,0.0,0.0,1.0
"É um restaurante de rede, mas a comida é muito boa.",-0.0603076923076923,-0.7839999999999999,-0.0663076923076923,-0.8619999999999999,-0.0532307692307692,-0.6920000000000001,-0.0263076923076923,-0.3419999999999999,0.0468461538461538,0.6090000000000001,1.0
Bar com excelentes preços no Setor Oeste.,0.019,0.152,0.02975,0.238,0.0,0.0,0.015375,0.123,0.002625,0.021,1.0
"Cerveja gelada, petiscos de bom preço.",-0.040375,-0.323,-0.194625,-1.5570000000000002,0.22175,1.774,0.10025,0.802,-0.116625,-0.933,1.0
Local elegante e reservado.,0.0366,0.183,0.038,0.19,0.21,1.05,0.0874,0.437,-0.0224,-0.112,1.0
Bom atendimento e outros.,0.21,1.05,-0.141,-0.705,0.1426,0.713,0.1922,0.961,-0.0158,-0.079,1.0
Recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Um restaurante muito bom, com boa comida, espaço, atendimento bom, bem localizado vale a pena ir, uma das boas opções de restaurante da região.",0.0666333333333333,1.999,-0.0231,-0.6930000000000001,0.0323,0.969,0.0700333333333333,2.101,0.0479666666666666,1.439,1.0
O Latife nada mais é do que um fast food de comida árabe.,-0.0679999999999999,-0.9519999999999998,-0.0585714285714285,-0.82,-0.0564285714285714,-0.79,-0.0392857142857142,-0.5499999999999999,0.0659999999999999,0.924,0.0
"Ainda sim, vale a pena experimentar os pratos lá servidos.",0.0857499999999999,1.029,0.0861666666666666,1.034,0.0741666666666666,0.89,0.0575,0.6900000000000001,-0.0735,-0.8819999999999999,0.0
"A kafta, as esfihas e os kibes são muitos gostosos.",0.01575,0.189,0.0064166666666666,0.077,0.0169166666666666,0.203,0.013,0.156,0.0,0.0,1.0
"Há um bufê de saladas, sempre fresquinhas.",-0.0213333333333333,-0.1919999999999999,-0.1081111111111111,-0.973,-0.0166666666666666,-0.15,0.0234444444444444,0.211,0.0,0.0,0.0
O preço é bem em conta.,0.1154285714285714,0.808,0.1634285714285714,1.144,0.1314285714285714,0.92,0.1367142857142857,0.957,0.0,0.0,1.0
Vale a visita.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza rapida e em fatia.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tem várias filiais na cidade do RJ.,0.1115,0.892,-0.08125,-0.65,0.08775,0.702,0.0935,0.748,0.0,0.0,0.0
Em ipanema na farme de amoedo tem outra.,0.145,1.3050000000000002,-0.1803333333333333,-1.623,0.1713333333333333,1.5419999999999998,0.1655555555555555,1.49,0.0,0.0,0.0
"Restaurante maravilhoso, cardápio variado, com uma comida incrivelmente deliciosa.",0.1310833333333333,1.573,-0.04225,-0.507,0.08925,1.071,0.0944999999999999,1.134,-0.00475,-0.057,1.0
"O preço é um pouco salgado, mas vale a pena pela qualidade que eles oferecem.",0.0654117647058823,1.112,0.0104117647058823,0.177,-0.0090588235294117,-0.1539999999999999,0.0595294117647058,1.0120000000000002,0.0,0.0,1.0
Você não vai se arrepender.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tem uma localização ótima.,0.1576,0.788,-0.13,-0.65,0.1404,0.702,0.1426,0.713,0.0,0.0,1.0
"É um kilão de qualidade, local climatizado, bem limpo, uma excelente variedades de pratos quevão do churrasco a caldeiradas e maniçoba (comida típica paraense) variedade de sobremesas, é muito frequentado pela classe média da cidade, então as vezes fica difícil ter boas mesas.",0.1030196078431372,5.254,-0.038156862745098,-1.946,0.0816862745098039,4.166,0.1004117647058823,5.121000000000001,0.0046666666666666,0.238,1.0
eu recomendo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Excelente comida italiana com um atendimento excelente... Os proprietários preparam e servem as refeições com muita simpatia e cordialidade.,0.1049523809523809,2.204,-0.004047619047619,-0.0849999999999999,0.0816190476190476,1.714,0.0818095238095238,1.7180000000000002,-0.028047619047619,-0.5890000000000001,1.0
Vale a pena conferir,0.414,1.656,0.404,1.616,0.0,0.0,0.2725,1.09,0.0,0.0,0.0
"""Pratos e sobremesas tipicamente italianas feitas pelo chef Renato Ialenti, que mistura sabores, ingredientes e sofisticação às receitas sem perder a autenticidade da cozinha contadina""",-0.0247931034482758,-0.719,-0.045103448275862,-1.308,-0.0333448275862068,-0.967,-0.0171724137931034,-0.498,0.0539310344827586,1.564,0.0
"Local super agradável, funcionários atenciosos com atendimento de primeira qualidade.",0.2639166666666666,3.167,-0.276,-3.3120000000000003,0.24775,2.973,0.27,3.24,-0.0093333333333333,-0.112,1.0
Cardápio variado com destaque para as carnes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Vale muito ir conhecer, porém vá com bolso preparado.",0.1171818181818181,1.289,-0.1171818181818181,-1.289,0.1034545454545454,1.138,0.1074545454545454,1.182,0.038090909090909,0.419,0.0
Uma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A comida é deliciosa.,0.2415999999999999,1.208,0.0306,0.153,0.1893999999999999,0.947,0.1502,0.751,-0.0114,-0.057,1.0
tem sashimi de polvo que não tinha visto em Rio Branco!,-0.0187499999999999,-0.2249999999999998,-0.1205,-1.446,0.0094999999999999,0.1139999999999995,0.0004166666666666,0.005,0.1104166666666666,1.3250000000000002,0.0
O local só é pequeno.,-0.0876666666666666,-0.526,0.0316666666666666,0.19,-0.1445,-0.867,-0.073,-0.4379999999999999,-0.0186666666666666,-0.112,1.0
"Comida simples e barata, para quem esta de passagem pelo centro de João Pessoa, eu recomendo.",0.0490526315789473,0.932,-0.0523684210526315,-0.995,0.1182631578947368,2.247,0.0839473684210526,1.5950000000000002,0.035578947368421,0.6759999999999999,1.0
"O local é organizado e limpo, tudo simples.",0.0701,0.7010000000000001,0.1022,1.022,0.0732,0.732,0.0669999999999999,0.6699999999999999,-0.0444,-0.444,1.0
"Preço bom, com comida de altíssima qualidade, com espaço agradável e bem localizado.",0.171375,2.742,-0.0782499999999999,-1.2519999999999998,0.1499375,2.399,0.166625,2.666,0.05475,0.876,1.0
Atendimento de qualidade!!!,0.3663333333333334,2.1980000000000004,-0.4793333333333333,-2.876,0.3901666666666667,2.341,0.4120000000000001,2.4720000000000004,0.0,0.0,1.0
Recomento.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comida excelente e bastante variada.,0.1548333333333333,0.929,0.0255,0.153,0.1253333333333333,0.752,0.0988333333333333,0.593,-0.0095,-0.057,1.0
Atendimento da recpcionista da porta ruim.,0.1097142857142857,0.768,-0.1361428571428571,-0.953,0.0877142857142857,0.614,0.1111428571428571,0.778,0.0,0.0,1.0
Funcionários despreparados.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Uma das vezes em que fui ao restaurante, chegamos após uma caminhada na praia com roupa de ginastica e fomos barrados para entrar e ainda estávamos com bebe de 3 meses no colo. Concluindo: o restaurante é ótimo mas perde por despreparo de seus recepcionistas.",0.0228571428571428,1.12,-0.0769795918367347,-3.772,0.0480204081632653,2.353,0.0388163265306122,1.902,-0.0019591836734693,-0.0959999999999999,1.0
Detalhe que estava um calor de 42 graus neste dia e o restaurante se localiza proximo a praia.,-0.0037894736842105,-0.0719999999999999,-0.0779473684210526,-1.481,-0.0048421052631578,-0.0919999999999999,0.0112105263157894,0.213,0.0501578947368421,0.953,0.0
Então fui ao restaurante em frente que deixou minha familia entrar sem frescura.,-0.0782142857142857,-1.0950000000000002,-0.0419999999999999,-0.588,-0.1083571428571428,-1.5170000000000003,-0.1022857142857142,-1.432,0.1623571428571428,2.273,0.0
Favor trocar as recepcionnistas para não perderem mais clientes.,0.1319,1.319,-0.0177,-0.177,0.141,1.41,0.1286,1.286,-0.0289999999999999,-0.29,0.0
"Os bombons já foram melhores, mais bem recheados.",0.075,0.75,0.098,0.98,0.092,0.92,0.0883,0.883,0.0,0.0,1.0
Como tudo do grupo Fasano não fiquei decepcionado em nenhum momento.,0.08275,0.993,-0.0366666666666666,-0.44,0.06225,0.747,0.0679999999999999,0.816,-0.00675,-0.081,0.0
"Atendimento ótimo, comida maravilhosa e o preço não é astronômico.",0.1178333333333333,1.414,-0.108,-1.296,0.0525833333333333,0.631,0.1088333333333333,1.306,-0.00475,-0.057,1.0
Excelente restaurante para saborear um lamen muito parecido com o do Japão.,-0.0593076923076923,-0.771,0.0,0.0,-0.0555384615384615,-0.722,-0.0523846153846153,-0.6809999999999999,0.0425384615384615,0.553,1.0
"Lamen com diversas opções de caldos e ingredientes, atendimento simpático e fácil acesso, próximo a Avenida Paulista.",0.03845,0.769,-0.0963,-1.926,0.0314,0.628,0.0428,0.8560000000000001,0.0378,0.756,1.0
Gosto muito do burguer king pelo aspecto menos fast food...gosto de churrasco e a bebida à vontade...excelente pedida...,0.089,2.047,-0.0115217391304347,-0.265,0.1433913043478261,3.298,0.0938695652173913,2.1590000000000003,0.0240434782608695,0.553,1.0
Comemos o bolinho de feijoada que estava maravilhoso.,0.098,0.882,-0.1814444444444444,-1.633,0.0984444444444444,0.886,0.126,1.134,0.0,0.0,1.0
Caipirinha de tangerina muito bem feita.,0.0631428571428571,0.442,-0.0011428571428571,-0.008,0.171,1.197,0.1424285714285714,0.997,0.088,0.6160000000000001,1.0
"Camarão na Moranga gostoso, mais poderia vir mais quente e com menos coentro.",0.0227333333333333,0.341,0.0782666666666666,1.174,0.0730666666666666,1.096,0.0548,0.8220000000000001,-0.0098,-0.147,1.0
A comida é boa e o cardápio varia todos os dias da semana.,0.0055714285714285,0.078,0.0109285714285714,0.153,-0.0082142857142857,-0.1149999999999999,-0.0056428571428571,-0.079,-0.0252142857142857,-0.353,1.0
"Mas, se você tem problemas de pressão alta não vá!",0.20075,2.4090000000000003,-0.0421666666666666,-0.506,0.1891666666666666,2.27,0.2046666666666666,2.456,-0.0040833333333333,-0.049,0.0
"O cozinheiro parece apreciar muito o sal, que ele utiliza generosamente nos pratos e molhos de salada.",0.0813157894736842,1.545,-0.0816842105263157,-1.552,0.0923157894736842,1.754,0.0754736842105263,1.4340000000000002,0.0291052631578947,0.553,0.0
"Evite os pratos com molhos e moquecas, são sempre os mais salgados, lamentavelmente.",0.0605,0.968,-0.05725,-0.916,0.0695625,1.113,0.065625,1.05,0.0,0.0,0.0
"O lugar poderia ser mas confortável, as mesas  comunitárias são pequenas e apertadas.",0.0159375,0.255,0.0478749999999999,0.7659999999999999,0.0724375,1.159,0.049625,0.794,0.0,0.0,1.0
Não entendo porque o proprietário não expandiu na mesma galeria para trazer mais conforto para os clientes.,0.0242777777777777,0.437,0.0149444444444444,0.2689999999999999,0.0052777777777777,0.095,0.0110555555555555,0.1989999999999999,-0.0130555555555555,-0.235,0.0
As moças que atendem são eficientes e quase sempre simpáticas.,0.0453636363636363,0.499,0.0657272727272727,0.723,0.0778181818181818,0.8560000000000001,0.0556363636363636,0.612,-0.022,-0.242,1.0
Um ambiente lindo com vista incrível da cidade.,0.0403333333333333,0.363,-0.051,-0.4589999999999999,-0.02,-0.18,0.0327777777777777,0.2950000000000001,0.0,0.0,1.0
"A comida é muito boa, com ingredientes de qualidade e combinações bem contemporâneas.",0.109,1.635,-0.0526666666666666,-0.79,0.1351333333333333,2.027,0.1358,2.037,0.0330666666666666,0.496,1.0
O drink beijo de jambu é equilibrado e muito gostoso.,0.0585454545454545,0.6439999999999999,-0.1482727272727272,-1.631,0.1035454545454545,1.139,0.0867272727272727,0.954,0.0502727272727272,0.553,1.0
Só foi um pouco chato achar um Uber para subir até lá.,-0.107076923076923,-1.392,-0.0516153846153846,-0.671,-0.0947692307692307,-1.232,-0.0573076923076922,-0.7449999999999999,0.0442307692307692,0.5750000000000001,0.0
Os pratos não são baratos mas é muito compreensível pela qualidade.,0.0278333333333333,0.3340000000000001,-0.07275,-0.873,0.0415833333333333,0.499,0.0363333333333333,0.436,0.0460833333333333,0.553,1.0
Atendimento muito bom tb!,0.0,0.0,-0.1906,-0.953,0.0046,0.023,0.0282,0.141,0.1106,0.553,1.0
"Bom, durante um jantar de negócios fomos convidados ao local que realmente se diferencia dos demais da cidade.",0.0165,0.33,-0.0256,-0.512,0.0079999999999999,0.1599999999999999,0.03025,0.6050000000000001,-0.0056,-0.112,0.0
"Bastante sofisticado, com um ambiente de requinte.",0.071,0.639,-0.0241111111111111,-0.2169999999999999,-0.0166666666666666,-0.15,0.0822222222222222,0.7400000000000001,0.0,0.0,1.0
"Mas, nessa tentativa de ser tão requintado, escapam alguns detalhes que prejudicam o local.",0.035235294117647,0.599,-0.052,-0.8840000000000001,0.0031764705882352,0.0539999999999999,0.0299411764705882,0.5090000000000001,0.0097647058823529,0.166,0.0
Ou ao menos prejudicaram a primeira impressão.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A entrada, com pastas, frios e pães, ficou servida por cerca de uma hora até que os pratos principais ficassem prontos.",0.04668,1.167,-0.07072,-1.768,0.04172,1.043,0.04512,1.128,0.02836,0.709,0.0
"Por mais que possa ser uma 'tática' para que os negócios pudessem ser tratados durante esse meio tempo, isso não contribui.",4.000000000000115e-05,0.001,0.0118,0.295,-0.0084799999999999,-0.2119999999999998,-0.0053199999999999,-0.1329999999999998,0.02308,0.577,0.0
"O prato principal estava muito bom, com filé, salmão e os cortes de porcos da região.",-0.0169999999999999,-0.3229999999999999,-0.0512631578947368,-0.974,0.0151578947368421,0.288,0.0067894736842105,0.1289999999999999,0.0364736842105263,0.6930000000000001,1.0
"O atendimento também estava bom, com muitos garçons.",0.0768,0.768,-0.0953,-0.953,0.0613999999999999,0.614,0.0778,0.778,0.0,0.0,1.0
E a música ambiente bastante agradável.,0.1122857142857143,0.786,0.036,0.252,0.1795714285714285,1.257,0.1688571428571428,1.182,0.0,0.0,1.0
Comida excelente!,0.3096666666666666,0.929,0.051,0.153,0.2506666666666666,0.752,0.1976666666666666,0.593,-0.019,-0.057,1.0
Ambiente super gostoso!,0.02825,0.113,0.0,0.0,0.019,0.076,0.01575,0.063,0.0,0.0,1.0
"Self service, mas tudo fresquinho e gostoso,só chegue mais cedo pois a casa e lotada!",0.0189473684210526,0.36,0.0055263157894736,0.1049999999999999,0.0069473684210526,0.132,0.0114736842105263,0.218,-0.0042631578947368,-0.081,0.0
"Lugar TOP, comida boa, atendimento muito bom!",0.0288999999999999,0.2889999999999999,-0.071,-0.71,-0.0006,-0.006,0.029,0.29,0.0496,0.496,1.0
"Como o meu aniversário é o do meu pai são muito próximos, decidimos fazer uma única celebração, visto que não somos mais tão jovens assim.",0.0014285714285714,0.04,0.0123214285714285,0.345,-0.0086071428571428,-0.2409999999999999,-0.0035357142857142,-0.099,0.0098214285714285,0.2750000000000001,0.0
Escolhemos o CT por ser perto de casa e eu ainda não tinha provado a cozinha do Claude.,-0.0121052631578947,-0.2299999999999999,-0.0637894736842105,-1.212,0.0442105263157894,0.84,0.0176315789473684,0.3350000000000001,-0.0430526315789473,-0.818,0.0
"Pedimos o tartar, que veio ok, acompanhado de batatas mal cozidas.",0.0409285714285714,0.5730000000000001,-0.0757142857142857,-1.06,0.0629285714285714,0.881,0.0598571428571428,0.8380000000000001,0.0,0.0,0.0
A cerveja veio quente.,0.0112,0.056,0.0302,0.151,0.3942,1.971,0.2566,1.283,0.0,0.0,0.0
"Pedimos hambúrguer, não tinha... Não condiz com o nível em que o restaurante pretende se enquadrar.",0.0412631578947368,0.784,0.0504736842105263,0.959,0.0073684210526315,0.14,0.032578947368421,0.619,0.0014210526315789,0.027,0.0
Muito fraco.,-0.586,-1.758,0.0,0.0,-0.5016666666666666,-1.505,-0.5046666666666667,-1.514,-0.0583333333333333,-0.1749999999999999,0.0
Não recomendo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O restaurante é super bonito e bem descontraído, o atendimento é bem atencioso, as refeições e os lanches são super caprichados.",0.1485,3.564,0.0870833333333333,2.09,0.1835416666666667,4.405,0.1656666666666666,3.976,0.0014166666666666,0.034,1.0
"O restaurante é muito simples, mas a carne de sol oferecida é espetacular.",0.0156,0.234,-0.0154666666666666,-0.2319999999999999,0.0604,0.906,0.0456,0.684,0.0201333333333333,0.302,1.0
Os acompanhamentos são maravilhosos.,0.0378,0.189,0.0154,0.077,0.0406,0.203,0.0312,0.156,0.0,0.0,1.0
"Vale a pena conferir ..,",0.276,1.656,0.2693333333333333,1.616,0.0,0.0,0.1816666666666666,1.09,0.0,0.0,0.0
"É um dos melhores lugares no Rio de Janeiro, fica sempre a dúvida, é bar ou restaurante.",-0.0568999999999999,-1.138,-0.04865,-0.973,-0.0509999999999999,-1.0199999999999998,-0.0208999999999999,-0.4179999999999999,-0.0035499999999999,-0.071,1.0
"Indico pedir a carne assada com gnocchi a quatro queijos, vale a pena, muito bom.",0.0011111111111111,0.02,0.0542222222222222,0.976,-0.0328333333333333,-0.591,-0.0027222222222222,-0.0489999999999999,0.0307222222222222,0.553,1.0
"O melhor lugar em Aracaju para se comer frutos do mar, com certeza !",0.0430666666666666,0.646,0.0837333333333333,1.256,0.009,0.135,0.0425333333333333,0.638,-0.0082666666666666,-0.124,0.0
Todos os pratos são muito bem elaborados e saborosos com um toque de requinte !,0.0568666666666666,0.8530000000000001,0.0692,1.0380000000000005,0.0226,0.3390000000000001,0.0765333333333333,1.148,0.0248666666666666,0.373,1.0
Fui com a minha familia nesse excelente restaurante.,0.0784444444444444,0.706,0.0,0.0,0.0954444444444444,0.859,0.058,0.522,0.0,0.0,1.0
Ótimo ambiente e atendimento.,0.1536,0.768,-0.1906,-0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
"Pedimos 3 carnes, o gran chorizo, o bife pampeano e o ojo del bife ancho!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Como acompanhamento pedimos o arroz biro biro.,-0.093125,-0.745,-0.001875,-0.015,-0.1085,-0.868,-0.092,-0.736,0.076125,0.609,0.0
O grande sucesso foi o gran chorizo!,0.200375,1.603,-0.235875,-1.887,0.21875,1.75,0.2183749999999999,1.747,0.0,0.0,1.0
Excelente!,0.353,0.706,0.0,0.0,0.3905,0.781,0.248,0.496,0.0,0.0,0.0
Foi tudo muito gostoso!,-0.0816,-0.408,0.0348,0.174,-0.0917999999999999,-0.4589999999999999,-0.0884,-0.442,0.0944,0.472,1.0
Com certeza retornaremos!,0.0,0.0,0.19825,0.793,0.0,0.0,0.066,0.264,0.0,0.0,0.0
"Gostei muito do lugar, principalmente pelas sombras das árvores que amenizam o clima quente de porto velho.",0.0213157894736842,0.4050000000000001,-0.0289999999999999,-0.5509999999999999,0.0934210526315789,1.775,0.0747894736842105,1.421,0.0327368421052631,0.6220000000000001,1.0
Cerveja bem gelada,-0.0493333333333333,-0.148,0.0773333333333333,0.2319999999999999,0.618,1.854,0.2779999999999999,0.834,-0.311,-0.933,1.0
"Bons sanduíches mas nada diferentes do trivial, nas ultimas visitas achei a maionese da casa muito oleosa e sem tempero.",-0.2011818181818181,-4.425999999999999,-0.0028181818181818,-0.062,-0.1426818181818182,-3.139,-0.1654090909090909,-3.639,0.032590909090909,0.7170000000000001,1.0
Restaurante muito bom.,-0.192,-0.768,0.0,0.0,-0.12825,-0.513,-0.15275,-0.611,0.13825,0.553,1.0
"Ambiente aberto e bem arborizado, sendo muito agradável.",-0.0769,-0.7690000000000001,0.0354,0.354,-0.0719999999999999,-0.7199999999999999,-0.0653,-0.6529999999999999,0.2075,2.075,1.0
"Comida de qualidade muito boa, drinks bacanas.",0.0983333333333333,0.885,-0.1966666666666666,-1.77,0.123,1.107,0.1282222222222222,1.154,0.0551111111111111,0.496,1.0
"Preço elevado, mas vale a pena visitar e desfrutar da vista.",0.1219230769230769,1.585,0.0366923076923076,0.477,0.0553076923076923,0.719,0.101,1.3130000000000002,0.0,0.0,1.0
"adoro os petiscos do bar do Alves,  mais os garçons são ruins,  o pedido demora muito.",-0.0275714285714285,-0.579,0.0036666666666666,0.077,-0.0184761904761904,-0.3879999999999999,-0.0229047619047619,-0.481,0.0263333333333333,0.553,1.0
"a comida é  saborosa,  o pastel tem uma massa muito boa,  tudo tem boa qualidade.",0.1095238095238095,2.3,-0.0929047619047619,-1.951,0.085047619047619,1.786,0.0948571428571428,1.992,0.0209523809523809,0.44,1.0
é  fácil para estacionar e o restaurante é  bem ventilado.,0.0576923076923076,0.75,0.0753846153846153,0.98,0.0767692307692307,0.998,0.0699230769230769,0.909,0.0,0.0,1.0
o banheiro é  limpo e as cadeiras são confortáveis.,0.0171818181818181,0.189,0.007,0.077,0.0184545454545454,0.203,0.0141818181818181,0.156,0.0,0.0,1.0
"Apesar de gostoso, bom ambiente e funcionários educados, não vale o preço que cobra!",0.045,0.765,-0.0411176470588235,-0.699,0.0538823529411764,0.916,0.0574117647058823,0.976,0.0,0.0,1.0
Um prato sai por volta de 140 reais e não vem bem servido!,0.0343571428571428,0.4810000000000001,0.0005,0.007,0.055,0.77,0.0747142857142857,1.046,0.0047142857142857,0.066,0.0
"Lugar lotado , fila de espera, mas anda rápido.",0.1093636363636363,1.2029999999999998,-0.0802727272727272,-0.883,0.1491818181818182,1.641,0.1183636363636363,1.302,0.0,0.0,1.0
"Bom atendimento, cardápio gigantesco.",0.128,0.768,-0.1588333333333333,-0.953,0.1023333333333333,0.614,0.1296666666666666,0.778,0.0,0.0,1.0
"Comi um prato de peixe, era gostoso, nada excepcional.",-0.0357499999999999,-0.4289999999999998,-0.0812499999999999,-0.975,-0.05575,-0.669,-0.0295833333333333,-0.3549999999999999,0.0652499999999999,0.7829999999999999,1.0
"Eu particularmente prefiro locais menores e mais personalizados,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
É um restaurante que mantêm o padrão da rede.,-0.0498999999999999,-0.4989999999999999,0.0257,0.257,-0.0886,-0.886,-0.0422999999999999,-0.4229999999999999,-0.0001,-0.001,0.0
"Temos a vantagem de evitar surpresas e a mesma desvantagem.. Não encontraremos um sabor ""especial""",0.0624444444444444,1.124,0.0635,1.143,0.0008888888888888,0.0159999999999999,0.0636666666666666,1.146,0.0345555555555555,0.622,0.0
"A comida é simples e boa, o preço é bom.",0.046,0.552,0.08125,0.975,0.0436666666666666,0.524,0.0484166666666666,0.581,-0.0256666666666666,-0.308,1.0
