sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
"Não é atoa que José Saramago é premio nobel de literatura , uma obra incrivel que vai de terna a a chocante , de bonita a a fetida , em questão de linhas . ",0.0802058823529411,2.727,-0.1390882352941176,-4.728999999999999,0.1061764705882352,3.61,0.1075588235294117,3.657000000000001,-0.0094411764705882,-0.321,1.0
"A obra exibe com perfeição o retrato social que provavelmente nunca se apagará de a sociedade capitalista - a desigualdade , o ódio e o desprezo entre as camadas sociais . ",-0.0565483870967741,-1.753,-0.0325806451612903,-1.01,-0.0145483870967741,-0.4509999999999998,-0.0354193548387096,-1.098,0.0153548387096774,0.476,1.0
esse livro é bem interessante ... para garotas que gostam de aventuras é muito legal ... eu adorei ... ,0.1042105263157894,1.98,5.263157894736847e-05,0.001,0.0913157894736842,1.735,0.1216315789473684,2.311,0.0291052631578947,0.553,1.0
Simplesmente não conseguia parar de ler . ,0.0738571428571428,0.517,-0.1389999999999999,-0.973,0.12,0.84,0.111,0.777,0.0,0.0,1.0
"Mas eu gostei , o livro em si é muito bom ! ",-0.064,-0.768,0.0,0.0,-0.0492499999999999,-0.591,-0.0530833333333333,-0.637,0.0460833333333333,0.553,1.0
"Talvez , porque transformar uma lenda vampiresca em um Edward que pode sair a a luz de o dia e brilha quando está em o sol meio que perde um pouco a reputação com mim . ",0.0442777777777777,1.594,0.0101388888888888,0.365,0.0334722222222222,1.205,0.0540833333333333,1.947,-0.0138888888888888,-0.5,1.0
"A semelhança com o tratamento dado a os leprosos séculos atrás e a negativa de Saramago em citar nomes e locais contribuem para o sentimento de que o ser humano pouco evoluiu em alguns aspectos de sua existência , mas servem para que a trama se mostre ainda mais envolvente . ",0.0159607843137254,0.8140000000000002,-0.0597058823529411,-3.0449999999999995,0.0585098039215686,2.9839999999999995,0.0430196078431372,2.194,-0.0184705882352941,-0.942,1.0
"São sentimentos humanos contraditórios , uma hora amando , em a seguinte odiando ; roubando e cometendo crimes , e em o momento seguinte sendo ético ... Jorge Amado consegue amalgamar em personagens tão reais , um mundo de um turbilhão de passagens de vida , passagens comuns , mas de uma grandeza e de uma profundidade assombrosa . ",0.0196610169491525,1.1599999999999997,-0.0728135593220338,-4.295999999999999,0.0574915254237288,3.392,0.049457627118644,2.918,-0.0185593220338983,-1.095,1.0
"Apesar de ele ser um adolescente clássico , me envolvi muito durante a leitura , justamente por não ser nada forçada , os comentários de ele são engraçados e me senti conversando com um grande amigo . ",-0.0051351351351351,-0.1899999999999998,-0.0946756756756756,-3.503,0.007054054054054,0.261,0.0237837837837837,0.8800000000000002,0.0414594594594594,1.534,1.0
Um de os melhores que já li em a minha vida ! ,0.0544166666666666,0.653,-0.0009166666666666,-0.011,0.0702499999999999,0.843,0.0953333333333333,1.144,0.0,0.0,1.0
Não é possível descrever porque só lendo podemos perceber todos sentidos e as emoções que o livro traz . ,0.0186315789473684,0.354,0.0157368421052631,0.299,-0.0065263157894736,-0.124,0.0024736842105263,0.0469999999999999,-0.0204736842105263,-0.389,1.0
"É engraçado , dinâmico e relata coisas que , de certa forma , todo mundo que já passou de os 20 , viveu . ",0.1003333333333333,2.408,-0.0653333333333333,-1.568,0.1132916666666666,2.719,0.0994166666666666,2.386,-0.0122916666666666,-0.295,1.0
"Apaixonante , mas a história não é de as melhores apesar de ser uma de as minha histórias favoritas . ",0.0817499999999999,1.6349999999999998,-0.14575,-2.915,0.126,2.52,0.1214,2.428,0.0,0.0,1.0
"Porém , não aquela maravilha , aquela perfeição que todos falam ... Talvez por eu estar acostumada a ler , Crepúsculo é fraco . ",-0.0803333333333333,-1.928,0.0,0.0,-0.0747916666666666,-1.795,-0.073375,-1.761,-0.0144583333333333,-0.347,1.0
"Conta a historia de cada uma de seus momentos marcantes de tim tim por tim fala de os conflitos de uma amizade , de a tristeza quando acontece algo com alguma amiga ... Esse livro e muito legal fala de todo que uma amiga e ou pode ser ... ",0.1076122448979591,5.273,-0.1331632653061224,-6.525,0.131,6.419,0.1396326530612245,6.842,0.0058979591836734,0.289,1.0
"Realmente não vou perder meu tempo agora , lotado de coisas pra estudar , com esse livro . ",0.0729444444444444,1.3130000000000002,-0.0733333333333333,-1.3199999999999998,0.0408333333333333,0.7349999999999999,0.0832777777777777,1.499,0.0557222222222222,1.003,1.0
Totalmente fã de Holden . ,0.292,1.46,-0.3464,-1.732,0.1679999999999999,0.84,0.2688,1.344,0.0,0.0,1.0
Eu recomendo a leitura . ,0.1042,0.521,-0.1447999999999999,-0.724,0.1143999999999999,0.572,0.1212,0.606,0.0,0.0,1.0
"Com uma linguagem simples , Orwell constrói um mundo próprio com elementos de o tempo em que viveu e de o que , de certa forma , previa como consequências de esse tempo . ",0.0548529411764706,1.865,-0.0935588235294117,-3.181,0.0978235294117647,3.326,0.0930294117647058,3.1630000000000003,-0.0084411764705882,-0.287,1.0
"recomento pra todos , pq todo mundo tem um pouco de Holden( personagem principal de o livro ) . ",0.09045,1.809,-0.1298,-2.596,0.1059999999999999,2.12,0.1058,2.116,-0.009,-0.18,1.0
"Acho que o que mais gostei em esse livro foi a honestidade bem crua mesmo , e meio ingênua até . ",0.0736190476190476,1.5460000000000005,-0.020095238095238,-0.422,0.0868095238095238,1.823,0.0994285714285714,2.088,-0.0089047619047619,-0.187,1.0
Malu ja com 22 anos relembra de suas aventuras enquanto ela tava em o colegial como quando ela tinha 15 anos e foi para floripa com sua turma e ela tinha medo de mar e de ondas e suas amigas a colocaram em umas aulas de surf onde ela levou cada tombo ... tambem teve a vez q ela com 18 anos foi para a autoescola para descobrir o q rolou la e outras aventuras de malu leia o livro . ,0.0252345679012345,2.0440000000000005,-0.0565679012345679,-4.582,0.0582839506172839,4.721,0.0461975308641975,3.742,-0.0208395061728395,-1.688,1.0
"E o começo é ótimo , acho que isso fez eu esperar ainda mais de o livro , Orwell ambientalizou o mundo antes de conta a história . ",0.0404285714285714,1.132,-0.0404285714285714,-1.132,0.06,1.68,0.0566071428571428,1.585,-0.0292142857142857,-0.818,1.0
"Não estou dizendo que é ruim , mas ele é sem graça , sem nada que prenda a atenção . ",-0.11105,-2.221,0.0,0.0,-0.11955,-2.391,-0.1127,-2.254,0.10745,2.149,1.0
não consegui nem dormir direito ... só descansei depois qe terminei de lê - lo ,0.1381333333333333,2.072,-0.1123333333333333,-1.685,0.1387333333333333,2.081,0.1297333333333333,1.946,0.0,0.0,1.0
"Crepúsculo , o livro perfeito de a minha vida . ",0.1362,1.362,-0.0011,-0.011,0.175,1.75,0.1667,1.667,-0.0045,-0.045,1.0
"li rapidinho , facil , interessante , dei algumas gargalhadas e somente uma lagrima ... "" E então o leão se apaixona por o cordeiro "" . ",0.0288518518518518,0.779,-0.0047777777777777,-0.129,-0.0045925925925925,-0.124,0.0156296296296296,0.4219999999999999,0.0335925925925925,0.907,1.0
A meu ver indispensável a qualquer leitor que se preze . ,0.0173636363636363,0.191,0.0116363636363636,0.128,-0.0039090909090909,-0.043,0.0048181818181818,0.053,-0.0106363636363636,-0.117,1.0
"O grande diferencial de o livro , em o entanto , são as diversas camadas de leitura que ele proporciona . ",0.1011428571428571,2.124,-0.1676190476190476,-3.52,0.1156190476190476,2.428,0.1186190476190476,2.491,0.036,0.756,1.0
"De todos os livros de a saga esse foi o que eu realmente fiquei presa em a magia de ele , é difícil alguém ler e não gostar . ",0.1276896551724138,3.703,-0.0245862068965517,-0.7129999999999996,0.1013793103448275,2.9399999999999995,0.1295862068965517,3.758,-0.0171724137931034,-0.498,1.0
"É um lindo romance , uma grande ficção , uma grande aventura , uma grande literatura juvenil , enfim ... É pra todos os gostos ! ",0.1433846153846154,3.728,-0.1625769230769231,-4.227,0.0782692307692307,2.0350000000000006,0.1344615384615384,3.496,-0.0069230769230769,-0.18,1.0
"O livro tem uma ótima linguagem e aborda temas que nos levam a uma reflexão , sobre o nosso comportamento em uma sociedade cada vez mais hipócrita em que a ética e os bons costumes estão cada vez mais sendo esquecidos . ",0.020547619047619,0.863,-0.0373809523809523,-1.57,0.0449523809523809,1.888,0.0226904761904761,0.953,-0.0038095238095238,-0.16,1.0
Mas o livro em o geral é muito interessante . ,-0.0169,-0.169,-0.0912,-0.912,-0.0025,-0.025,0.0054999999999999,0.0549999999999999,0.0553,0.553,1.0
A distopia descrita por Orwell é a o mesmo tempo assustadora e absurdamente compreensivel . ,-0.0342666666666666,-0.514,0.0080666666666666,0.121,0.0090666666666666,0.136,-0.0254666666666666,-0.3819999999999999,-0.0599333333333333,-0.899,1.0
O legado de a obra incide em a majestosa visão humana que nos é transferida . ,0.045125,0.722,-0.045375,-0.726,0.04425,0.708,0.051,0.8160000000000001,-0.0125625,-0.201,1.0
"pois a o mesmo tempo que o livro pode ser obsceno , é também realista , pois se passa entre jovens pobres que poucos são alfabetizados e tem que usar suas artimanhas para conseguir comida e enganar famílias( como por exemplo conseguir comida jogando em a cara que são órfãos ) . ",0.0124339622641509,0.659,-0.0084528301886792,-0.448,0.0035094339622641,0.1859999999999999,0.0073584905660377,0.39,0.0269811320754716,1.43,1.0
Recomendo a todos que leiam o livro . ,-0.018125,-0.145,0.0,0.0,-0.01075,-0.086,-0.017125,-0.137,-0.0225,-0.18,1.0
"O livro traz uma grande reflexão sobre as motivações de a guerra , sobre as formas de o governo impor controle a a população e sobre como a mente humana pode ser influenciável por a mídia . ",0.0287567567567567,1.064,-0.0738378378378378,-2.732,0.0651891891891891,2.4119999999999995,0.0509189189189189,1.884,-0.0282432432432432,-1.045,1.0
Decepcionei - me a cada volume . ,0.1195714285714285,0.837,0.1332857142857142,0.933,0.0,0.0,0.0842857142857142,0.59,0.0,0.0,1.0
"Em o começo , demora para engrenar , mas depois de as primeiras páginas , a leitura flui gostosa . ",0.04845,0.969,-0.0853,-1.706,0.0706,1.412,0.0666,1.332,-0.00465,-0.093,1.0
Para um livro tão famoso eu esperava qualidade muito superior . ,0.1034545454545454,1.138,0.0419999999999999,0.4619999999999999,-0.063090909090909,-0.694,0.0683636363636363,0.752,0.0502727272727272,0.553,1.0
"muito bom , Jorge Amado estava inspirado a o escrever a história de esse meninos de rua , crítico em a medida certa e bem interessante ... ",0.0476666666666666,1.287,-0.0543333333333333,-1.467,0.0295185185185185,0.7969999999999999,0.0527777777777777,1.4249999999999998,0.0762592592592592,2.059,1.0
"Apesar de muitas vezes ser uma leitura dificil , por causa de o tipo de linguagem usado , de os poucos paragrafos , de as falas sem travessões , apenas separadas por virgulas ou ponto final . ",0.099027027027027,3.6640000000000006,-0.1488648648648648,-5.507999999999999,0.130081081081081,4.812999999999999,0.1227027027027026,4.539999999999999,0.0133513513513513,0.494,1.0
"o começo de o livro é um pouco enjoativo , mas depois de algumas páginas o livro começa a prender o leitor de uma forma impressionante . ",0.0725185185185185,1.958,-0.071037037037037,-1.918,0.0894444444444444,2.415,0.0995555555555555,2.688,-0.0085555555555555,-0.231,1.0
"Mas o mais bonito de a obra é a fé que Saramago deposita em a humanidade , em a mulher de o médico que sofre por poder ver , e em o final de o livro . ",0.0789189189189189,2.9199999999999995,-0.0426486486486486,-1.5779999999999998,0.0631081081081081,2.335,0.0804594594594594,2.9770000000000003,-0.014054054054054,-0.52,1.0
"De os vários capítulos que compõem o romance , alguns são particularmente significativos . ",-0.0548571428571428,-0.768,-0.0483571428571428,-0.677,-0.028,-0.3920000000000002,-0.0262142857142857,-0.3669999999999999,0.0863571428571428,1.209,1.0
Os capitulos são de uma beleza incomum . ,0.24975,1.998,-0.0949999999999999,-0.7599999999999999,0.253625,2.029,0.268,2.144,0.0,0.0,1.0
"Mas para falar a verdade não achei chato , não . ",-0.0429090909090909,-0.472,0.0188181818181818,0.207,-0.0201818181818181,-0.2219999999999999,-0.0371818181818181,-0.409,0.0531818181818181,0.5850000000000001,1.0
"Bom livro , mas vou precisar reler para assimilar tudo . ",0.0224545454545454,0.247,0.0158181818181818,0.174,0.005090909090909,0.056,0.012,0.132,-0.0073636363636363,-0.081,1.0
É o melhor livro q já li ! ,0.054,0.432,0.028125,0.225,0.016875,0.135,0.027875,0.223,-0.0155,-0.124,1.0
Um livro a ser lido por todos . ,-0.10675,-0.854,-0.012625,-0.101,-0.1345,-1.076,-0.0836249999999999,-0.6689999999999999,-0.0225,-0.18,1.0
"Leia "" Crepúsculo "" e conheça mais um pouco sobre os mais profundos instintos humanos , aqueles que nos impulsionam e nos revolucionam e nós nem percebemos . ",-0.0253214285714285,-0.709,0.0292499999999999,0.819,-0.0074999999999999,-0.2099999999999999,-0.0017142857142857,-0.0479999999999999,-0.0016071428571428,-0.045,1.0
Todos os personagens são diferentes e únicos . ,0.015125,0.121,0.019875,0.159,0.00875,0.07,0.0069999999999999,0.0559999999999999,-0.0225,-0.18,1.0
"Em a minha opinião crepúsculo é um de os piores livro de a saga , mas o filme é o melhor ... Falando a verdade , não acho a saga crepúsculo tão boa assim , prefiro as crônicas de Nárnia ... Em a minha opinião o que deixa a saga crepúsculo tão emocionate é a personalidade de os vampiros que Stephenie Meyer criou , todo mundo já estava acostumado em ver em os filmes que os vampiros eram criaturas grotescas que matavam pessoas em busca de sangue , e a autora de crepúsculo tornou a idéia de vampiros diferente ... Mas fora isso a saga crepúsculo não tem nada de tão espetacular ... É um romance normal como qualquer outro que vejo ... Não tão normal , em a verdade , ( Por quê não é todo dai que você vê uma garota se apaixonando enlouquecidamenten por um vampiro ) , mas normal em certos padrões ... Eu gosto muito de a Bella ( Isabella Swan ) , ela tem um jeito legal de ser , em a minha opinião ela é uma garota com personalidade forte ... De a família Cullen , quem mais me agrada é a Rosalie , ela também é uma garota de personalidade forte ... Em o filme quem eu mais gosto é a Alice , ela é muito melhor que a Rosalie ... Stephenie Meyer é uma ótima escritora , mas , o melhor livro que ela escreveu foi eclipse ... Em a minha opinião o livro crepúsculo poderia ser bem melhor se tivesse seguido o roteiro de o filme , a adaptação de o livro crepúsculo para o cinema foi muito bem feita , eles deram mais emoção a história , em o livro a história é um pouco sem graça , mas dá pra ler ... Emfim , mesmo não amando freneticamente a saga crepúsculo , e mesmo achando que esta saga não mereçe toda a fama que tem , eu tenho que dizer . ",0.0519699699699699,17.306000000000008,-0.0079819819819819,-2.657999999999998,0.0516216216216216,17.190000000000005,0.0578648648648648,19.269,0.0085795795795795,2.857,1.0
"Além de isso , o texto é repleto de "" sacadas "" interessantes e inteligentes . ",0.0711875,1.139,-0.1169999999999999,-1.872,0.105,1.68,0.0998125,1.597,0.0031875,0.051,1.0
Um livro forte e sensivel a o mesmo tempo . ,-0.0192,-0.1919999999999999,0.0332999999999999,0.3329999999999999,-0.0722,-0.722,-0.0185999999999999,-0.1859999999999999,0.0013999999999999,0.0139999999999999,1.0
O bom de esse livro é que você identifica sua própria mãe em o meio de essas histórias malucas e cheias de exagero materno . ,0.06868,1.717,-0.1112399999999999,-2.781,0.10192,2.548,0.09616,2.404,-0.00456,-0.114,1.0
"Esse livro possui um grande significado para mim , pois me iniciei em o universo de Saramago com a leitura de "" Ensaio sobre a Cegueira "" . ",0.0563928571428571,1.5789999999999995,-0.1288928571428571,-3.609,0.0793214285714285,2.221,0.0789642857142857,2.2110000000000003,0.0278928571428571,0.781,1.0
"Galera , esse livro é maravilhoso ! ",0.0521428571428571,0.365,-0.0942857142857142,-0.66,0.0065714285714285,0.046,0.051,0.357,0.0,0.0,1.0
Crepúsculo é um livro vicioso . ,-0.1341666666666666,-0.8049999999999999,0.0,0.0,-0.2053333333333333,-1.232,-0.1225,-0.735,-0.0278333333333333,-0.1669999999999999,1.0
Não lerei as continuações de esta saga . ,0.088375,0.7070000000000001,-0.09425,-0.754,0.1095,0.876,0.115625,0.925,0.0,0.0,1.0
"A leitura é pesada e , a o mesmo tempo , instingante . ",0.0612307692307692,0.7959999999999999,-0.0463846153846153,-0.603,0.0544615384615384,0.708,0.0608461538461538,0.791,0.001076923076923,0.0139999999999999,1.0
"Os métodos de controle de o sistema são extremamente engenhosos , envolvendo não só o controle de os corpos , mas também de as mentes . ",0.1041923076923077,2.709,-0.1271153846153846,-3.305,0.1331153846153846,3.461,0.1335,3.471,-0.0091538461538461,-0.238,1.0
"Em sua primeira missão ela se encontra com Jeff Stevens , nosso mocinho , cheio de charme essa é a melhor definição para esse personagem fascinante ... Restante de a resenhano blog : http://llucyinthesky.com/ ? ",0.0873428571428571,3.057,-0.0285428571428571,-0.999,0.0970285714285714,3.396,0.0878571428571428,3.075,-0.0035428571428571,-0.124,1.0
Só posso dizer : quero ler de novo ! ,0.081,0.729,-0.0891111111111111,-0.8019999999999999,0.0985555555555555,0.887,0.0983333333333333,0.885,-0.0118888888888888,-0.107,1.0
"Assim , Crepusculo te prende atenta ate as ultimas palavras . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"A personagem que mais gostei foi Phoebe , pois ela realmente demonstrou algum sentimento bom e não fica odiando e achando hipócritas todas as pessoas que ve . ",0.0536428571428571,1.502,-0.0217142857142857,-0.608,0.0543571428571428,1.5219999999999998,0.04325,1.211,0.0,0.0,1.0
"Toda a caricatura social escrita por Orwell é para mim algo com que posso verdadeiramente me identificar e também , um verdadeiro espelho de a realidade . ",0.0092222222222222,0.2490000000000001,-0.0244444444444444,-0.6599999999999999,0.0093703703703703,0.2529999999999999,0.0096296296296296,0.26,0.0181111111111111,0.4889999999999999,1.0
Uma história cativante que passa por as mais diversas situações . ,0.0361818181818181,0.3979999999999999,-0.0645454545454545,-0.71,0.01,0.1100000000000001,0.0203636363636363,0.2240000000000001,0.0687272727272727,0.756,1.0
"O final de este livro é extremamente compensador , é o que trará sentido a todo o restante de o livro . ",0.0999545454545454,2.199,-0.035590909090909,-0.7829999999999999,0.0742727272727272,1.634,0.1034090909090909,2.2750000000000004,-0.0054090909090909,-0.119,1.0
"Esse Livro é Maravilhoso , é uma simplicidade e uma história que te encanta , Pedro bala e seus capitães nos transporta para cada viela de salvado e faz todos ficarmos apaixonados por Dora . ",0.0525714285714285,1.84,-0.0683428571428571,-2.392,0.0449142857142857,1.5719999999999998,0.0572857142857142,2.005,-0.0051428571428571,-0.18,1.0
"o_O Depois de esse final completamente não apoteótico , o livro tem ainda mais umas 30 tediosas páginas finais ... onde os dois voltam a declarar seu amor e a dizer que , mesmo sendo perigoso , eles ficarão juntos para todo o sempre ! ",0.0653777777777777,2.942,-0.0368888888888888,-1.66,0.0818444444444444,3.683,0.0740666666666666,3.3329999999999997,-0.0275333333333333,-1.239,1.0
"Apesar de muita gente não gostar de esse livro , eu achei ele fascinante ! ",0.0934,1.401,-0.1018,-1.527,0.1433333333333333,2.15,0.1244666666666666,1.867,-0.0212,-0.318,1.0
"Muitos falam que não gostam de o livro por se tratar de uma moda passageira de vampiros com o ator X fazendo o papel de edward e a atriz Y fazendo a bella , porem é um livro que te leva para outro mundo como qualquer outro tão bom quanto . ",0.0509607843137254,2.599,-0.0409999999999999,-2.0909999999999997,0.0288039215686274,1.469,0.0585686274509804,2.987,0.0180392156862745,0.92,1.0
"A o contrário de esses livros "" lançamento "" , Capitães da Areia é sensível , emocionante e não é óbvio . ",0.0051363636363636,0.1129999999999999,-0.0073636363636363,-0.1619999999999999,0.0204090909090909,0.4489999999999999,0.0092272727272727,0.203,-0.0233181818181818,-0.513,1.0
"Para os admiradores de ficção científica , os recursos criados por Orwell podem parecer pouco convincentes , mas lembrem - se que esse livro foi escrito em os anos 40 de o século passado , me fazendo crer que , a tecnologia imaginada por ele convencia , e muito . ",0.01838,0.9190000000000004,-0.00832,-0.416,0.03512,1.756,0.03428,1.714,0.00184,0.092,1.0
Sua importância está em usar a desgraça de centenas de seres humanos para expor questões que ultrapassam a simples narrativa ficcional . ,0.0256818181818181,0.5650000000000001,-0.0546818181818181,-1.2029999999999998,0.1060454545454545,2.333,0.0661363636363636,1.455,0.0327727272727272,0.721,1.0
Enfim um livro muito bom que encontrei e desejo fazer a coleção de a série que divulgarei pra todos pra se divertirem e rir muito . ,-0.0379999999999999,-0.988,-0.0647307692307692,-1.6829999999999998,0.0101153846153846,0.2630000000000001,0.0012692307692307,0.0330000000000001,0.0356153846153846,0.9260000000000002,1.0
Achei que a Bella e o Edward não tem carisma algum . ,0.13975,1.677,0.01225,0.147,0.0584999999999999,0.702,0.10625,1.275,0.0,0.0,1.0
"Este livro faz parte de o triunvirato particular de obras fundamentais a a minha personalidade , junto com "" Ulisses "" ( James Joyce ) e "" Musashi "" ( Eiji Yoshikawa ) . ",0.0660588235294117,2.246,-0.0294705882352941,-1.0019999999999998,0.0785882352941176,2.672,0.0751764705882352,2.556,-0.0045588235294117,-0.155,1.0
Gostei bastante de o livro . ,0.0861666666666666,0.517,-0.1621666666666666,-0.973,0.1399999999999999,0.84,0.1295,0.777,0.0,0.0,1.0
Mas cada página de o livro é um convite a a imaginação e a a reflexão . ,-0.0099411764705882,-0.1689999999999999,-0.0417058823529411,-0.709,-0.0102941176470588,-0.175,-0.0015882352941176,-0.027,-0.0484705882352941,-0.8240000000000001,1.0
"Além de isso , em uma passagem brilhante de o livro , um de os capitães , Pirulito , o mais religioso de eles , encerra um dilema diante de uma imagem de o menino Jesus em uma loja . ",0.1053499999999999,4.214,-0.132425,-5.297,0.1004999999999999,4.02,0.126625,5.065,0.01115,0.446,1.0
"A o mesmo tempo que Edward cativa Bella , ele cativa você . ",0.0211538461538461,0.275,0.0093076923076923,0.121,0.0104615384615384,0.136,0.0142307692307692,0.185,0.001076923076923,0.0139999999999999,1.0
este livro ele é muito enteresante legau eu gostei de ele muito interesante .... . ,-0.0679333333333333,-1.019,-0.0648666666666666,-0.973,-0.0227999999999999,-0.3419999999999999,-0.0331333333333333,-0.497,0.0737333333333333,1.106,1.0
"Livro que em muiitas partes tiive que parar para respirar , para tomar um pouco de fôlego .. kkk Gostei Bastante , a Tracy e o Jeff formam um casal perfeito e idênticos =p Suas trapaças se tornam um vício e em o final , fica uma pergunta em o final : Eles realmente conseguiram parar ? ",-0.0357758620689655,-2.075,0.0047068965517241,0.2730000000000001,-0.0600862068965517,-3.4849999999999994,-0.0261724137931034,-1.5180000000000002,0.0100689655172413,0.5840000000000001,1.0
"Me decepcionei com o romance que em o começo parece ser inútil pro desenrolar de a história , mas em o final fui percebendo ... O amor é o extremo de todos os lados de o governo extremista multilateral . ",0.0182999999999999,0.7319999999999999,-0.04615,-1.846,0.06275,2.51,0.0553,2.212,0.026275,1.0510000000000002,1.0
O diferencial de esse livro é que nossos sentimentos por os personagens principais mudam a cada página lida . ,0.032,0.608,-0.0454736842105263,-0.864,0.0439473684210526,0.835,0.0420526315789473,0.799,0.0013684210526315,0.026,1.0
"Apesar de muito suspense , emoção , drama ... este livro tem uma bela mensagem . ",0.0436875,0.6990000000000001,-0.05025,-0.804,0.1103125,1.765,0.0894374999999999,1.4309999999999998,0.03075,0.492,1.0
Até hoje não compreendo porque esse livro é considerado um clássico de a literatura . ,0.0810666666666666,1.2160000000000002,-0.1737333333333333,-2.606,0.0908,1.362,0.1249333333333333,1.874,0.0,0.0,1.0
"Esta história nos envolve tanto , que chega momentos que nos dá vontade de entrar em o livro e ajudar a quem necessita . ",0.0327499999999999,0.7859999999999999,-0.0066666666666666,-0.16,0.0678333333333333,1.628,0.0482916666666666,1.159,0.0300833333333333,0.722,1.0
Livro fantástico indico a leitura para todos ! ,0.047,0.376,0.017,0.136,0.1707499999999999,1.366,0.131125,1.049,-0.0225,-0.18,1.0
"Sua prosa fácil e direta ( influência de sua experiência jornalística ? ) elegem "" Capitães de a Areia "" como uma de as principais referências literárias adotadas por as escolas de todo o Brasil . ",0.0960555555555555,3.458,-0.0762777777777777,-2.746,0.145611111111111,5.241999999999999,0.1247222222222222,4.49,-0.0074722222222222,-0.269,1.0
Faz com que leitor fique preso a a narrativa . ,-0.0763,-0.763,0.0085,0.085,0.01,0.1,-0.0461,-0.4610000000000001,-0.0805,-0.805,1.0
Quando comecei a ler esse livro simplesmente me apaixonei . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Comecei a leitura com um grande preconceito de a história , mas com o desenrrolar de o livros as palavras e a história de Jorge Amda conseguiu me cativar de um jeito que eu não esperava . ",0.0372432432432432,1.378,-0.1441351351351351,-5.333,0.0743513513513513,2.7509999999999994,0.0814054054054054,3.0120000000000005,0.023081081081081,0.854,1.0
"Mas apesar de toda a angústia , de toda a aflição , é impossível tirar os olhos sobre o livro . ",0.0592380952380952,1.2439999999999998,-0.1269047619047619,-2.665,0.0711428571428571,1.4939999999999998,0.0539047619047619,1.132,-0.0343809523809523,-0.722,1.0
"Segundo , a metade final de o livro é incrível , simplesmente maravilhoso ! ",0.0885714285714285,1.24,-0.0875714285714285,-1.226,0.0614285714285714,0.86,0.0917142857142857,1.284,-0.0118571428571428,-0.1659999999999999,1.0
"Talvez tenha sido por que eu não li a sinopse de o livro , mas a estoria foi um choque pra mim . ",-0.0083478260869565,-0.1919999999999999,-0.0423043478260869,-0.973,-0.0065217391304347,-0.15,0.0091739130434782,0.211,0.0,0.0,1.0
"Porém , o livro é a descrição de os pensamentos e "" aventuras "" , em Nova Iorque , de um adolescente fútil e fracassado , cujo conteúdo de o livro nada acrescenta a o leitor . ",-0.0133243243243243,-0.4929999999999999,-0.0745675675675675,-2.759,0.0304594594594594,1.127,0.0165135135135135,0.6110000000000003,0.0509459459459459,1.885,1.0
"Os personagens são carismáticos , humanos , enfim reais ... e com suas qualidades e defeitos , erros e acertos são o ponto forte de a trama . ",0.0428928571428571,1.201,-0.0216785714285714,-0.607,0.0507857142857142,1.4220000000000002,0.0467857142857142,1.31,0.0010357142857142,0.029,1.0
"Este livro não é ruim , como muitos pensam . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Difícil de ler , difícil de esquecer . ",0.26875,2.15,-0.0404999999999999,-0.3239999999999998,0.130875,1.047,0.2475,1.98,0.103625,0.829,1.0
A perfeição defeituosa de os personagens é o que compõe a obra . ,-0.0212307692307692,-0.276,-0.0748461538461538,-0.973,0.0098461538461538,0.128,0.0056153846153846,0.073,0.0466153846153846,0.606,1.0
Um romance lindo que despertou meus sonhos mais românticos . ,-0.0289999999999999,-0.2899999999999999,0.0339999999999999,0.3399999999999999,-0.0863,-0.863,-0.0270999999999999,-0.2709999999999999,0.0,0.0,1.0
rsrs Ler Ensaio sobre a Cegueira é obrigação de todo ser humano . ,-0.0398461538461538,-0.5180000000000001,-0.0835384615384615,-1.086,0.0005384615384615,0.007,-0.0052307692307692,-0.0679999999999999,0.060076923076923,0.781,1.0
Até que me arrancou algumas risadaa . ,0.0798571428571428,0.559,-0.1291428571428571,-0.904,0.127,0.889,0.112,0.784,0.0,0.0,1.0
Recomendadissiiimoooo para leitura ! ,0.13025,0.521,-0.181,-0.724,0.143,0.572,0.1515,0.606,0.0,0.0,1.0
"Me arrependo de ter perdido meu tempo lendo o livro e assistindo o filmes , que foi pior ainda . ",-0.0457999999999999,-0.916,-0.0407499999999999,-0.815,0.04435,0.887,-0.01105,-0.221,-0.0886499999999999,-1.773,1.0
Não tem como parar ! ,0.1576,0.788,-0.13,-0.65,0.1404,0.702,0.1426,0.713,0.0,0.0,1.0
"Gostei de as historinhas com o título "" É cada um que me aparece "" . ",-0.0119999999999999,-0.1919999999999999,-0.0608125,-0.973,-0.009375,-0.15,0.0131875,0.211,0.0,0.0,1.0
"Com o passar de a história é mostrado também a solidão de os meninos , muitas vezes usando de a pederastia para receber carinho ; a sexualidade é outro importante marco em a história . ",0.0988857142857142,3.461,-0.0243714285714285,-0.853,0.1198571428571428,4.195,0.1243999999999999,4.353999999999999,0.0158857142857142,0.556,1.0
