has_opinion	sentence
0	@pablo_grilo @NiDeOliveira71 não mesmo. tem um note dell de 2004 aqui que ainda quebra o galho qdo este PC vai pra UTI.
1	@coisasdogeek @DellnoBrasil Eu gostava mais da Dell quando era possível montar o PC/note com as configurações desejadas.
0	@Montalvaao cara vi um vídeo seu de 2012. Sobre um note Dell que apresentava problema na placa de vídeo, seu problema foi resolvido? Vlw!
1	pelo amor e Deus! como a Dell faz note tão ruim. sos ! MAC
1	Por que note da dell e tão ruim?
0	Legal!! Chegaram os note's da Dell!! #DellBrasil
0	(meu note é Sony e é o melhor notebook que já tive) (o outro era Dell)
0	gente vcs aí que tem note da dell já precisaram trocar de carregador?
0	Quase compro o Note da Dell com HD de 1Tera ...
1	Meu note era tao bonitinho quando chegou..agora ta uma desgraça pra remover todos esses virus. Quase mandando pra dell ):
1	@PeleArrepiada @Dell Meu note tá com 2 anos e 2 meses. Já tá caducando. Que é isso!!! Praticamente só uso word e internet!
1	@opsbruxo meu irmão tem um note da DELL é uma boa marca acho
1	Caraca o meu note tá dando #trabalho para o #tecnico.  Isso porque é #dell...
1	rapaz note da sony nao dá, pega um da dell q seus problemas acabam
0	@DellnoBrasil Dell, comprei um note nosite Dell no UK e preciso da nota fiscal. Perdi meu e-mail por isso não tenho o número do pedido.ajuda
0	Eu estou pensando eu cata outro note pra mim um Dell Windows 8.1 4GB core i7
1	eu burra, paguei quase 300 reais num antivirus que veio note DELL,  @DellAjuda que nao serve muito e ainda tem uma maldita listra notebook
0	Preciso do orientações da Dell para a garantia do meu note. Help
1	ALERTA! Não comprem no Site da Dell! Comprei meu note 500 Gb no site Dell e achei no Site EXTRA mais barato e com 1T  Link permanente da imagem incorporada
1	Dá uma olhada nessa reclamação que eu fiz contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/13299560/dell-computadores-do-brasil/dell-nao-atende-seus-clientes-note-parado-ha-20-dias-se
0	Conhece o rugged? É o famoso "note pra toda obra" http://del.ly/6010hOFp
1	Tentando recuperar meu note com a @Dellajuda mas ta difícil. @ReclameAQUI - ... http://www.reclameaqui.com.br/13267513/dell-computadores-do-brasil/sem-suporte/ … Ver resumo
0	Iria pegar um note da HP mas já to de olho em um Dell ?
0	Fechamos com a Dell, tomara que eu consiga um desk e um note pra tramparr
0	Há 5 anos comprei um XPS da Dell. Paguei R$3.500 nele. Hoje, fui ver outro XPS (não queria migrar prum note de... http://fb.me/7uetageVf
0	Marcelo abriu meu note e formatou, dps nao quis reconhecer nenhum drive da dell =[ ai eele me emprestou um dele. Espero q tenha jeito ainda
0	Comprei um novo note pra gigi, o antigo tava meio bugado...
0	mentira rsrsrs depois que minha mae conprar o note da dell e o the sims 4 não vou pedir mais dinheiro pra ela ?
1	1 hora e 46 min foi o tempo q fiquei no tel com o cara da dell pra dar um jeito nesse note, o ruim só foi o fato de não ter viva voz nessa p
1	@CadeANess @KevinMonteiroo tenho um pc dell e eh so amor mas recentemente comprei um note e com 15 dias tava travando. Resumindo: PROCON ?
0	Rumo a um dia muito bom. Com fiel  companheiro #dell #note #power #work #business https://instagram.com/p/3JOlNpOKwj/
1	nada pior que acordar ligar o note e descobrir que queimou a placa wifi </3 #dell @DellAjuda
0	Os pcs são todos Dell e os note da Toshiba,  mano quem usa note da Toshiba?
0	@forastieri Tenho um note de 2.200 reais da Dell com 2GBVídeo dedicado que roda quase tudo hoje em dia. Gostaria de ver artigos nessa faixa
0	@DANIELMATADOR9 @_fabianoestrela @iserhard nem sempre mais... note's da dell tem vindo sem
1	@DellnoBrasil Dell desrespeita consumidor, Conclusão: compro o note direto da Dell e mesmo depois da garantia sou obrigado a manter sua +
1	Ai sua mãe interrompe a atualização do note e ele não liga mais obg #Dell #DellBrasil pela atenção, obg cara q me atendeu. Salvaram meu dia!
0	@DellnoBrasil tenho um Dell Vostro, porém não veio com a midia do Windows. Essa midia não deveria acompanhar o note?
0	Le note dell'amore - Migue Cris http://fb.me/7jIpVLgeQ
0	Sou taurino, Dell. Vou ficar com esse note pelo resto da minha vida se for preciso #cabeçadura
1	Pelo menos vou vender finalmente meu note Dell, não quero nem cheiro dessa marca perto de mim nunca mais
1	sdds note Dell (sempre achei os Lenovo com cara de coisa vagabunda e os técnicozões falaram que era de boa, vai tranquila). Cu.
0	E também estou vendendo esse note http://produto.mercadolivre.com.br/MLB-656188752-notebook-dell-inspiron-1525-core-2-duo-4-gb-ram-head-set-_JM …
0	@JulioMAroeira é osso. meu note ta antiguinho já. a dell demora com os updates
1	Comprei um note dell pouco antes de eu viajar de férias. Voltei domingo agora. O bicho já ta dando problemas. Pqp, sabe?
0	Qual a chance do carregador do meu Note da Dell botar fogo no colchão durante a noite?
0	queria comprar note da Dell, mas só encontro com teclado numérico e nao gosto
1	Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI - Técnico au... http://www.reclameaqui.com.br/12977428/dell-computadores-do-brasil/tecnico-autorizado-destruiu-meu-note-na-garantia-e-a-del
0	Le note dell'amore - Migue Cris https://youtu.be/wXRDDZn492U  via @YouTube
0	Ta ficando cada vez minha cara! #note #notebook #dell #inspiron #gamer #skyrim https://instagram.com/p/2cD3A6SFVS/
1	Sério Dell, eu tenho que decorar a quantidade de apitos que o retardado do meu note da ?
1	Aff que bosta, meu note ta travando muito, de um jeito anormal... Porra é um Dell! Não era pra ser assim!
0	Problemas com o carregador de seu note? Separamos as principais dicas para vocês ? - http://dell.to/1GlC6UG
1	Recebo tanto e-mail da Dell q qdo for comprar outro note, escolherei qualquer outra marca! #cansei #peguei_nojo
0	Agora vou ficar com dois note Dell i7... Kkkkkkkkkkkk....
0	É a mesma coisa que vc trocar dois ultrabook da dell por um note da positivo
1	dell melhor empresa, nao deu uma semana os loco vieram na baia trocar o lcd do note, sem custo
0	Eu gosto ainda mais do meu note quando eu vou mexer em outro. Tava mexendo em um da Dell, que é muito reconhecido
1	Eu simplesmente não encontro no site da Dell como faço pra solicitar o suporte deles, pq meu note tá com problema numa das portas usb dele
0	Vendendo meu note Dell i7 com placa de vídeo 1GB. Ajuda aí galera. =) http://fb.me/20hNTxBV7
0	Separamos tuuuudo sobre a bateria de seu note Dell ? - http://del.ly/6016A80e
1	mru irmaozinho eu vo comprq um note da dell af eu fico la no trampo mexendo queria tanto p mim af......
1	Meu note dá dando umas travada monstruosa. Mas não consigo atualizar os hardwares pelo site da dell, sos
0	Depois que a gente compra um note é que vê dell i5 por menos de R$ 2000 sinceramente....
1	Então né, eu cliquei num negócio e o note reiniciou(ele tava fazendo algo de backup dell sei lá) aí né, foda
0	Voltei pra dell. Acabou a bateria do note e quase morri congelado lá
0	Liguei para o técnico da Dell hoje. Ficamos 2h no telefone. Ele teve que acessar meu note pelo remoto e o YouTube entrou no suporte.
0	@lygiacruz Mas a Dell deu outro note para o cliente
1	Essa Dell é demais... Note chegoooou ?
1	A Dell cobrando a pequena quantia de R$ 1.500,00 pra trocar o lcd do meu note.  Existem várias formas de assalto, realmente..
1	O @DellAjuda é a última esperança. Comprei Note c/ Office 2013. A Dell não mandou chave do produto e ainda me diz p/ resolver c/ a microsoft
1	Cuidado com a Dell. Adquiri um Note Dell com Office incluído.  Não mandaram a chave do produto e ainda me mandam falar com a Microsoft .
0	@DellAjudaPRO Boa tarde... formatei meu note dell e veio cheio dos app que não uso... quero saber como faço p instalar o windows sem os app
1	Meu dell latitude eh loco demaisss, q note bom
0	@DellnoBrasil Tenho um note inspiron 1525 e agora apos 5 anos veio a cair quebrando parte da tela .qual  forma de reparo oficial pela dell?
0	Indo pegar o novo note, vamos ver o qnt a Dell é legal.
1	achava que a Dell era a menos pior dentre os notebooks e to a um ano quebrando a cara com o note indo e voltando da assistência
0	vou começar a procurar um note da dell pq o meu tá se entregando mesmo...
0	Duração das baterias, todas com 100% quando caiu a luz: WP Lumia: 5 horas e 20. Note Dell Inspiron: 6 horas e 20. iPad Air: ainda c 2%.
0	estou namorando um note da Dell
0	dell, já pode me enviar meu note novo porque olha TÁ IMPOSSÍVEL O NEGÓCIO AQUI
0	Note com 8GB, Placa de Video, I5, Touch e Dell. Ahasei. Bjs
1	Socorro, esse note da Dell sai o som EMBAIXO. Por que, designers, POR QUÊ???????????
0	Bom fugindo um pouco hoje não vai ser um pc ou note vai ser uma caixa de som da dell( Alto falante portatil... http://fb.me/4ejw6ye64
0	Kd meu note da dell?
0	dell pedindo p reiniciar o note p dar att não quero não fica quieto
0	@ceticismo @FellipeC e o mercado todo desdenhou do Dell Streak, que tinha 5" antes do Galaxy Note
1	Me dá vontade de chorar quando eu percebo que o note. novinho que eu comprei da @Dell esta com problemas desde a 2ª sem. e eles n fazem nada
0	Le note audio de @Il_Brillante patrimonio dell'umanitá @manuela_reich @Totonno1980 @Sciakkispirr @Barbarahammer1 @bon1z @SanSilvioArcore
0	Já tô a 6 anos com o note e nunca deu nd (fora a bateria que durou exatamente o tempo de garantia. Coincidência HP??? Próximo note: Dell)
0	Pergunta : note da Dell só funciona com carregador da Dell ?
1	Note da Dell com uma baita configuração e valor também
1	Gente, a dell demora montar um note ein! #oh
1	@AlicePeres ps. comprei um note da dell fera d++ por 1600, acho q tu merece esse presente para sua alma
0	@annapinho pesquisa direitinho sim! O meu achei na fastshop kkkkk mas geralmente site da dell/hp/etc tem uma sessao q vc monta seu note +
1	então, não sei vcs mas eu tenho note da #DELL #Vostro lindãoooo >.< e foi meu namorado fofo que me deeeeu >.<  ♥
1	Meu esse note da Dell é sensacional
0	Separamos algumas dicas para solução de problemas com a bateria de seu note Dell -  Confira: http://dell.to/1uqUubB
0	ASSESSORE CONTE: PRESENTATA LA SETTIMANA DELL’AMBIENTE VENETO 2015 http://fb.me/2kd6mKHpF
0	Não consigo encontrar a bateria para o meu note no site da Dell :((((((
0	E esse notebook que compre na Dell que não chega? Deram o prazo pra entregar no dia 25...muito tempo pra ficar sem note :/
0	@gahlovatic Olá! Desculpe pela demora. Dá só uma olhadinha nessa incrível oferta http://maga.lu/1EqrdwY . Que tal? Bjo ;)
1	@DellAjuda Meu note Dell está dando 8 bips seguidos muito altos a todo momento, ele funciona perfeitmente mas acho q pode ser algum problema
0	Preciso de note só para email,web e word. Melhor comprar 1 dell ou 2 cce e ter um de reserva pelo mesmo preço?
0	Resolvido o meu problema, comprei um note da dell top.
0	O cara da Dell veio trocar a carcaça do meu note.Rachou do nada,sem nem eu ter dado queda e as ventoinhas tavam com problema.
0	Gente eu fiz um negocuo no meu note pelo site da Dell e não sei o que ele ta fazendo O.o alguem ajuda??
1	Preciso formatar meu note urgente. Mas essa dell é tão chata que se eu tentar formatar é capaz de ferrar ele mais ainda ?
0	@biosbug Já tentei fazer backup lá, não funfa, ou melhor, cobram. E não vou pagar nuvem da dell dp do que gastei com o note!!
0	@_Apollo_Robson É a intenção *-*
0	Irmão do meio trocou de celular e vou herdar o iPhone 4s dele. Irmão caçula trocou note e vou herdar o Dell turbinado dele.
1	Gente, garantia da Dell é muito foda, o técnico já veio e já arrumou meu note *O*
0	@submarino consegue um preço melhor neste note http://goo.gl/F0zCKm  ou a @Fnac consegue pra mim?
1	bateria do meu note dell parece que foi pro saco...mais essa...
0	@portuganaa @felipelobo @puxum @lidi__ @flaviohf habemus novo note Dell? rs ;)
0	Dor de cabeça de sono. Bem q o cara da Dell podia ligar já pra eu poder ir dormir. Tenho q esperar ele ligar pra terminar de arrumar o note.
1	@rouedelavie COMPRA DELLZAO Q @Dell DESTROI NOS NOTE PARA GAMES PIRATAS CHUPA @EA NAO PAGUEI NADA
1	Note novo esse da Dell kkkkkkk meu tio deu esse para doar para a igreja. Mas é mto tesão, acho q vou desvia-lo haha  Link permanente da imagem incorporada
0	... quanto aos mouse ainda usam a porta USB. Um bluetooth resolve já que o note Dell tem bluetooth e advinha só... nunca usei.
1	Dei o note acer p pai, e fiquei com o da dell, bemm melhor kkkk
1	@SeuAssis só recomendo, se comprar dell, que se certifique que existe mesmo placa off, quando chegar o note.
0	Aeeeee mlk!!!!!! Um note Dell e a lente fish eye pela metade do preço ? eu amo leilões
1	Eu tava com um probleminha no note.Consultor da Dell falou q não tinha nada de errado.Agora o sistema está sendo restaurado por erro dele ;)
1	Atualizar a BIOS dos note #Dell é muito suave neh.
1	Pq os note da dell com intel i5 é tão caro? Ai q injusto, o i7 então nem se fala
0	@DellnoBrasil tô pensando em comprar um note, mas tô em duvida entre um dell e um da @asusbr. E aí, me diga porque eu devo comprar o de vcs?
0	To aceitando esse aqui http://www.magazineluiza.com.br/notebook-dell-inspiron-3000-i15-3542-a30-c-intel-core-i5-4gb-1tb-windows-8.1-led-15-6-hdmi/p/1352230/in/note/ …
0	@magazineluiza ajuda ai esse notebook http://m.magazineluiza.com.br/notebook-dell-inspiron-i14-3442-a40-intel-core-i5/p/0858364/in/note/ … estava R$1.799,00 Hj a tarde fui comprar agora subiu o preço me da um desconto
0	@AvengerBattle ui, meu note é dell tb... Com quanto tempo deu essa zika? Se rolar comigo tb eu dou mortal pra traz
1	obrigada ao atendente da dell que consertou meu note prometo não entrar mais em porno vlw flw
0	Vou ver um note Dell mesmo, q ta mais em conta (eu acho)
1	Dell, pior touchpad, pior conexão pra fone, pior processador ever. Que raiva desse note.
1	Absolutamente irritado com a @Dell . Devolveram o note nem a manutenção e às vésperas do vecto da garantia.
0	O moço da Dell quando veio fazer a manutenção no meu note ficou intrigado com o nome de registro do note SWIZZLE até eu explicar pra ele...
0	Comprei um note na Dell a 5 anos, recebo ofertas de note até hoje....
0	Lembrando que o carregador é universal  para todos os note"s #DELL
0	@DellnoBrasil Me doa um notebook, o meu foi furtado o ano passado e é triste ficar sem note. formador de opinião, divulgo a Dell em SP
0	E essa compra casada do Magazine Luiza? Compre um notebook e leve o livro do Tuminha http://www.magazineluiza.com.br/notebook-dell-inspiron-i14-3442-a40-intel-core-i5-8gb-1tb-windows-8.1-assassinato-de-reputacoes/p/209795
1	Formatando Note em Pleno #Domingo #Sofrencia #Dell #Inspiron #CasaDeFerreiroEspetoDePau  Link permanente da imagem incorporada
1	Tweet para declarar o meu amor pela Dell e pelo meu novo note SENSA fodasticos e rápido bjs
0	PRECISO DE UM HLEP (quem puder, dá RT ) MEU PC TÁ COM PROBLEMA. não consigo abrir a cam pra nada. alguem me ajuda?? é um note da DELL
1	3 meses com meu notebook da dell com o Linux, e nunca vi travar, o outro note de casa recém formatado menos de um mês já travou 3x
0	Aproveitando a onda da Lenovo, tô baixando a ISO do Windows pura pra limpar a instalação da Dell aqui do note .
0	#bologna cultura dell’ascolto della musica classica con Baby BoFe’ e Note sul registro, http://www.gazzettadellemilia.it/cultura/item/8812-associazione-bologna-festival-attivita-formative-e-divulgative-per-i-piu-piccoli.h
1	A Dell me coloca 16gb de RAM e uma HD de apenas 5400rpm. Aí essa m* de note parece que é valvulado. Preciso comprar uma SSD urgente
1	estou aqui sambando na cara da populaçao com meu novo notebook DELL #woohoo #note #DELL #SAMBO
1	@johnnykatayama sim <3 não era poderoso como eu queria, mas eu note da dell lindo e melhor que o meu antigo
0	@TalitaPolski é um Dell teu note??
0	Garçom amigo, apague a luz da minha mesa, eu não quero que ela note que trago em mim tanta tristeza
0	de tanto que o mesmo técnico da Dell veio aqui que já confio nele em desmontar meu note para arrumar algo
0	@gplusr_ o meu é o mcafee porque como o meu note é da dell e veio o antivírus incluso nele hgffhjklkjhgfdd
0	@Sr_Ironico_ só achei estranho pq meu note e o da minha mae são da samsung e não conectaram, já o desk top é dell e o net é positivo conecta
0	@caiomachado23 @FabioDeuZebra93 não teve jeito peguei,outro note p/assistir essa FT e trabalhando na corretora Dell porto seguro  #bsopsp
0	minha mãe é tão foda que ela conseguiu um note da dell pra mim por 200 pila
0	Dificuldades com seu monitor de tela plana ou tela do seu note da Dell? A ITLine te ajuda! Confira aqui como... http://fb.me/7d8imT3f8
1	consegui trocar meu note ao invés de mandar pra assistência, peguei um da dell melhor q o meu e pelo mesmo valor ==== sorte grandeeee
0	#OperacaoBetaLab Dell lança notebook com sistema Ubuntu e tela 4K no Brasil: A Dell lança nesta semana um note... http://bit.ly/1DDkW1B
0	Para os campuseiros que <3 Tecnologia! Notebook Dell Inspiron com Intel Core i5, por R$1.799! http://maga.lu/1KvjkcL
0	Olha o note people!
0	@creytosays preciso do note n quero levar o meu dell TOUCHSCREAM e ser roubado
0	Abbiamo nuovo presidente. Sergio Matarella,da união de centro-esquerda Partido Democratico,com amigos cantando o hino http://video.repubblica.it/dossier/la-corsa-per-il-quirinale-elezione-presidente-della-repubblica-dopo-
1	Comprei um note da Dell ✌✌ chupa humanidade
1	Frustado com o atendimento da Dell. Note c/ 3 semanas deu problema no carregador. Suporte ficou de me enviar um novo... @DellAjuda
1	Comprei o note por causa do "excelente" suporte da Dell. @DellAjuda
0	@Xenoninho  to te mandando uma coca, mas qnd a Dell tiver fazendo uma promoção dessas c pfvr me mande um note nv, pq o meu tá um cu. Vlws!
0	O gente, me diz, qual marca de note é melhor: acer, dell ou hp?
1	Obrigado DELL pelo presentinho.... Bolsa pra note de 15" e HD de 1tb... Consultoria Dell é na Rede… http://instagram.com/p/ycHAZxSdCU/
0	Achei a pulseira do carregador do meu note da dell e hiper combinou com meu pulso
0	Amigos, estou sem conputador essa semana. O cara da Dell veio arrumar meu note ontem mas o problema repetiu-se e... http://fb.me/2nr7f0J1S
1	Precisa de suporte @Dell no fim de semana? Esqueça! Problemas no carregador do note novo na sexta noite, esperando ate 5 dias p repor!
1	Queria muito que fosse mais rápido a atualização do note. A Dell só fode os caras.
0	@Dell meu note esta esquentando absurdamente rápido. Como proceder?
0	para amigos q perguntou sobre setup Dell totalmente diferente dos outros assim como o note do lado que acabou de... http://fb.me/2YMQYWW3P
1	Cara da Dell ta aq troocando as peças do note(de novo). Espero q resolva dessa vez
0	Agora no Brasil,Dell lança note com tela de "borda infinita" http://www.ztop.com.br/dell-xps-13/   Link permanente da imagem incorporada
0	Isso de anunciar um produto que acabou de ser morto pode ser bom sinal. A Samsung anunciou o 1o Note logo depois do Dell Streak de 5" morrer
0	Comprar um note na dell e ganhar dois. A gente se ver por ai
1	É a segunda vez que meu carregador para de funcionar misteriosamente. Dell só sabe fazer computador porque acertar no carregador de note...
0	Umboxing Note Book da Dell - este é TOP http://youtu.be/ulNaW4dFt1k?a
0	Adicionei um vídeo a uma playlist @YouTube http://youtu.be/ulNaW4dFt1k?aUmboxing … Note Book da Dell - este é TOP
0	Será q a Dell aceita um note usado como parte de pagamento de um novo?...:D
0	compramos um note da dell
0	meu note tem um mes e minha mae acabo de quebra ele ((ela ta liganu na dell agr sa porra
0	Meu note reiniciando pela segunda vez, depois de voltar do modo de suspensão. #windows #dell
0	Se eu for chamado pra esse trampo, vou comprar 1 pc e 1 note da Dell, e um smartphone da Asus
0	Acabei de comprar um note da Dell e a atendente não anotou meu email direito... E agora nada de boleto ;(
1	Meu note ta uma bosta, tenho que chamar a assistência da dell aqui em casa mas amanha to indo pra praia. Nem sei o que fazer
1	Finally depois de anos consegui comprar meu note e o melhor q é um dell (visivelmente inteligente) *---*
0	@viasevedo Minha irmã,  que faz coisas mais leves e queria um note (ela tá com um net antigo e o dell dela pifou) vai ficar com ele :D
0	.@pontofrio oi? esse era o valor q tava antes de eu pedir desconto, um valor mt + CARO q o @magazineluiza tá vendendo http://migre.me/o5vlD
0	Sai pra comprar uma meia calça na Lupo e voltei com im note Dell 8gb ran, placa de vídeo de 2gb core i7...  e kd a meia calça?????
0	Meu note chegou da dell ??
0	@pontofrio pinguim lyndooo!! me dá um desconto nesse note aqui: http://www.pontofrio.com.br/Informatica/Notebook/Notebook-Touch-Dell-Inspiron-I14-5447-A30-com-Intel-Core-i7-4510U-8GB-1TB-Leitor-de-Cartoes-HDMI-Placa-Grafi
0	@magazineluiza amorrrr!!! me dá um descontooo no boleto nessa oferta aqui http://www.magazineluiza.com.br/notebook-dell-inspiron-i14-5447-a30-intel-core-i7-8gb-1tb-windows-8.1-led-14-placa-de-video-2gb/p/2019767/in/note/?
0	nossa, notebook com placa de vídeo por 1800 reais  http://www.magazineluiza.com.br/notebook-dell-inspiron-i14-3442-a40-intel-core-i5-8gb-1tb-windows-8.1-led-14-hdmi-placa-de-video-2gb/p/0858364/in/note/ …
0	@giovanealex apreciável que vejo entre ambos. Mas, estou pensando em configurar o note com SSD 128gb em vez de HD 500, na central da Dell.
0	Meu pai comprou um note Dell core i3, vai sair briga em casa
0	Meu note pifou. Dai eu ligo na dell e eles me falam que vão trocar o HD e tudo. será. perdido.
0	Umbria Jazz, apertura con le note e la voce di Paolo Conte - Corriere dell'Umbria http://bit.ly/1BPg88R
0	Próximo passo: http://www.magazineluiza.com.br/notebook-dell-inspiron-i15-5547-a10-intel-core-i5-8gb-1tb-windows-8.1-led-15-6-placa-de-video-2gb/p/2019741/in/note/ …
0	Let pergunta: qual a marca do note de vcs? #askdirectioner”Dell"samsung
1	Até que fim um note bom da DELL nessa nova safra. http://fb.me/6oQI6C1J2
0	@filemyeon tipo to comprando notebook agora e o que eu queria da dell saiu de linha, e por causa dos dvds de kpop, eu quero um note que
1	Dois anos de note estragado e agora nem o reembolso e feito.Espero que a Dell se retrate e faça a coisa certa.Vou ficar aguardando....
0	note dell é outro nível
0	http://Dell.com  análise do cliente: melhor produto http://fb.me/4fwX1N3Us
0	Análise: notebook Dell XPS 13 [vídeo]
0	Análise: Dell Chromebox, um mini PC criado para a nuvem: Computadores com o Chrome OS ainda são pouco comuns n... http://bit.ly/1XT4eHI
0	Análise: Dell Chromebox, um mini PC criado para a nuvem: Computadores com o Chrome OS ainda são pouco comuns n... http://bit.ly/1J2Cd58
0	Análise: Dell Chromebox, um mini PC criado para a nuvem - Desktops http://fb.me/6PQk1qgHA
0	Gostei de um vídeo @YouTube http://youtu.be/77FmnGQ9n6A?aMetal … Gear Solid V: The Phantom Pain [Análise] - Baixaki Jogos
0	Dell Venue 8 [Análise de Produto] - Tecmundo http://www.videosonline.tv.br/tecnologia/2014/05/07/dell-venue-8-analise-de-produto-tecmundo/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …  #tecnologia #Video
0	Análise: notebook Dell XPS 13 [vídeo]
0	Adicionei um vídeo a uma playlist @YouTube http://youtu.be/yk_yVzt3CwQ?aMouse … sem fio Dell WM324 - ANALISE COMPLETA
0	@marcopzol A equipe de engenharia Dell está trabalhando na análise da falha relatada, porém a causa raiz ainda não foi detectada. ^Felipe
0	@MicrosoftAjuda Meu micro é um DELL inspiron 5721 e segundo análise feita pela própria Dell estaria apto p Windows 10.
0	http://eexponews.com/analise-dell-venue-11-pro-serie-7000_6644135362560000 … - Análise: Dell Venue 11 Pro série 7000  Link permanente da imagem incorporada
0	#Canaltech Análise: Dell Venue 11 Pro série 7000 http://migre.me/qZB6t
0	RevistaWWW: #análise Tablet Dell Venue 11 tem configuração espartana para uso diário, mas depende de a... http://migre.me/qZkEm  #review …
0	Adicionei um vídeo a uma playlist @YouTube http://youtu.be/yk_yVzt3CwQ?aMouse … sem fio Dell WM324 - ANALISE COMPLETA
0	Gostei de um vídeo @YouTube de @sigamarciocunha http://youtu.be/twhXyUwN0qE?a  Análise Notebook Híbrido Dell Inspiron 13 Series 7000
0	Gostei de um vídeo @YouTube http://youtu.be/1oKj38N0fPY?aNotebook … Dell XPS 13 [Análise] - TecMundo
0	#TecMundo Análise: notebook Dell XPS 13 [vídeo] http://bit.ly/1I75TOD
0	Análise: notebook Dell XPS 13 [vídeo]: Aparelho premium com design de ponta tem hardware poderoso e pode ser a... http://bit.ly/1I75TOD
0	#luanz Análise: notebook Dell XPS 13 [vídeo] - Aparelho premium com design de ponta tem hardware poderoso e pode s... http://ow.ly/31CrRQ
0	http://eexponews.com/analise-notebook-dell-xps-13-video_5227336978923520 … - Análise: notebook Dell XPS 13 [vídeo]  Link permanente da imagem incorporada
0	Análise: notebook Dell XPS 13 [vídeo] (via TecMundo) http://ift.tt/1OrJ7Gv
0	Análise: notebook Dell XPS 13 [vídeo] - Aparelho premium com design de ponta tem hardware poderoso e pode ser a op... http://ow.ly/31CkNQ
0	Informa: Análise: notebook Dell XPS 13 [vídeo] Leia mais em: http://fb.me/3Rwa8KD5S
0	Adicionei um vídeo a uma playlist @YouTube http://youtu.be/1oKj38N0fPY?aNotebook … Dell XPS 13 [Análise] - TecMundo
0	Gostei de um vídeo do @YouTube http://youtu.be/1oKj38N0fPY?a  Notebook Dell XPS 13 [Análise] - TecMundo
0	Notebook Dell XPS 13 [Análise] - TecMundo https://youtu.be/1oKj38N0fPY  via @YouTube
0	Gostei de um vídeo @YouTube http://youtu.be/1oKj38N0fPY?aNotebook … Dell XPS 13 [Análise] - TecMundo 0 retweet 1 curtiu Responder   Retweetar    Curtir  1
0	Gostei de um vídeo @YouTube http://youtu.be/1oKj38N0fPY?aNotebook … Dell XPS 13 [Análise] - TecMundo
0	#análise Versatilidade, durabilidade e portabilidade são os pontos fortes do caro Dell Lat... http://migre.me/qOqKN  #review #tecnologia
0	#análise Como uma Ferrari, ultrabook Dell XPS 13 tem potência de sobra e preço alto http://migre.me/qJ4m2  #review #tecnologia
0	#análise Dell Chromebox é um computador de mesa ao estilo Mac mini que roda Chrome OS http://migre.me/qHufZ  #review #tecnologia
0	De acordo com a analise realizada por nosso consultor, este computador é o que melhor irá se adequar as suas... http://fb.me/6UH18edWI
0	#luanz Análise: tablet Dell Venue 11 Pro 7140 [vídeo] - Voltado para os consumidores que buscam uma boa máquina pa... http://ow.ly/30J0fb
0	Análise: tablet Dell Venue 11 Pro 7140 [vídeo] (via TecMundo) http://ift.tt/1R00Nho
0	Análise: tablet Dell Venue 11 Pro 7140 [vídeo] (via TecMundo) http://fb.me/3Xafj0yfv
0	Adicionei um vídeo a uma playlist @YouTube http://youtu.be/p5Q61-L-Rtk?aTablet … Dell Venue 11 Pro 7140 [Análise] - TecMundo
0	Análise: tablet Dell Venue 11 Pro 7140 [vídeo]: Voltado para os consumidores que buscam uma boa máquina para o... http://bit.ly/1RMO50D
0	Análise: tablet Dell Venue 11 Pro 7140 [vídeo]: Voltado para os consumidores que buscam uma boa máquina para o... http://bit.ly/1Klejqt
0	Dell XPS 13 é a  http://info.abril.com.br/multimidia/tv/notebooks/dell-xps-13-e-a-ferrari-dos-notebooks-34cbce61aaa538a73d6ab7e60e8a8906.shtml … via @_INFO / 7.800 em um aparelho para trabalho de planilhas??? sério @_info? que baita an
0	Análise: notebook Dell Inspiron 13 série 7000 [vídeo] http://www.tecmundo.com.br/dell-inspiron-13-7000/82150-analise-notebook-dell-inspiron-13-serie-7000-video.htm … via @Tec_Mundo
0	#luanz Análise: notebook Dell Inspiron 13 série 7000 [vídeo] http://ow.ly/30yU8w
0	Análise: notebook Dell Inspiron 13 série 7000 [vídeo]: Modelo com tela sensível ao toque se destaca pela versa... http://bit.ly/1LHlF6l
0	#betalab Análise: notebook Dell Inspiron 13 série 7000 [vídeo]: Modelo com tela sensível ao toque se destaca p... http://bit.ly/1fH5fAR
0	Análise: notebook Dell Inspiron 13 série 7000 [vídeo] http://bit.ly/1fH5fAR
0	Análise: notebook Dell Inspiron 13 série 7000 [vídeo]: Modelo com tela sensível ao toque se destaca pela versa... http://bit.ly/1fH5fAR
0	http://eexponews.com/analise-notebook-dell-inspiron-13-serie-7000-video_4761273602408448 … - Análise: notebook Dell Inspiron 13 série 7000 [vídeo]  Link permanente da imagem incorporada
0	Esqueça essa história de querer entender tudo Em vez disso,VIVA.em vez disso,DIVIRTA-SE! Não analise,CELEBRE!!!"Osho"  Link permanente da imagem incorporada
0	Dell Vostro 3558 em análise: Testamos um portátil com um preço abaixo dos 500 euros e com uma boa relação qual... http://bit.ly/1IfLhX9
